id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
3287384,I can cook you something if you're hungry.,,3279,hungry,8,cook,direct-address,neutral,17,18
2247887,I'm a cop.,,3762,cop,3,cop,descriptive,n/a,17,19
1890968,I'm calling the cops.,,3445,cops,4,calling,descriptive,n/a,17,19
x17_13,Wait — let's not jump to conclusions.,,6859,conclusions,6,conclusions,direct-address,informal,17,19
4502564,Tell the cops the truth.,,3445,cops,5,tell|truth,direct-address,neutral,17,19
3636143,The place is surrounded by cops.,,3865,surrounded,6,place|surrounded,descriptive,n/a,17,19
4497085,The place was crawling with cops.,,11400,crawling,6,crawling,descriptive,n/a,17,19
4496254,The lone police officer called for backup.,,7777,lone,7,backup|lone|officer,descriptive,n/a,17,19
61822,Don't throw trash here.,,3499,trash,4,throw,direct-address,neutral,17,20
4012281,Have you taken out the trash?,,3499,trash,6,taken,direct-address,neutral,17,20
x17_17,I'll do it after dinner.,,1701,dinner,5,after,descriptive,n/a,17,20
5620298,We've got to get rid of all this trash.,,3499,trash,9,rid,descriptive,n/a,17,20
273194,There's a lot of trash on the far bank of the river.,,3499,trash,12,bank|far|river,descriptive,n/a,17,20
3819102,I burned the trash.,,4153,burned,4,burned,descriptive,n/a,17,20
5916631,I've emptied the trash.,,14614,emptied,4,emptied,descriptive,n/a,17,20
2253784,Tomorrow's trash day.,,11489,tomorrow's,3,tomorrow's,descriptive,n/a,17,20
5916625,I've hired an attorney.,,3527,hired,4,hired,descriptive,n/a,17,21
3374152,I'm the surgeon.,,5712,surgeon,3,surgeon,descriptive,n/a,17,21
2954195,Who's your primary physician?,,5247,physician,4,physician|primary,direct-address,neutral,17,21
x17_31,I don't have one yet.,,262,yet,5,yet,descriptive,n/a,17,21
2247885,I'm a civilian.,,4753,civilian,3,civilian,descriptive,n/a,17,21
256155,I'm a salesman.,,10882,salesman,3,salesman,descriptive,n/a,17,21
5109438,That car salesman isn't honest.,,10882,salesman,5,honest,descriptive,n/a,17,21
2767500,I have a diploma.,,9387,diploma,4,diploma,descriptive,n/a,17,21
260581,I think his job resume is questionable.,,9202,questionable,7,questionable,descriptive,n/a,17,21
1111548,Hop in.,,3591,hop,2,hop,direct-address,informal,17,22
3152550,Hop in. I'll give you a ride.,,3591,hop,7,give|i'll|ride,direct-address,informal,17,22
x17_56,Thanks — I'd appreciate that.,,1836,appreciate,4,appreciate,direct-address,neutral,17,22
2242984,They're insane.,,3593,insane,2,insane|they're,descriptive,n/a,17,23
3172330,Are you sane?,,10531,sane,3,sane,direct-address,neutral,17,23
1898448,A sane man wouldn't do that.,,10531,sane,6,wouldn't,descriptive,n/a,17,23
2467388,It's bizarre.,,6659,bizarre,2,bizarre,descriptive,n/a,17,23
2233661,This is bizarre.,,6659,bizarre,3,bizarre|is|this,descriptive,n/a,17,23
1483022,Mary is hysterical.,,12774,hysterical,3,hysterical,descriptive,n/a,17,23
2233694,This is hysterical.,,12774,hysterical,3,hysterical|is|this,descriptive,n/a,17,23
2246039,I play squash.,,10999,squash,3,squash,descriptive,n/a,17,24
2050659,We should play squash together sometime.,,10999,squash,6,sometime,direct-address,neutral,17,24
5839930,I play rugby.,,3613,rugby,3,play|rugby,descriptive,n/a,17,24
2646244,We were playing rugby.,,3613,rugby,4,playing,descriptive,n/a,17,24
248230,We had a very vigorous debate.,,13053,vigorous,6,debate|vigorous,descriptive,n/a,17,24
250145,A new room was assigned to me.,,3629,assigned,7,assigned|new|room,descriptive,n/a,17,25
2326232,I figured everyone was hungry.,,3653,figured,5,everyone|figured,descriptive,n/a,17,26
1961626,"I thought you might be hungry, so I made some sandwiches.",,9331,sandwiches,11,sandwiches,direct-address,neutral,17,26
x17_7,You're a lifesaver.,,137,you're,3,lifesaver,direct-address,informal,17,26
1690392,I'm hungry and thirsty.,,9704,thirsty,4,thirsty,descriptive,n/a,17,26
259484,I haven't eaten since breakfast and I'm very hungry.,,5662,eaten,9,and|breakfast|haven't|since,descriptive,n/a,17,26
4440572,I ate lunch at around eleven because I was hungry.,,5747,eleven,10,around|eleven|lunch,descriptive,n/a,17,26
1111986,I'm such an idiot.,,3659,idiot,4,such,descriptive,n/a,17,27
2543265,You're acting like an idiot.,,3659,idiot,5,acting,direct-address,informal,17,27
2111275,They're idiots.,,6702,idiots,2,idiots,descriptive,n/a,17,27
3732149,What a bunch of idiots!,,6702,idiots,5,bunch,descriptive,n/a,17,27
x17_15,Don't be so harsh on them.,,5564,harsh,6,harsh,direct-address,informal,17,27
2218013,You're a disgrace.,,9747,disgrace,3,disgrace,direct-address,informal,17,27
277285,I would rather die than disgrace myself.,,9747,disgrace,7,die,descriptive,n/a,17,27
4495309,No one's hungry.,,3673,one's,3,one's,descriptive,n/a,17,28
2648145,Everybody's hungry.,,11060,everybody's,2,everybody's,descriptive,n/a,17,28
2648986,Nobody's hungry.,,11208,nobody's,2,nobody's,descriptive,n/a,17,28
2243276,They needed privacy.,,3851,privacy,3,needed|privacy,descriptive,n/a,17,29
3830668,I value my privacy.,,3851,privacy,4,value,descriptive,n/a,17,29
2325792,I expected a little privacy.,,3851,privacy,5,expected,descriptive,n/a,17,29
x17_12,I'll give you some space.,,588,space,5,space,direct-address,neutral,17,29
4664796,There are also privacy concerns.,,3851,privacy,5,concerns,descriptive,n/a,17,29
825980,We must respect other people's privacy.,,3851,privacy,6,other|people's|respect,descriptive,n/a,17,29
4665717,This document is classified.,,4510,classified,4,document,descriptive,n/a,17,29
1954798,We can't reveal classified information.,,4510,classified,5,reveal,descriptive,n/a,17,29
2891993,That would've been awesome.,,3871,would've,4,that|would've,descriptive,n/a,17,30
2050694,When was the last time you played an acoustic guitar?,,7041,acoustic,10,acoustic|guitar|last,direct-address,neutral,17,31
1954777,I can't remember the lyrics.,,3908,lyrics,5,can't|lyrics|remember,descriptive,n/a,17,31
4494344,The lyrics are humorous.,,11328,humorous,4,humorous,descriptive,n/a,17,31
1840575,Do you translate lyrics?,,7628,translate,4,translate,direct-address,neutral,17,31
1125794,It's a catchy song.,,12605,catchy,4,catchy|song,descriptive,n/a,17,31
5945202,This is a really catchy song.,,12605,catchy,6,a|catchy|is|really|song|this,descriptive,n/a,17,31
5705362,What's your favorite Christmas carol?,,6665,carol,5,carol|christmas|favorite,direct-address,neutral,17,31
x17_48,"Silent Night, no contest.",,3307,silent,4,silent,descriptive,n/a,17,31
4501111,Veterans need more jobs.,,4000,veterans,4,jobs|more|veterans,descriptive,n/a,17,32
2207264,You're a genius.,,4030,genius,3,genius,direct-address,informal,17,33
2247891,I'm a genius.,,4030,genius,3,a|genius|i'm,descriptive,n/a,17,33
x17_23,I wouldn't go that far.,,675,wouldn't,5,far,descriptive,n/a,17,33
3821531,It's phenomenal.,,9424,phenomenal,2,phenomenal,descriptive,n/a,17,33
4494985,This is phenomenal.,,9424,phenomenal,3,is|phenomenal|this,descriptive,n/a,17,33
5090013,This is a real breakthrough.,,8573,breakthrough,5,breakthrough|real,descriptive,n/a,17,33
5098200,That was a huge breakthrough.,,8573,breakthrough,5,a|breakthrough|huge|that|was,descriptive,n/a,17,33
3147919,This is a priceless masterpiece.,,11575,priceless,5,masterpiece|priceless,descriptive,n/a,17,33
2248105,I'm making pancakes.,,11453,pancakes,3,making|pancakes,descriptive,n/a,17,34
4042271,I'm making scrambled eggs.,,13145,scrambled,4,scrambled,descriptive,n/a,17,34
4498203,I ate scrambled eggs and sausage for breakfast.,,13145,scrambled,8,sausage,descriptive,n/a,17,34
2358977,I have an eating disorder.,,4163,disorder,5,disorder|eating|have,descriptive,n/a,17,34
5360563,Mary has an eating disorder.,,4163,disorder,5,has|mary,descriptive,n/a,17,34
34125,Here's your pudding.,,11225,pudding,3,here's|pudding,direct-address,neutral,17,35
5798390,Mary made chocolate pudding for the boys.,,11225,pudding,7,boys,descriptive,n/a,17,35
3123475,Would you like some lemonade?,,13227,lemonade,5,lemonade,direct-address,neutral,17,35
3150462,Would you like to buy some lemonade?,,13227,lemonade,7,buy|lemonade|like|some|to|would|you,direct-address,neutral,17,35
2243313,They sell candy.,,4287,candy,3,sell,descriptive,n/a,17,35
4016793,Here's a piece of candy.,,4287,candy,5,piece,direct-address,neutral,17,35
954579,What surprised me most was that she didn't like candy.,,4287,candy,10,most|surprised,descriptive,n/a,17,35
2546244,You're a celebrity now.,,4290,celebrity,4,celebrity,direct-address,informal,17,36
2707427,I'm not a celebrity.,,4290,celebrity,4,a|celebrity|i'm|not,descriptive,n/a,17,36
310767,She's a glamorous girl.,,12503,glamorous,4,glamorous,descriptive,n/a,17,36
3821466,Were you the bass player?,,4361,bass,5,bass|player,direct-address,neutral,17,37
2389871,I play bass in a jazz band.,,4361,bass,7,band|jazz,descriptive,n/a,17,37
5290491,I play both the trumpet and the piano.,,11600,trumpet,8,piano,descriptive,n/a,17,37
909574,The amount of time you spend practicing the trumpet is up to you.,,11600,trumpet,13,amount|practicing,direct-address,neutral,17,37
5839934,I sing tenor.,,13724,tenor,3,sing|tenor,descriptive,n/a,17,37
248424,We joined in on the chorus.,,7855,chorus,6,chorus|joined,descriptive,n/a,17,37
3636310,How was choir practice?,,8075,choir,4,choir|practice,direct-address,neutral,17,37
4501512,We have choir practice every Monday.,,8075,choir,6,choir|every|have|monday|practice|we,descriptive,n/a,17,37
4740663,"To join the choir, you have to be able to read music.",,8075,choir,12,able|join|music|read,direct-address,neutral,17,37
906784,What's your favorite hymn?,,11191,hymn,4,hymn,direct-address,neutral,17,37
2049675,A string quartet is rehearsing in the next room.,,14877,rehearsing,9,quartet|string,descriptive,n/a,17,37
73375,"After a ten-minute break, we resumed our rehearsal.",,10389,rehearsal,9,after|break|minute|rehearsal|ten,descriptive,n/a,17,37
4529821,I disagree with the verdict.,,6644,verdict,5,verdict,descriptive,n/a,17,38
2248355,I've been sued.,,7939,sued,3,sued,descriptive,n/a,17,38
5840453,I jumped bail.,,6761,bail,3,bail|jumped,descriptive,n/a,17,38
5852705,I'm an ex-con.,,4368,con,4,con|ex,descriptive,n/a,17,38
1836096,I'm not a crook.,,13527,crook,4,crook,descriptive,n/a,17,38
1700092,This guy is a crook.,,13527,crook,5,guy,descriptive,n/a,17,38
3921534,My lawyer's talking to the prosecutor.,,14877,lawyer's,6,prosecutor|talking,descriptive,n/a,17,38
3583288,Have you ever seen this logo before?,,4398,logo,7,before|ever|logo|seen,direct-address,neutral,17,39
906955,What's your favorite font?,,8950,font,4,font,direct-address,neutral,17,39
1744619,Why do you use this font?,,8950,font,6,why,direct-address,neutral,17,39
x17_54,It looks more professional.,,941,professional,4,professional,descriptive,n/a,17,39
2648545,Everyone's hungry.,,4452,everyone's,2,everyone's,descriptive,n/a,17,40
3365417,It's a conspiracy.,,4515,conspiracy,3,conspiracy,descriptive,n/a,17,41
3825582,It's all a conspiracy.,,4515,conspiracy,4,all,descriptive,n/a,17,41
2249040,It's an illusion.,,7473,illusion,3,illusion,descriptive,n/a,17,41
55959,"This looks longer than that, but it is an optical illusion.",,7473,illusion,11,optical,descriptive,n/a,17,41
1229352,Illusions are short lived.,,13216,illusions,4,illusions|short,descriptive,n/a,17,41
2251212,That's pure speculation.,,7025,speculation,3,pure|speculation,descriptive,n/a,17,41
4499938,I can only speculate.,,12815,speculate,4,only|speculate,descriptive,n/a,17,41
2013625,I wouldn't want to speculate.,,12815,speculate,5,i|speculate|to|want|wouldn't,descriptive,n/a,17,41
2361154,I don't engage in idle speculation.,,10143,idle,6,engage|idle,descriptive,n/a,17,41
852246,He isn't lonely anymore.,,4611,lonely,4,anymore,descriptive,n/a,17,42
5938338,I was sad and lonely.,,4611,lonely,5,sad,descriptive,n/a,17,42
293734,He set out on a lonely journey.,,4611,lonely,7,journey,descriptive,n/a,17,42
887437,She thinks about him when she's feeling lonely.,,4611,lonely,8,thinks,descriptive,n/a,17,42
3822977,What causes loneliness?,,10741,loneliness,3,causes|loneliness,descriptive,n/a,17,42
x17_20,"Disconnection, mostly.",,1554,mostly,2,disconnection,descriptive,n/a,17,42
2276013,I don't handle loneliness well.,,10741,loneliness,5,handle|well,descriptive,n/a,17,42
4014705,What's the best cure for loneliness?,,10741,loneliness,6,cure,direct-address,neutral,17,42
3822217,We're in mourning.,,10270,mourning,3,mourning,descriptive,n/a,17,42
5853073,I'm in mourning.,,10270,mourning,3,i'm|in|mourning,descriptive,n/a,17,42
4495370,You can't copyright that.,,4667,copyright,4,copyright,direct-address,neutral,17,43
2057644,My grandfather loved reading.,,4683,grandfather,4,loved|reading,descriptive,n/a,17,44
1487358,My grandfather likes reading books.,,4683,grandfather,5,books,descriptive,n/a,17,44
3831267,My grandfather was a hero.,,4683,grandfather,5,hero,descriptive,n/a,17,44
251345,My grandfather was a soldier during the war.,,4683,grandfather,8,during|soldier|war,descriptive,n/a,17,44
251336,My grandfather was part Indian.,,4683,grandfather,5,indian,descriptive,n/a,17,44
819064,My grandfather was a farmer.,,5479,farmer,5,farmer,descriptive,n/a,17,45
250235,My grandfather is a carpenter.,,8825,carpenter,5,carpenter,descriptive,n/a,17,45
3831741,My grandfather built this house.,,4683,grandfather,5,built,descriptive,n/a,17,45
273874,My grandfather gave me a birthday present.,,4683,grandfather,7,present,descriptive,n/a,17,45
4699986,My grandfather no longer has a driver's license.,,9156,driver's,8,a|driver's|grandfather|has|license|longer|my|no,descriptive,n/a,17,45
307809,He reminds me of my grandfather.,,4889,reminds,6,reminds,descriptive,n/a,17,46
300797,He resembles his grandfather.,,10051,resembles,4,resembles,descriptive,n/a,17,46
3130079,I was named after my great-grandfather.,,4683,grandfather,7,named,descriptive,n/a,17,46
65095,My grandfather is a bit hard of hearing.,,4683,grandfather,8,hearing,descriptive,n/a,17,46
x17_8,Make sure he can see your face when you speak.,,992,speak,10,see,direct-address,neutral,17,46
1192412,My grandfather goes for walks on days when the weather is good.,,4683,grandfather,12,goes|walks,descriptive,n/a,17,47
2239912,I bought a scarf for my grandfather for his 88th birthday.,,10395,scarf,11,scarf,descriptive,n/a,17,47
273860,My grandfather lived to be ninety-nine years old.,,10033,ninety,9,nine,descriptive,n/a,17,47
326407,An old man sat surrounded by his grandchildren.,,9062,grandchildren,8,sat,descriptive,n/a,17,47
4496977,We could see the helicopter hovering above the pond.,,13895,hovering,9,above|helicopter|hovering|pond,descriptive,n/a,17,48
4405274,The pilot bailed out before the plane crashed.,,14401,bailed,8,bailed|crashed|plane,descriptive,n/a,17,48
2539306,"You're a certified pilot, aren't you?",,4749,certified,6,aren't|certified|pilot,direct-address,neutral,17,48
4495357,What a disgusting individual!,,4765,disgusting,4,individual,descriptive,n/a,17,49
4502386,This stuff is disgusting.,,4765,disgusting,4,stuff,descriptive,n/a,17,49
3596811,Smoking is a disgusting habit.,,4765,disgusting,5,habit,descriptive,n/a,17,49
3363730,I'm disgusted.,,11640,disgusted,2,disgusted,descriptive,n/a,17,49
4401048,I was disgusted.,,11640,disgusted,3,disgusted|i|was,descriptive,n/a,17,49
1895776,You disgust me.,,11162,disgust,3,disgust,direct-address,informal,17,49
2111464,That's appalling.,,12948,appalling,2,appalling,descriptive,n/a,17,49
1488440,This is appalling.,,12948,appalling,3,appalling|is|this,descriptive,n/a,17,49
2278271,They don't have a shed.,,4810,shed,5,shed,descriptive,n/a,17,50
3329563,Can you shed any light on this?,,4810,shed,7,any|can|light|on,direct-address,neutral,17,51
3240701,We've got a suspect in custody.,,4849,custody,6,custody|suspect|we've,descriptive,n/a,17,52
3240707,The police have a suspect in custody.,,4849,custody,7,police,descriptive,n/a,17,52
2163164,The police detained several suspects for questioning.,,8830,detained,7,suspects,descriptive,n/a,17,52
4500962,The police officers took the man who was yelling into custody.,,6555,yelling,11,into|man|officers|took|yelling,descriptive,n/a,17,52
681501,The police could not control the mob.,,6602,mob,7,control,descriptive,n/a,17,52
4498764,A mob quickly formed.,,6602,mob,4,formed|mob|quickly,descriptive,n/a,17,52
2377633,I like your outfit.,,4881,outfit,4,outfit,direct-address,neutral,17,53
2434504,I love your outfit.,,4881,outfit,4,love,direct-address,neutral,17,53
x17_21,Thanks — it's new.,,354,thanks,3,new,direct-address,neutral,17,53
5288157,Mary and Alice wore matching outfits.,,8640,outfits,6,alice|matching|outfits|wore,descriptive,n/a,17,53
36923,Is your trunk locked?,,6640,trunk,4,locked,direct-address,neutral,17,54
5852450,I shut the trunk.,,6640,trunk,4,shut,descriptive,n/a,17,54
4012259,There's a blanket in the trunk.,,6640,trunk,6,blanket,descriptive,n/a,17,54
2361963,I've got a rope in my trunk.,,6640,trunk,7,rope,descriptive,n/a,17,54
1365196,He popped the trunk.,,8439,popped,4,popped,descriptive,n/a,17,54
2541740,The spare tire is in the trunk.,,6746,tire,7,spare|tire,descriptive,n/a,17,54
33063,Open the hood.,,4961,hood,3,hood|open,direct-address,neutral,17,54
5851662,I seldom skip meals.,,10995,seldom,4,meals|seldom,descriptive,n/a,17,55
27668,It won't hurt you to skip one meal.,,4991,skip,8,hurt|meal,direct-address,neutral,17,55
4014284,I wish I hadn't skipped breakfast this morning.,,10660,skipped,8,hadn't,descriptive,n/a,17,55
2007840,Let's skip class.,,4991,skip,3,class|let's,direct-address,informal,17,55
1392,My physics teacher doesn't care if I skip classes.,,4991,skip,9,physics,descriptive,n/a,17,55
254651,I skipped the first few pages of the book.,,10660,skipped,9,pages,descriptive,n/a,17,55
293817,He skipped a grade.,,10660,skipped,4,grade,descriptive,n/a,17,55
249214,We skipped his turn on purpose.,,10660,skipped,6,purpose|turn,descriptive,n/a,17,55
3733890,I shouldn't have skipped the meeting.,,10660,skipped,6,meeting,descriptive,n/a,17,55
268308,I skipped out on my appointment with my boss.,,10660,skipped,9,appointment,descriptive,n/a,17,55
2158046,Skip the boring chapters.,,5891,chapters,4,boring|chapters,direct-address,informal,17,55
4829395,"I want to hear the whole story, and don't skip any details.",,4991,skip,12,details|hear|story|whole,direct-address,neutral,17,55
4495856,Avoid the temptation to skip lunch.,,9943,temptation,6,avoid|temptation,direct-address,neutral,17,55
3147959,Nobody I know ever paid sticker price for a car.,,10073,sticker,10,nobody|paid|price|sticker,descriptive,n/a,17,56
2544620,They lowered their prices.,,8321,lowered,4,lowered|prices,descriptive,n/a,17,56
1293303,I lowered my meat consumption.,,8321,lowered,5,consumption|meat,descriptive,n/a,17,56
4496792,It's a complicated transaction.,,5001,transaction,4,complicated|transaction,descriptive,n/a,17,56
5831755,How long have you been working as a parking attendant?,,11270,attendant,10,attendant|parking|working,direct-address,neutral,17,57
