id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
3573714,"Oh, that's too bad.",9.00,351,oh,4,oh,descriptive,n/a,03,12
1008820,Where are you living now?,9.00,493,living,5,living,direct-address,neutral,03,13
1699196,I'm new in town.,8.00,570,town,4,i'm|in|new|town,descriptive,n/a,03,13
322937,What's its name?,9.00,634,what's,3,its,descriptive,n/a,03,14
2646765,What are their names?,9.00,1302,names,4,names,descriptive,n/a,03,14
486669,What's your friend's name?,9.00,7380,friend's,4,friend's,direct-address,neutral,03,14
680224,I'm really sorry.,9.00,671,sorry,3,i'm|really|sorry,descriptive,n/a,03,15
2545292,"I'm sorry, but it's time.",8.00,671,sorry,5,but,direct-address,neutral,03,15
1894601,It's all OK.,9.00,739,ok,3,ok,descriptive,n/a,03,16
2240818,We're all OK.,9.00,739,ok,3,all|ok|we're,descriptive,n/a,03,16
4749473,What language is this?,9.00,820,language,4,is|language|this|what,descriptive,n/a,03,17
1813,It's cold.,9.00,1001,cold,2,cold,descriptive,n/a,03,18
2111572,Please listen.,9.00,918,listen,2,listen,direct-address,neutral,03,18
3722671,Thanks for telling me.,9.00,1276,telling,4,telling,direct-address,neutral,03,19
252245,I like dogs.,9.00,1739,dogs,3,dogs|i|like,descriptive,n/a,03,20
2006612,I love dogs.,9.00,1739,dogs,3,dogs,descriptive,n/a,03,20
4870633,Which sport do you like the most?,9.00,1904,sport,7,sport,direct-address,neutral,03,21
435162,I like sports.,8.00,1224,sports,3,sports,descriptive,n/a,03,21
948284,Here's my email address.,9.00,2089,email,4,address|email|here's|my,descriptive,n/a,03,22
2838173,What's your email address?,9.00,2089,email,4,email,direct-address,neutral,03,22
x3_5,How old are you?,,169,old,4,old,direct-address,neutral,03,23
258523,I am sixteen years old.,9.00,7424,sixteen,5,sixteen,descriptive,n/a,03,23
2111679,I'm thirty.,9.00,3749,thirty,2,thirty,descriptive,n/a,03,23
2069142,I'm twelve.,9.00,3935,twelve,2,twelve,descriptive,n/a,03,24
5840022,I'm thirteen.,9.00,8053,thirteen,2,thirteen,descriptive,n/a,03,24
2253850,Wait a sec.,9.00,4205,sec,3,sec,direct-address,informal,03,25
953322,"Hey, wait up!",8.00,776,hey,3,hey,direct-address,informal,03,25
1886591,Where's your dog?,9.00,6046,where's,3,dog|where's|your,direct-address,neutral,03,26
1664246,Where's the cat?,9.00,6046,where's,3,where's,descriptive,n/a,03,26
3130087,What's your cat's name?,9.00,14178,cat's,4,cat's,direct-address,neutral,03,26
2769875,I'm eighteen.,9.00,8836,eighteen,2,eighteen,descriptive,n/a,03,27
2765315,She's seventeen.,9.00,8242,seventeen,2,seventeen,descriptive,n/a,03,27
5166525,I'm not into that.,8.00,83,into,4,into|not,descriptive,n/a,03,28
2986770,Is it any good?,8.00,90,any,4,any,descriptive,n/a,03,28
2082976,It's the same thing.,8.00,179,thing,4,thing,descriptive,n/a,03,29
2218355,You're right again.,8.00,184,again,3,again|right|you're,direct-address,neutral,03,30
1841614,Isn't that right?,8.00,367,isn't,3,isn't,direct-address,neutral,03,30
247916,We love each other.,8.00,186,each,4,each|love|other|we,descriptive,n/a,03,31
2545991,I'm having a great time.,8.00,227,having,5,having,descriptive,n/a,03,31
1890978,I'm getting better.,8.00,232,getting,3,better|getting|i'm,descriptive,n/a,03,32
2218192,You're looking better.,8.00,236,looking,3,looking,direct-address,neutral,03,32
1894365,Where are the others?,8.00,358,others,4,are|others|the|where,descriptive,n/a,03,33
450137,Who is that person?,8.00,250,person,4,person,descriptive,n/a,03,33
58453,Who is this girl?,8.00,404,girl,4,girl|is|this|who,direct-address,neutral,03,33
68238,Who is that woman?,8.00,443,woman,4,is|that|who|woman,direct-address,neutral,03,33
2871750,What are you making now?,8.00,257,making,5,making,direct-address,neutral,03,34
2892482,What are you thinking now?,8.00,569,thinking,5,are|now|thinking|what|you,direct-address,neutral,03,34
250572,There are four people in my family.,8.00,265,four,7,four,descriptive,n/a,03,35
3168284,Can I order one?,8.00,300,order,4,order,descriptive,n/a,03,36
3327451,Can I order now?,8.00,300,order,4,can|i|now|order,descriptive,n/a,03,36
2405882,I said maybe.,8.00,330,maybe,3,maybe,descriptive,n/a,03,37
2545646,"You're right, of course.",8.00,335,course,4,course|of|right|you're,direct-address,neutral,03,38
2396310,"Oh, please don't say that.",8.00,351,oh,5,don't|oh|please|say|that,direct-address,neutral,03,39
1893603,We're working.,8.00,385,we're,2,we're|working,descriptive,n/a,03,40
2648763,See you in class.,8.00,421,class,4,class|in|see|you,direct-address,informal,03,41
253331,I want to see my friends in Canada.,8.00,1122,canada,8,canada|friends|i|in|my|see|to|want,descriptive,n/a,03,41
1214829,Bring that here.,8.00,527,bring,3,bring,direct-address,informal,03,42
3951576,It's here somewhere.,8.00,1862,somewhere,3,somewhere,descriptive,n/a,03,42
2241041,We can meet.,8.00,534,meet,3,meet,descriptive,n/a,03,43
2249589,Meet me there.,8.00,534,meet,3,me|meet|there,direct-address,informal,03,43
2377653,I live across the street.,8.00,546,across,5,across|i|live|street|the,descriptive,n/a,03,44
2011277,Who wants it?,8.00,571,wants,3,wants,direct-address,neutral,03,45
66378,I want to go to America some day.,8.00,592,america,8,america,descriptive,n/a,03,46
262154,I am going to go to America next year.,8.00,592,america,9,am|america|go|going|i|next|to|year,descriptive,n/a,03,46
1550027,I will miss you.,8.00,598,miss,4,miss,direct-address,neutral,03,46
322417,Study English every day.,8.00,642,english,4,english,direct-address,informal,03,47
242881,It's hot today.,8.00,700,hot,3,hot|it's|today,descriptive,n/a,03,48
2248648,Is today Monday?,8.00,1651,monday,3,monday,direct-address,neutral,03,48
2111473,That worked.,8.00,714,worked,2,worked,descriptive,n/a,03,49
2254858,Who lives here?,8.00,737,lives,3,lives,direct-address,neutral,03,50
276369,Who knows?,8.00,895,knows,2,knows,descriptive,n/a,03,50
2647280,Who is your brother?,8.00,790,brother,4,brother,direct-address,neutral,03,51
2648879,Who is your dad?,8.00,1170,dad,4,dad|is|who|your,direct-address,neutral,03,51
1852508,"Get some sleep, okay?",8.00,945,sleep,4,okay,direct-address,informal,03,52
2547839,I'll get some drinks.,8.00,3395,drinks,4,drinks|get|i'll|some,descriptive,n/a,03,52
2250344,Give me ten minutes.,8.00,947,ten,4,ten,direct-address,informal,03,53
288654,He is eight.,8.00,1004,eight,3,eight,descriptive,n/a,03,54
310214,She is eight.,8.00,1004,eight,3,eight|is|she,descriptive,n/a,03,54
301541,He can speak Chinese a little.,8.00,1033,chinese,6,a|can|chinese|he|little|speak,descriptive,n/a,03,55
2896293,Do all of you speak Chinese?,8.00,1033,chinese,6,chinese,direct-address,neutral,03,55
1151784,Today is Friday.,8.00,1155,friday,3,friday,descriptive,n/a,03,56
1764758,Is today Friday?,8.00,1155,friday,3,friday|is|today,direct-address,neutral,03,56
x3_6,"Yes, it is.",,294,yes,3,yes,descriptive,n/a,03,56
38957,I don't understand German at all.,8.00,1175,german,6,german,descriptive,n/a,03,57
1046157,I think my German is really bad.,8.00,1175,german,7,bad|german|i|is|my|really|think,descriptive,n/a,03,57
63119,Today is Sunday.,8.00,1275,sunday,3,is|sunday|today,descriptive,n/a,03,58
506460,Tomorrow is Sunday.,8.00,1275,sunday,3,sunday,descriptive,n/a,03,58
3076183,Tell me your names.,8.00,1302,names,4,me|names|tell|your,direct-address,neutral,03,59
3201573,Can you tell me that man's name?,8.00,3974,man's,7,man's,direct-address,neutral,03,59
242943,It's Saturday today.,8.00,1426,saturday,3,it's|saturday|today,descriptive,n/a,03,60
1163476,Is tomorrow Saturday?,8.00,1426,saturday,3,saturday,direct-address,neutral,03,60
x3_7,"No, it isn't.",,367,isn't,3,no,descriptive,n/a,03,60
2123499,Who's first?,8.00,1499,who's,2,who's,direct-address,neutral,03,61
2203622,Who's coming?,8.00,1499,who's,2,coming|who's,direct-address,neutral,03,61
1079123,Here's your bag.,8.00,1668,bag,3,bag,direct-address,neutral,03,62
1164069,Is Mary well?,8.00,1715,mary,3,mary,direct-address,neutral,03,63
3408954,Am I the only one who thinks that?,8.00,1726,thinks,8,am|i|one|only|that|the|thinks|who,direct-address,neutral,03,63
2240559,We're changing it.,8.00,1772,changing,3,changing,descriptive,n/a,03,64
2548270,I'm bigger than you.,8.00,1837,bigger,4,bigger,direct-address,neutral,03,65
3907760,It's bigger than you.,8.00,1837,bigger,4,bigger|it's|than|you,direct-address,neutral,03,65
237864,My brother likes music.,8.00,1890,likes,4,likes,descriptive,n/a,03,66
2248265,I'm studying music.,8.00,3496,studying,3,i'm|music|studying,descriptive,n/a,03,66
1173691,They can speak Spanish.,8.00,1903,spanish,4,spanish,descriptive,n/a,03,67
70346,Say hello to your friends.,8.00,1927,hello,5,friends|hello|say|to|your,direct-address,neutral,03,68
308827,Please say hello to her.,8.00,1927,hello,5,hello,direct-address,neutral,03,68
326299,Thanks for bringing me here.,8.00,1970,bringing,5,bringing|for|here|me|thanks,direct-address,neutral,03,69
3259254,Which one are you bringing?,8.00,1970,bringing,5,bringing,direct-address,neutral,03,69
1886378,"You're Canadian, right?",8.00,2013,canadian,3,canadian,direct-address,neutral,03,70
1210860,I'm in Hong Kong right now.,8.00,3045,kong,6,hong|kong,descriptive,n/a,03,70
249765,I have two brothers.,8.00,2047,brothers,4,brothers,descriptive,n/a,03,71
249952,I have three brothers.,8.00,2047,brothers,4,brothers|have|i|three,descriptive,n/a,03,71
1951439,I can't cook.,8.00,2228,cook,3,cook,descriptive,n/a,03,72
1151779,Today is Thursday.,8.00,2392,thursday,3,thursday,descriptive,n/a,03,73
1458036,Today is Wednesday.,8.00,2546,wednesday,3,wednesday,descriptive,n/a,03,73
1886801,What brings you here?,8.00,2408,brings,4,brings,direct-address,neutral,03,74
2111545,Somebody's here.,8.00,13267,somebody's,2,here|somebody's,descriptive,n/a,03,74
4499753,My last name is Jackson.,8.00,2565,jackson,5,jackson,descriptive,n/a,03,75
2546272,What's your dog's name?,8.00,11165,dog's,4,dog's|name|what's|your,direct-address,neutral,03,75
5046396,I don't want any rice.,8.00,2737,rice,5,any|don't|i|rice|want,descriptive,n/a,03,76
2011915,I want to see the world.,7.00,133,world,6,world,descriptive,n/a,03,76
1056416,I love cats.,8.00,3187,cats,3,cats,descriptive,n/a,03,77
2167273,Are those your bags?,8.00,3378,bags,4,bags,direct-address,neutral,03,78
2360421,I have three sisters.,8.00,3423,sisters,4,sisters,descriptive,n/a,03,79
x3_31,Do you have any brothers?,,2047,brothers,5,any,direct-address,neutral,03,79
239730,I like languages.,8.00,3474,languages,3,languages,descriptive,n/a,03,80
1159966,I'd like to talk to Jean.,8.00,3842,jean,6,jean,descriptive,n/a,03,80
2240669,We're studying now.,8.00,3496,studying,3,studying,descriptive,n/a,03,81
1898291,Now I know why.,7.00,123,why,4,why,descriptive,n/a,03,81
2254697,Which one's yours?,8.00,3673,one's,3,one's|which|yours,direct-address,neutral,03,82
2892838,Which one is ours?,8.00,5414,ours,4,is|one|ours|which,descriptive,n/a,03,82
3151577,Do you give lessons?,8.00,3725,lessons,4,do|give|lessons|you,direct-address,neutral,03,83
x3_17,"Yes, I do.",,294,yes,3,do,descriptive,n/a,03,83
1799691,Someone's coming.,8.00,4127,someone's,2,someone's,descriptive,n/a,03,84
2111535,Someone's there.,8.00,4127,someone's,2,someone's|there,descriptive,n/a,03,84
2546739,I'd better say goodbye.,8.00,4241,goodbye,4,goodbye,descriptive,n/a,03,85
2645043,It's time to say goodbye.,8.00,4241,goodbye,5,goodbye|it's|say|time|to,descriptive,n/a,03,85
1045540,I'm forty years old.,8.00,5039,forty,4,forty|i'm|old|years,descriptive,n/a,03,86
28928,I'll be sixteen years old next month.,8.00,7424,sixteen,7,be|i'll|month|next|old|sixteen|years,descriptive,n/a,03,86
2628673,Please wait fifteen minutes.,8.00,5558,fifteen,4,fifteen,direct-address,neutral,03,87
73354,I go to bed at eleven.,8.00,5747,eleven,6,eleven,descriptive,n/a,03,88
1553411,May I go first?,7.00,108,may,4,may,direct-address,formal,03,88
303900,He watches TV every day.,8.00,5962,watches,5,watches,descriptive,n/a,03,89
1039220,Tomorrow's my day off.,8.00,11489,tomorrow's,4,day|my|off|tomorrow's,descriptive,n/a,03,89
2234120,What's the password?,8.00,6326,password,3,password,direct-address,neutral,03,90
x3_8,I don't know.,,84,know,3,know,descriptive,n/a,03,90
42345,It's a dictionary.,8.00,6677,dictionary,3,dictionary,descriptive,n/a,03,91
2111467,That'll work.,8.00,7318,that'll,2,that'll,descriptive,n/a,03,92
245394,How's work?,8.00,7385,how's,2,how's,direct-address,informal,03,92
5335500,I'm at a friend's house.,8.00,7380,friend's,5,a|at|friend's|house|i'm,descriptive,n/a,03,93
1002808,How's the dog?,8.00,7385,how's,3,dog|how's|the,direct-address,informal,03,94
x3_11,He's fine.,,576,fine,2,fine,descriptive,n/a,03,94
1495845,Do you work on Sundays?,8.00,9582,sundays,5,sundays,direct-address,neutral,03,95
2209145,I don't work on Sundays.,8.00,9582,sundays,5,don't|i|on|sundays|work,descriptive,n/a,03,95
3731911,How'd it work out?,8.00,13560,how'd,4,how'd,direct-address,informal,03,96
4500059,I work on Mondays.,8.00,13912,mondays,4,mondays,descriptive,n/a,03,96
2064174,Something's not quite right.,8.00,13833,something's,4,not|quite|right|something's,descriptive,n/a,03,97
2288184,"You knew that, right?",7.00,624,knew,4,knew|right|that|you,direct-address,neutral,03,97
605463,I don't work on Mondays.,8.00,13912,mondays,5,don't|i|mondays|on|work,descriptive,n/a,03,98
2245292,Doesn't it work?,7.00,264,doesn't,3,doesn't,direct-address,neutral,03,98
2301271,I can make it.,7.00,87,make,4,make,descriptive,n/a,03,99
2390846,I really like being with you.,7.00,117,being,6,being|with,direct-address,informal,03,100
1446762,Go home now.,7.00,146,home,3,home,direct-address,informal,03,101
2271352,Don't thank me now.,7.00,309,thank,4,don't|me|now|thank,direct-address,informal,03,101
3393163,This is between us.,7.00,162,between,4,between,descriptive,n/a,03,102
1772515,You're back again.,7.00,184,again,3,again,direct-address,informal,03,103
1068380,I'll be back by six.,7.00,509,six,5,by,descriptive,n/a,03,103
1619683,I'm getting old.,7.00,232,getting,3,getting,descriptive,n/a,03,104
2181347,That book is old.,7.00,345,book,4,book,descriptive,n/a,03,104
2250107,That doesn't work.,7.00,264,doesn't,3,doesn't|that|work,descriptive,n/a,03,105
2254887,Who took it?,7.00,285,took,3,took,direct-address,neutral,03,106
x3_13,I don't know who.,,84,know,4,who,descriptive,n/a,03,106
1936968,Who says that?,7.00,303,says,3,says,direct-address,neutral,03,107
2111232,They're trying.,7.00,314,trying,2,trying,descriptive,n/a,03,108
2111489,Stop trying.,7.00,314,trying,2,stop|trying,direct-address,informal,03,108
265481,Get into the car.,7.00,326,car,4,car|get|into|the,direct-address,neutral,03,109
1850248,Stop the car now.,7.00,326,car,4,car,direct-address,neutral,03,109
2111219,They're working.,7.00,334,working,2,working,descriptive,n/a,03,110
2241469,We want information.,7.00,349,information,3,information,descriptive,n/a,03,111
2245888,I have information.,7.00,349,information,3,have|i|information,descriptive,n/a,03,111
1503453,I often read.,7.00,370,often,3,often,descriptive,n/a,03,112
1013826,We're even.,7.00,385,we're,2,we're,descriptive,n/a,03,113
2358944,I've always known it.,7.00,389,known,4,known,descriptive,n/a,03,114
2402247,You're always saying that.,7.00,417,saying,4,saying,direct-address,neutral,03,114
325057,I will go to New York next week.,7.00,420,york,8,go|i|new|next|to|week|will|york,descriptive,n/a,03,115
2254551,What comes next?,7.00,423,comes,3,comes,descriptive,n/a,03,115
2248766,It looks bad.,7.00,427,looks,3,looks,descriptive,n/a,03,116
5859507,I'm a bad student.,7.00,1019,student,4,student,descriptive,n/a,03,116
3820042,Ask them.,7.00,444,ask,2,ask,direct-address,neutral,03,117
2241440,We saw something.,7.00,450,saw,3,saw,descriptive,n/a,03,118
2187223,It's morning.,7.00,461,morning,2,morning,descriptive,n/a,03,119
1432096,Come home at six.,7.00,509,six,4,at|six,direct-address,neutral,03,120
2315141,I do that sometimes.,7.00,523,sometimes,4,sometimes,descriptive,n/a,03,121
1503007,My father works here.,7.00,539,father,4,father,descriptive,n/a,03,122
278384,It's across the street.,7.00,546,across,4,across,descriptive,n/a,03,123
2254722,Who gets it?,7.00,550,gets,3,gets|it|who,descriptive,n/a,03,124
2543457,I'm thinking the same thing.,7.00,569,thinking,5,thinking,descriptive,n/a,03,125
2240597,We're in town.,7.00,570,town,3,town,descriptive,n/a,03,126
2243574,They're all fine.,7.00,576,fine,3,fine,descriptive,n/a,03,127
2255360,You'll get better.,7.00,604,you'll,3,you'll,direct-address,neutral,03,128
2255371,You'll know soon.,7.00,604,you'll,3,know|soon|you'll,direct-address,neutral,03,129
2647360,We have three weeks.,7.00,658,weeks,4,weeks,descriptive,n/a,03,130
3151455,Give me three weeks.,7.00,658,weeks,4,give|me|three|weeks,direct-address,neutral,03,130
2250340,Give me an hour.,7.00,664,hour,4,an|give|hour|me,direct-address,neutral,03,131
x3_27,What time should we meet?,,534,meet,5,should,direct-address,neutral,03,131
x3_28,Let's say seven.,,873,seven,3,seven,direct-address,informal,03,131
x3_29,Sounds good.,,1139,sounds,2,sounds,descriptive,n/a,03,131
707527,It takes time.,7.00,672,takes,3,takes,descriptive,n/a,03,132
2241695,We've no time.,7.00,971,we've,3,we've,descriptive,n/a,03,132
1388966,Who is this boy?,7.00,677,boy,4,boy,direct-address,neutral,03,133
2249016,It's all gone.,7.00,682,gone,3,gone,descriptive,n/a,03,134
2548731,I'm giving it back.,7.00,723,giving,4,giving,descriptive,n/a,03,135
2095460,Is someone meeting us?,7.00,725,meeting,4,meeting,direct-address,neutral,03,136
2545240,They're having a meeting.,7.00,725,meeting,4,a|having|meeting|they're,descriptive,n/a,03,136
2253797,Try reading this.,7.00,742,reading,3,reading,direct-address,neutral,03,137
2107682,We'll try.,7.00,1367,we'll,2,we'll,descriptive,n/a,03,137
253071,I have a friend in England.,7.00,773,england,6,england,descriptive,n/a,03,138
2271407,"Hey, don't stop now.",7.00,776,hey,4,don't|hey|now|stop,direct-address,informal,03,139
2249816,Please stop walking.,7.00,1460,walking,3,walking,direct-address,formal,03,139
3822375,Don't tell my mom.,7.00,778,mom,4,mom,direct-address,informal,03,140
3068233,Have you told your mom?,7.00,778,mom,5,have|mom|told|you|your,direct-address,neutral,03,140
1510138,The website is down.,7.00,849,website,4,website,descriptive,n/a,03,141
2178113,I like your website.,7.00,849,website,4,i|like|website|your,direct-address,neutral,03,141
2111765,I'll walk.,7.00,880,walk,2,walk,descriptive,n/a,03,142
2247575,I will listen.,7.00,918,listen,3,i|listen|will,descriptive,n/a,03,143
2111224,They're waiting.,7.00,927,waiting,2,waiting,descriptive,n/a,03,144
2218309,You aren't well.,7.00,930,aren't,3,aren't|well|you,direct-address,neutral,03,145
2243579,They're all mine.,7.00,959,mine,3,all|mine|they're,descriptive,n/a,03,146
3824176,The boys will be happy.,7.00,974,boys,5,be|boys|happy|the|will,descriptive,n/a,03,147
4963982,I'm not a bad student.,7.00,1019,student,5,a|bad|i'm|not|student,descriptive,n/a,03,148
2248955,It'll be bad.,7.00,2564,it'll,3,bad|be|it'll,descriptive,n/a,03,148
2036345,I'm watching TV.,7.00,1023,watching,3,watching,descriptive,n/a,03,149
257731,I watched TV yesterday.,7.00,1958,watched,4,i|tv|watched|yesterday,descriptive,n/a,03,149
436665,I have brown hair.,7.00,1031,brown,4,brown,descriptive,n/a,03,150
435646,"He can speak Russian, too.",7.00,1048,russian,5,russian,descriptive,n/a,03,151
31832,They speak Spanish in Mexico.,7.00,1903,spanish,5,mexico,descriptive,n/a,03,151
1113705,I've always loved you.,7.00,1076,loved,4,always|i've|loved|you,direct-address,informal,03,152
72903,It's about two miles.,7.00,1078,miles,4,miles,descriptive,n/a,03,153
2355818,I have two friends who live in Germany.,7.00,1329,germany,8,germany,descriptive,n/a,03,153
42228,That's asking too much.,7.00,1146,asking,4,asking|much|that's|too,descriptive,n/a,03,154
3723921,That's all I'm asking.,7.00,1146,asking,4,asking,descriptive,n/a,03,154
2251187,That's our train.,7.00,1164,train,3,our|that's|train,descriptive,n/a,03,155
1740925,Don't tell your dad.,7.00,1170,dad,4,dad,direct-address,informal,03,156
1349166,Sit down!,7.00,1343,sit,2,sit,direct-address,informal,03,157
2111551,Sit there.,7.00,1343,sit,2,sit|there,direct-address,neutral,03,157
321849,I have two cars.,7.00,1349,cars,4,cars,descriptive,n/a,03,158
52602,John came to Japan yesterday.,7.00,1357,japan,5,japan|john,descriptive,n/a,03,159
x3_23,What did you do yesterday?,,1313,yesterday,5,did,direct-address,neutral,03,159
x3_24,I stayed home.,,2841,stayed,3,stayed,descriptive,n/a,03,159
1457520,We have lots to do.,7.00,1387,lots,5,lots,descriptive,n/a,03,160
1879738,I have lots of time.,7.00,1387,lots,5,have|i|lots|of|time,descriptive,n/a,03,160
3820861,It's a small shop.,7.00,1396,shop,4,a|it's|shop|small,descriptive,n/a,03,161
4495200,Classes are small.,7.00,1734,classes,3,are|classes|small,descriptive,n/a,03,161
2248250,I'm sitting here.,7.00,1457,sitting,3,here|i'm|sitting,descriptive,n/a,03,162
3818760,I like walking.,7.00,1460,walking,3,i|like|walking,descriptive,n/a,03,163
5647433,I like knowing how things work.,7.00,1779,knowing,6,knowing,descriptive,n/a,03,163
3290058,Who broke it?,7.00,1465,broke,3,broke|it|who,direct-address,neutral,03,164
303914,He runs in the park every day.,7.00,1522,runs,7,day|every|he|in|park|runs|the,descriptive,n/a,03,165
x3_30,I run every morning.,,461,morning,4,run,descriptive,n/a,03,165
1107280,The cat is black.,7.00,1698,cat,4,black,descriptive,n/a,03,166
887436,She thinks about him all the time.,7.00,1726,thinks,7,thinks,descriptive,n/a,03,167
2245177,Classes are over.,7.00,1734,classes,3,classes,descriptive,n/a,03,168
1173737,He's over thirty.,7.00,3749,thirty,3,he's|over|thirty,descriptive,n/a,03,168
2253694,Things are changing.,7.00,1772,changing,3,are|changing|things,descriptive,n/a,03,169
2360161,I have no way of knowing that.,7.00,1779,knowing,7,have|i|knowing|no|of|that|way,descriptive,n/a,03,170
2111214,They've left.,7.00,1788,they've,2,they've,descriptive,n/a,03,171
255858,I want to go somewhere in Europe.,7.00,1862,somewhere,7,europe,descriptive,n/a,03,172
2241528,We'd better go.,7.00,3374,we'd,3,we'd,descriptive,n/a,03,172
1113241,It's 4:30 in the afternoon.,7.00,1910,afternoon,4,afternoon|in|it's|the,descriptive,n/a,03,173
2243536,They'll be back.,7.00,2003,they'll,3,back|be|they'll,descriptive,n/a,03,174
3825916,Are you really Canadian?,7.00,2013,canadian,4,are|canadian|really|you,direct-address,neutral,03,175
3320870,"Which do you like better, Boston or Chicago?",7.00,2129,boston,8,chicago|or,direct-address,neutral,03,176
5099505,I really like snow.,7.00,2212,snow,4,i|like|really|snow,descriptive,n/a,03,176
3823000,"All right, I'm listening.",7.00,2199,listening,4,all|i'm|listening|right,direct-address,neutral,03,177
2107672,We talked.,7.00,2390,talked,2,talked,descriptive,n/a,03,178
x3_34,What about?,,46,what,2,about,direct-address,neutral,03,178
2273771,We met last Thursday.,7.00,2392,thursday,4,last|met|thursday|we,descriptive,n/a,03,179
1700282,Is it the last lesson?,7.00,3150,lesson,5,lesson,direct-address,neutral,03,179
2646185,Where are your papers?,7.00,2437,papers,4,are|papers|where|your,direct-address,neutral,03,180
x3_12,They're on the table.,,946,table,4,table,descriptive,n/a,03,180
3096288,What if somebody sees you?,7.00,2538,sees,5,sees,direct-address,neutral,03,181
3382718,What if someone sees this?,7.00,2538,sees,5,if|sees|someone|this|what,descriptive,n/a,03,181
1600588,I have work on Wednesday.,7.00,2546,wednesday,5,have|i|on|wednesday|work,descriptive,n/a,03,182
2283738,It'll work.,7.00,2564,it'll,2,it'll,descriptive,n/a,03,182
2547082,I've trained for this.,7.00,2582,trained,4,for|i've|this|trained,descriptive,n/a,03,183
2203803,I'm sleeping.,7.00,2682,sleeping,2,sleeping,descriptive,n/a,03,184
3733862,Your sister's sleeping.,7.00,11474,sister's,3,sister's,descriptive,n/a,03,184
4614264,We have no more rice.,7.00,2737,rice,5,rice,descriptive,n/a,03,185
2252629,There'll be more.,7.00,13494,there'll,3,there'll,descriptive,n/a,03,185
2768625,He'll come soon.,7.00,2771,he'll,3,he'll,descriptive,n/a,03,186
2768622,He'll come for sure.,7.00,2771,he'll,4,come|for|he'll|sure,descriptive,n/a,03,186
3264530,I love Irish music.,7.00,2775,irish,4,irish,descriptive,n/a,03,187
4499923,I love the mountains.,7.00,2985,mountains,4,mountains,descriptive,n/a,03,187
3888109,I work nights.,7.00,3159,nights,3,nights,descriptive,n/a,03,188
5860581,I work at Harvard.,7.00,4685,harvard,4,harvard,descriptive,n/a,03,188
1174953,She loves cats.,7.00,3187,cats,3,cats|loves|she,descriptive,n/a,03,189
2241530,We'd better stop.,7.00,3374,we'd,3,better|stop|we'd,descriptive,n/a,03,190
3392936,Stop in anytime.,7.00,5093,anytime,3,anytime|in|stop,direct-address,informal,03,190
292634,He speaks French.,7.00,3424,speaks,3,french|he|speaks,descriptive,n/a,03,191
877789,She speaks Portuguese.,7.00,6615,portuguese,3,portuguese,descriptive,n/a,03,191
4500034,I like small towns.,7.00,3691,towns,4,towns,descriptive,n/a,03,192
1035185,I'd like to go to France sometime.,7.00,5437,sometime,7,france,descriptive,n/a,03,192
73060,A year has twelve months.,7.00,3935,twelve,5,a|has|months|twelve|year,descriptive,n/a,03,193
2794067,There are many good restaurants in Boston.,7.00,3989,restaurants,7,restaurants,descriptive,n/a,03,194
2961481,I know a lot of good restaurants.,7.00,3989,restaurants,7,a|good|i|know|lot|of|restaurants,descriptive,n/a,03,194
3023990,There are many parks in Boston.,7.00,4042,parks,6,parks,descriptive,n/a,03,195
3143772,My car's over there.,7.00,12604,car's,4,car's|my|over|there,descriptive,n/a,03,195
