id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
2242977,They're family.,7.00,313,they're,2,family|they're,descriptive,n/a,01,45
2252720,They have families.,6.00,1206,families,3,families,descriptive,n/a,01,45
67362,"Thanks, but no thanks.",7.00,354,thanks,4,but,direct-address,informal,01,46
3821060,"Yeah, that's what I said.",7.00,419,yeah,5,yeah,descriptive,n/a,01,48
3825299,"Yeah, that's what I'll do.",7.00,419,yeah,5,do|i'll|that's|what|yeah,descriptive,n/a,01,48
887513,She wants him.,7.00,571,wants,3,wants,descriptive,n/a,01,49
887271,She likes him.,7.00,1890,likes,3,him|likes|she,descriptive,n/a,01,49
313002,She goes to school.,7.00,595,goes,4,goes,descriptive,n/a,01,49
2255351,You'll do fine.,7.00,604,you'll,3,do|fine|you'll,direct-address,neutral,01,50
x1_43,I hope so.,,338,hope,3,hope,descriptive,n/a,01,50
1489180,He is English.,7.00,642,english,3,english,descriptive,n/a,01,51
2744175,It's 8:00 p.m.,7.00,765,p,3,m|p,descriptive,n/a,01,52
5851859,I like writing.,7.00,909,writing,3,writing,descriptive,n/a,01,53
1886804,What are you writing?,7.00,909,writing,4,are|what|writing|you,direct-address,neutral,01,53
x1_36,A book.,,345,book,2,book,descriptive,n/a,01,53
2111326,They're boys.,7.00,974,boys,2,boys,descriptive,n/a,01,54
3564116,The boys are fine.,7.00,974,boys,4,the,descriptive,n/a,01,54
2255333,You'd like it.,7.00,1573,you'd,3,you'd,direct-address,neutral,01,55
3396603,Is that what you'd like?,7.00,1573,you'd,5,is|like|that|what|you'd,direct-address,neutral,01,55
4530155,That girl is Mary.,7.00,1715,mary,4,girl,descriptive,n/a,01,56
1841600,Mary likes you.,7.00,1890,likes,3,likes,direct-address,neutral,01,56
5434712,That woman's name is Mary.,7.00,5449,woman's,5,woman's,descriptive,n/a,01,56
2111334,They're Asian.,7.00,2041,asian,2,asian,descriptive,n/a,01,57
3378906,That's what we'd like to do.,7.00,3374,we'd,6,do|like|that's|to|we'd|what,descriptive,n/a,01,58
4500147,I like Australia.,6.00,911,australia,3,australia|i|like,descriptive,n/a,01,58
2549628,That'll be $30.,7.00,7318,that'll,2,be|that'll,direct-address,neutral,01,59
2111470,That'll do.,6.00,7318,that'll,2,that'll,descriptive,n/a,01,59
2645643,What's that boy's name?,7.00,9847,boy's,4,boy's,descriptive,n/a,01,60
x1_39,His name is Sam.,,2293,sam,4,sam,descriptive,n/a,01,60
x1_40,How old is he?,,169,old,4,old,descriptive,n/a,01,60
x1_41,He's ten.,,947,ten,2,ten,descriptive,n/a,01,60
1485272,How'd you do it?,7.00,13560,how'd,4,how'd,direct-address,informal,01,61
x1_42,It wasn't easy.,,526,wasn't,3,easy,descriptive,n/a,01,61
1300772,He's not in.,6.00,222,he's,3,he's,descriptive,n/a,01,62
252995,He wants to go to America.,6.00,592,america,6,america|go|he|to|wants,descriptive,n/a,01,62
388869,We are men.,6.00,282,men,3,men,descriptive,n/a,01,63
2648538,Go with these men.,4.00,282,men,4,go|men|these|with,direct-address,neutral,01,63
2270532,Don't say his name.,4.00,215,name,4,don't|his|name|say,direct-address,informal,01,64
2396308,"Oh, don't be like that.",6.00,351,oh,5,be|don't|like|oh|that,direct-address,informal,01,64
3823427,I'd do it.,6.00,424,i'd,3,do|i'd|it,descriptive,n/a,01,65
495591,This book is about China.,6.00,813,china,5,china,descriptive,n/a,01,66
1476206,We don't have this in Europe.,6.00,956,europe,6,don't|europe|have|in|this|we,descriptive,n/a,01,67
2891628,It's one of mine.,6.00,959,mine,4,of,descriptive,n/a,01,68
2548156,These are the names.,6.00,1302,names,4,names,descriptive,n/a,01,69
1412495,Japan is in Asia.,6.00,2223,asia,4,asia,descriptive,n/a,01,70
2765357,I'm up.,5.00,74,i'm,2,i'm|up,descriptive,n/a,01,71
2111559,School's out.,6.00,8534,school's,2,school's,descriptive,n/a,01,71
1841498,You're not my mother.,5.00,566,mother,4,mother|my|not|you're,direct-address,neutral,01,72
1804029,That's my boy.,5.00,677,boy,3,boy,descriptive,n/a,01,72
70894,Do whatever you want.,5.00,748,whatever,4,do|want|whatever|you,direct-address,informal,01,73
4494700,This isn't Australia.,5.00,911,australia,3,australia,descriptive,n/a,01,74
2111665,I'm yours.,4.00,1834,yours,2,yours,direct-address,neutral,01,75
