id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
1396244,I'll postpone my trip to Scotland until it's warmer.,,12797,postpone,9,scotland|until|warmer,descriptive,n/a,16,47
1398749,We postponed our departure because of the storm.,,9679,postponed,8,because|departure|postponed,descriptive,n/a,16,47
4499274,A preliminary hearing is scheduled for October 20th.,,5420,preliminary,8,hearing|october|preliminary|scheduled|th,descriptive,n/a,16,47
72520,There is no admission fee for children under five.,,5453,admission,9,admission|fee|five,descriptive,n/a,16,48
4495492,"Tickets are $30, parking is free and children under ten receive free admission.",,5453,admission,12,free|parking|receive|ten,descriptive,n/a,16,48
4495493,Tickets are $30 for general admission and $20 for students and seniors.,,8141,seniors,10,general|seniors|students,descriptive,n/a,16,48
4500239,Tickets are $13 and include a picnic lunch after the game.,,8975,picnic,10,include,descriptive,n/a,16,48
1543185,Everyone inside the building felt the earthquake.,,5475,earthquake,7,earthquake|everyone|felt|inside,descriptive,n/a,16,49
45483,"When the big earthquake occurred, I was just ten.",,5475,earthquake,9,big|occurred,descriptive,n/a,16,49
45130,The earthquake was the biggest one that we had ever experienced.,,5475,earthquake,11,biggest|experienced,descriptive,n/a,16,49
4474916,There are many urgent matters to attend to.,,5524,urgent,8,matters|urgent,descriptive,n/a,16,50
3619889,I'm sure no one here stole your wallet.,,5528,wallet,8,stole,direct-address,neutral,16,51
280755,I had my wallet stolen from my inner pocket.,,5528,wallet,9,inner|pocket,descriptive,n/a,16,51
5607343,When did you first notice that your wallet was missing?,,5528,wallet,10,missing|notice,direct-address,neutral,16,51
2031040,It's a fifteen minute walk from here to the campus.,,5558,fifteen,10,campus|fifteen|here|minute|walk,descriptive,n/a,16,52
3549616,I live within spitting distance of the subway station.,,12919,spitting,9,distance|spitting|within,descriptive,n/a,16,52
32284,The Mississippi River flows into the Gulf of Mexico.,,5559,flows,9,flows|gulf|into|mexico|mississippi|river,descriptive,n/a,16,53
244921,Salmon go up the river and lay their eggs in the sand.,,6814,salmon,12,eggs|lay|salmon|sand,descriptive,n/a,16,53
2031525,Do you want fresh ground pepper on your salad?,,5599,pepper,9,fresh|ground|pepper|salad,direct-address,neutral,16,54
499445,"Excuse me, could you pass me the salt and pepper?",,5599,pepper,10,excuse|salt,direct-address,formal,16,54
5776174,Add a pinch of salt.,,9427,pinch,5,add|pinch,direct-address,neutral,16,54
915341,I love green peppers.,,10635,peppers,4,peppers,descriptive,n/a,16,54
44694,There are some strange animals in the zoo.,,5626,zoo,8,animals|strange,descriptive,n/a,16,55
954714,Would you prefer to go to the zoo or go to a movie?,,5626,zoo,13,movie|prefer,direct-address,neutral,16,55
3022498,Let's go to the zoo to watch them feed the seals.,,8448,seals,11,feed|seals|watch,direct-address,informal,16,55
3735620,I have a friend who can fly a helicopter.,,5674,helicopter,9,fly|friend|helicopter,descriptive,n/a,16,56
4013502,There's a helicopter waiting for us on the roof.,,5674,helicopter,9,roof|there's|waiting,descriptive,n/a,16,56
5193439,I want to learn how to fly an airplane.,,7640,airplane,9,learn,descriptive,n/a,16,56
4135211,I slept for a couple of hours on the airplane.,,7640,airplane,10,couple|hours,descriptive,n/a,16,56
278186,The desire to fly in the sky like a bird inspired the invention of the airplane.,,7640,airplane,16,bird|desire|inspired|invention|sky,descriptive,n/a,16,56
2473023,Do you have an airplane ticket back home?,,7640,airplane,8,airplane|home|ticket,direct-address,neutral,16,56
1341713,"We used to have airplanes, but we had to sell them.",,12356,airplanes,11,airplanes|but|sell,descriptive,n/a,16,56
909594,You should spend less time complaining and more time doing something productive.,,5735,complaining,12,complaining|doing|less|more|spend,direct-address,neutral,16,57
2486565,Would you care for some milk and cookies?,,5736,cookies,8,care|milk,direct-address,neutral,16,58
5679155,Mary is in the kitchen making Christmas cookies.,,5736,cookies,8,kitchen,descriptive,n/a,16,58
953256,"Even though there were many cookies on the dish, I only ate three.",,5736,cookies,13,ate|dish|even|only|though,descriptive,n/a,16,58
2277512,The deadline for the reports is next Monday.,,5739,deadline,8,deadline|monday|next|reports,descriptive,n/a,16,59
290317,He is a good athlete.,,5798,athlete,5,athlete|good,descriptive,n/a,16,60
278710,Moderate exercise stimulates the circulation of blood.,,14877,stimulates,7,circulation|exercise|moderate,descriptive,n/a,16,60
256958,I had an interesting conversation with my neighbor.,,5847,neighbor,8,conversation|had|interesting|neighbor,descriptive,n/a,16,61
3158734,It's not a good idea to date your neighbor.,,5847,neighbor,9,date|idea,descriptive,n/a,16,61
4133547,I have to take care of the neighbor kids.,,5847,neighbor,9,kids,descriptive,n/a,16,61
243769,Nowadays it is not unusual for a woman to travel alone.,,5849,nowadays,11,alone|nowadays|woman,descriptive,n/a,16,62
6555134,Hundreds of trees in this park blew over in the hurricane.,,5915,hurricane,11,blew|hundreds|hurricane|park|trees,descriptive,n/a,16,63
1397661,The typhoon did a lot of damage to the crops.,,11491,typhoon,10,crops,descriptive,n/a,16,63
275443,We had no school on account of the typhoon.,,11491,typhoon,9,account,descriptive,n/a,16,63
997866,"Because of the typhoon, my parents ended their trip one day early.",,11491,typhoon,12,ended,descriptive,n/a,16,63
261054,I was delighted at the news of her success.,,5977,delighted,9,delighted|news|success,descriptive,n/a,16,64
2249408,Just don't surrender.,,6035,surrender,3,just|surrender,direct-address,informal,16,65
2547819,I'll never surrender.,,6035,surrender,3,i'll|never|surrender,descriptive,n/a,16,65
63142,You've got to give up gambling once and for all.,,6092,gambling,10,give|got|once,direct-address,informal,16,65
4489200,When was the last time you used a toll road?,,6145,toll,10,road|toll,direct-address,neutral,16,66
4489202,Is there any easy way to get there without using a toll road?,,6145,toll,13,any|easy|using|way|without,direct-address,neutral,16,66
2233742,This is unbelievable.,,6151,unbelievable,3,is|this|unbelievable,descriptive,n/a,16,67
2936335,There are lots of presents underneath the Christmas tree.,,6152,underneath,9,lots|tree|underneath,descriptive,n/a,16,67
5831806,What kind of people write fortune cookie messages?,,6189,cookie,8,fortune|messages,descriptive,n/a,16,68
3130158,"When I was a kid, I had a dog named Cookie.",,6189,cookie,11,kid|named,descriptive,n/a,16,68
3153893,I had my passport photo taken last week.,,6420,passport,8,passport|photo|taken|week,descriptive,n/a,16,69
22193,"When you travel abroad, you usually need a passport.",,6420,passport,9,abroad,direct-address,neutral,16,69
1434575,"I've just renewed my passport, so it's good for another ten years.",,6532,renewed,12,another,descriptive,n/a,16,69
2846006,My credit card was stolen on the subway.,,6446,subway,8,card|credit|stolen,descriptive,n/a,16,70
277078,Can you give me directions to the subway station?,,6446,subway,9,directions,direct-address,neutral,16,70
267480,I expect a subway station will be here in the future.,,6446,subway,11,expect|future,descriptive,n/a,16,70
5300582,Would it be faster to get there by taxi or by subway?,,6446,subway,12,faster,direct-address,neutral,16,70
242257,I wish the subway wasn't so crowded every morning.,,7059,crowded,9,crowded|every|morning|wasn't,descriptive,n/a,16,70
269210,The new subway enables me to get to school in 20 minutes.,,7459,enables,11,enables|school,descriptive,n/a,16,70
2218048,You're acting creepy.,,6483,creepy,3,acting|creepy|you're,direct-address,informal,16,71
1898069,This place is creepy.,,6483,creepy,4,place,descriptive,n/a,16,71
3123614,What would you like to do in the meantime?,,6515,meantime,9,meantime,direct-address,neutral,16,72
2646688,Why were you yelling?,,6555,yelling,4,yelling,direct-address,informal,16,73
6033407,I just kept yelling.,,6555,yelling,4,kept,descriptive,n/a,16,73
3618651,I've never been so insulted in my life.,,12288,insulted,8,been|i've|in|insulted|life|my|never|so,descriptive,n/a,16,73
3618759,I don't like it when people yell at me.,,8471,yell,9,yell,descriptive,n/a,16,73
2028654,"If you want to yell at someone, yell at me.",,8471,yell,10,someone,direct-address,neutral,16,73
2583266,I try not to eat too much junk food.,,6594,junk,9,food|junk|try,descriptive,n/a,16,74
3287433,There's nothing in here but a lot of useless junk.,,6594,junk,10,useless,descriptive,n/a,16,74
3413072,What kind of ranch did you grow up on?,,6618,ranch,9,grow|kind|ranch,direct-address,neutral,16,75
253021,I come from a small town in the Midwest.,,8966,midwest,9,come|midwest|town,descriptive,n/a,16,75
1463720,I still have the book from last semester.,,6626,semester,8,book|semester|still,descriptive,n/a,16,76
2945838,I'm going to study French for one semester.,,6626,semester,8,french|study,descriptive,n/a,16,76
387451,"In Japan, the new semester begins in April.",,6626,semester,8,april|begins,descriptive,n/a,16,76
2451117,I'm going to sign up for a French class next semester.,,6626,semester,11,sign,descriptive,n/a,16,76
4266798,Sunshine is the main source of vitamin D.,,6835,vitamin,8,d|main|source|sunshine|vitamin,descriptive,n/a,16,77
953074,A lot of people are dealing with hay fever now.,,7764,hay,10,dealing,descriptive,n/a,16,77
887331,She pleaded with him to stay a little bit longer.,,10638,pleaded,10,bit|longer|pleaded|stay,descriptive,n/a,16,78
1138333,My son loves rockets.,,7015,rockets,4,loves|rockets|son,descriptive,n/a,16,78
269844,I was uncertain whether to advance or to retreat.,,7032,uncertain,9,advance|retreat|uncertain|whether,descriptive,n/a,16,79
270629,The human body is composed of billions of small cells.,,7138,billions,10,billions|body|cells|composed|human|small,descriptive,n/a,16,80
278110,I am not accustomed to walking long distances.,,10798,accustomed,8,distances|walking,descriptive,n/a,16,80
16700,You'll soon get accustomed to this cold weather.,,10798,accustomed,8,accustomed|you'll,direct-address,neutral,16,80
253207,I'm accustomed to sleeping in a room without air conditioning.,,10798,accustomed,10,conditioning|sleeping,descriptive,n/a,16,80
1892800,Please give me a pillow and a blanket.,,7290,pillow,8,blanket|pillow,direct-address,neutral,16,81
322496,"May I have a pillow and a blanket, please?",,7290,pillow,9,may,direct-address,formal,16,81
1397710,She was wearing a green coat with a matching mini-skirt.,,7306,skirt,11,green|matching|mini|skirt|wearing,descriptive,n/a,16,82
45393,The boy took off his clothes and put on his pajamas.,,14641,pajamas,11,clothes|pajamas,descriptive,n/a,16,82
1180463,I'm just a messenger.,,7397,messenger,4,messenger,descriptive,n/a,16,83
3575414,"Hey, don't blame me. I'm just the messenger.",,7397,messenger,8,blame|hey,direct-address,informal,16,83
5181111,Let's get together for a game of chess.,,7451,chess,8,chess|game|together,direct-address,informal,16,84
2334061,I happen to be a pretty good chess player.,,7451,chess,9,player,descriptive,n/a,16,84
2360856,I hope I don't have to use this pistol.,,7603,pistol,9,pistol|use,descriptive,n/a,16,85
35285,I became very nervous when I couldn't locate my passport.,,7478,locate,10,became|couldn't|locate|nervous,descriptive,n/a,16,85
2199763,You need to sober up.,,7514,sober,5,sober,direct-address,informal,16,86
1725086,Have you ever smoked?,,7714,smoked,4,smoked,direct-address,neutral,16,87
6482423,I've never smoked a cigarette in my life.,,7714,smoked,8,cigarette,descriptive,n/a,16,87
244595,We celebrated our tenth wedding anniversary yesterday.,,7716,tenth,7,anniversary|celebrated|tenth|wedding|yesterday,descriptive,n/a,16,88
4793152,Today my wife and I are celebrating our twentieth wedding anniversary.,,9005,twentieth,11,celebrating|twentieth|wife,descriptive,n/a,16,88
255356,I stuck two sheets of paper together with paste.,,7790,paste,9,paper|paste|sheets|stuck,descriptive,n/a,16,89
242668,Thank you very much for your hospitality today.,,7889,hospitality,8,hospitality,direct-address,formal,16,90
52022,Terrific!,,7943,terrific,1,terrific,direct-address,neutral,16,91
1286434,Give me the keys so I can unlock the door.,,7950,unlock,10,door|keys|unlock,direct-address,informal,16,92
5860792,I unlocked the safe.,,9466,unlocked,4,unlocked,descriptive,n/a,16,92
5904717,I unlocked the door and walked into the room.,,9466,unlocked,9,room|walked,descriptive,n/a,16,92
4499459,I leave my windows and doors unlocked most of the time.,,9466,unlocked,11,doors|windows,descriptive,n/a,16,92
2741258,Mary took her key out of her purse and unlocked the door.,,9466,unlocked,12,key,descriptive,n/a,16,92
251747,Both my father and my brother are fond of gambling.,,7994,fond,10,fond,descriptive,n/a,16,93
