id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
2547896,I went to med school.,,8118,med,5,med|school|went,descriptive,n/a,99,7
2548483,We're with the CIA.,,4924,cia,4,cia|we're,descriptive,n/a,99,7
2853802,The CIA is watching you.,,4924,cia,5,watching,direct-address,neutral,99,7
x20_20,Don't be paranoid.,,9791,paranoid,3,paranoid,direct-address,informal,20,7
249772,I have a friend who works for NASA.,,4975,nasa,8,friend|nasa|works,descriptive,n/a,99,7
325500,Sulfur is used to make matches.,,13396,sulfur,6,matches|sulfur|used,descriptive,n/a,20,8
325501,Sulfur burns with a blue flame.,,13396,sulfur,6,blue|burns|flame|with,descriptive,n/a,20,8
270775,The chemical formula for water is H₂O.,,3273,formula,8,chemical|for|formula|h|is|o|water,descriptive,n/a,99,8
3563946,That's my gym bag.,,3402,gym,4,bag|my,descriptive,n/a,20,9
3824276,I'll wait in the gym.,,3402,gym,5,wait,descriptive,n/a,20,9
249034,We played basketball in the gym.,,3402,gym,6,basketball,descriptive,n/a,20,9
4503455,I'm a regular at this gym.,,3402,gym,6,regular,descriptive,n/a,20,9
2301976,I can't go to the gym tonight.,,3402,gym,7,tonight,descriptive,n/a,20,9
2703105,I enjoy working out in the gym.,,3402,gym,7,working,descriptive,n/a,20,9
4495878,I joined a gym a few years back.,,3402,gym,8,joined,descriptive,n/a,20,9
4667221,I belong to a gym.,,3701,belong,5,a|belong,descriptive,n/a,20,9
909506,She has spent hours at the gym trying to lose weight.,,3402,gym,11,hours|lose|she|spent|trying|weight,descriptive,n/a,20,9
258501,I work out in a gym two or three times a week.,,3402,gym,12,or|out|times|two|week,descriptive,n/a,20,9
1894539,Let's go to the gym and shoot some hoops.,,13113,hoops,9,hoops|let's|shoot|some,direct-address,informal,20,9
452681,John's two years older than me.,,9772,john's,6,john's|older|two|years,descriptive,n/a,99,10
244006,It was Jane who came first.,,3470,jane,6,came|first|it|jane|who,descriptive,n/a,99,10
255365,"I promised to go to the party with Jane, and I can't let her down.",,3470,jane,15,and|can't|down|go|her|let|party|promised|to|with,descriptive,n/a,99,10
5851565,I'm not that naïve.,,3477,na,5,i'm|na|not|ve,descriptive,n/a,99,11
2245732,I enjoy poker.,,7193,poker,3,enjoy,descriptive,n/a,99,11
2360706,I hear you're a poker player.,,7193,poker,6,player,direct-address,neutral,99,11
x20_13,Word gets around fast.,,756,fast,4,gets|around,descriptive,n/a,20,11
2372771,I just learned to play poker.,,7193,poker,6,learned,descriptive,n/a,99,11
4768074,We played poker the entire day.,,7193,poker,6,entire,descriptive,n/a,99,11
2042883,Let's play another hand of poker. I want a chance to win my money back.,,7193,poker,15,another|back|chance|hand|money|win,direct-address,informal,99,11
2744199,I got an IV at the hospital.,,3721,iv,7,got|hospital|iv,descriptive,n/a,20,12
4494726,The MRI was negative.,,11806,mri,4,mri|negative,descriptive,n/a,99,12
953481,I have to be honest. I was a little bit nervous the first time I had an MRI scan.,,11806,mri,19,honest|nervous|scan,descriptive,n/a,99,12
3444600,They changed my meds.,,11445,meds,4,changed|meds|they,descriptive,n/a,99,12
3343279,Are you taking your meds?,,11445,meds,5,taking,direct-address,neutral,99,12
2012934,I don't want to go to rehab.,,9102,rehab,7,rehab,descriptive,n/a,99,12
4011513,Did you listen to the MP3 file I sent you?,,4329,mp,10,did|listen|mp|sent|you,direct-address,neutral,99,13
2245173,Check your inbox.,,12404,inbox,3,check|inbox,direct-address,neutral,99,13
965928,The file is corrupt.,,5547,corrupt,4,corrupt,descriptive,n/a,99,13
5059252,I haven't downloaded the file yet.,,8599,downloaded,6,downloaded|haven't|yet,descriptive,n/a,99,13
x20_10,Just send it again.,,806,send,4,send|again,direct-address,informal,20,13
953385,I can't figure out how to export my email addresses to a text file.,,5631,addresses,14,addresses|email|export|figure|out|text,descriptive,n/a,99,13
5301749,My laptop crashed.,,6482,crashed,3,crashed,descriptive,n/a,20,13
1936490,I'd like to file a complaint.,,4084,complaint,6,complaint|i'd|like,direct-address,formal,99,13
3024371,How many airports does Boston have?,,7540,airports,6,airports|boston|does|how|many,direct-address,neutral,20,14
3023973,This is one of Boston's finest hotels.,,14877,boston's,7,finest|hotels,descriptive,n/a,99,14
3392332,Boston is overrated.,,12307,overrated,3,overrated,descriptive,n/a,20,14
x20_25,"Hey, I happen to love it.",,776,hey,6,happen|love,direct-address,informal,20,14
26041,Where is the railroad station?,,4122,railroad,5,is|railroad|station|where,direct-address,neutral,20,14
968985,I cross the railroad tracks every morning.,,4122,railroad,7,cross,descriptive,n/a,20,14
2050668,Please don't play near the railroad tracks.,,4122,railroad,7,don't|near|play|please|tracks,direct-address,formal,20,14
831675,Tomorrow is payday.,,11215,payday,3,tomorrow,descriptive,n/a,99,15
2044574,I'm only happy on payday.,,11215,payday,5,happy,descriptive,n/a,99,15
4635764,"The weather is bad and it's the day before payday, so I won't go out today.",,11215,payday,16,weather|won't,descriptive,n/a,99,15
2245573,Here's your paycheck.,,12547,paycheck,3,paycheck,direct-address,neutral,99,15
2510756,I really need this paycheck.,,12547,paycheck,5,really,descriptive,n/a,99,15
5105780,I'm eligible to vote now.,,4306,eligible,5,eligible|now|vote,descriptive,n/a,99,15
4753832,Please turn up the AC a little bit.,,4569,ac,8,ac|bit|little|please|up,direct-address,neutral,99,16
65395,Do you mind if I turn off the AC?,,4569,ac,9,do|if|mind|off,direct-address,neutral,99,16
392212,This is a DVD.,,4589,dvd,4,dvd,descriptive,n/a,99,17
953725,I wish I could figure out how to burn a DVD.,,4589,dvd,11,burn,descriptive,n/a,99,17
67003,Those are my CDs.,,10929,cds,4,cds|those,descriptive,n/a,99,17
29354,Do you have any rock CDs?,,10929,cds,6,rock,direct-address,neutral,99,17
1937693,No one I know buys CDs anymore.,,10929,cds,7,anymore|buys|no|one,descriptive,n/a,99,17
4256393,I never lend books or CDs to anyone.,,10929,cds,8,anyone|books|lend,descriptive,n/a,99,17
463336,This laptop is light.,,4784,laptop,4,light,descriptive,n/a,20,18
1739721,My laptop has been stolen.,,4784,laptop,5,stolen,descriptive,n/a,20,18
3271936,This laptop belongs to me.,,4784,laptop,5,belongs,descriptive,n/a,20,18
6029472,How much does this laptop cost?,,4784,laptop,6,cost,direct-address,neutral,20,18
3328161,Can I borrow your laptop?,,6851,borrow,5,borrow,direct-address,neutral,20,18
681288,Mary keeps her laptop with her at all times.,,4784,laptop,9,keeps,descriptive,n/a,20,18
953603,I shouldn't have put my laptop so close to the edge of the table.,,4784,laptop,14,close|edge|so,descriptive,n/a,20,18
326826,I've ordered a book from Amazon.com.,,4845,com,7,amazon|book|com|i've|ordered,descriptive,n/a,20,19
3850960,"Which do you prefer, Coke or Pepsi?",,13247,pepsi,7,or|pepsi|prefer|which,direct-address,neutral,99,19
x20_9,"Honestly, neither.",,2057,honestly,2,honestly|neither,descriptive,n/a,20,19
62179,Go and buy three bottles of coke.,,6069,coke,7,bottles|buy|of|three,direct-address,informal,99,19
2031329,"I want a cheeseburger, a coke and some fries.",,14877,cheeseburger,9,fries,descriptive,n/a,99,19
992008,I have confidence in his abilities.,,4913,abilities,6,confidence|have|his,descriptive,n/a,99,20
3636125,I never once doubted your abilities.,,13200,doubted,6,doubted|never|once,direct-address,neutral,99,20
3824700,Do you have a nail file?,,4974,nail,6,nail,direct-address,neutral,99,21
3343237,Do you have a nail file I could borrow?,,6851,borrow,9,borrow,direct-address,neutral,99,21
4498469,Exports have been sluggish.,,14877,sluggish,4,exports,descriptive,n/a,20,22
1008921,America's economy is the largest in the world.,,5092,america's,8,america's|economy|largest|world,descriptive,n/a,99,22
2949057,What are Australia's major imports?,,9021,australia's,5,australia's|imports|major,descriptive,n/a,99,22
4806325,The burning of coal is responsible for more than 40% of Australia's greenhouse gas emissions.,,9173,greenhouse,14,burning|coal|emissions|gas|greenhouse|more|responsible|than,descriptive,n/a,99,22
37440,Tommy couldn't answer the last question.,,5444,tommy,6,answer|couldn't|question|tommy,descriptive,n/a,99,23
349878,Judy looked at me.,,9076,judy,4,judy|looked,descriptive,n/a,99,23
66761,Let's go and watch the Easter parade.,,5745,easter,7,easter|let's|parade|watch,direct-address,informal,99,24
2044433,Happy Thanksgiving!,,6548,thanksgiving,2,happy|thanksgiving,direct-address,neutral,20,24
4013090,Are you doing anything for Thanksgiving?,,6548,thanksgiving,6,doing,direct-address,neutral,20,24
x20_22,Just dinner with family.,,1701,dinner,4,dinner|family,descriptive,n/a,20,24
2032994,It's not a Thanksgiving dinner without turkey.,,6548,thanksgiving,7,dinner|turkey|without,descriptive,n/a,20,24
906772,What's your favorite Harry Potter book?,,5859,potter,6,favorite|harry|what's,direct-address,neutral,20,25
4496111,Which Harry Potter book is your favorite?,,5859,potter,7,which,direct-address,neutral,20,25
x20_23,"Prisoner of Azkaban, hands down.",,5061,prisoner,5,hands|down,descriptive,n/a,20,25
2245745,I feel honored.,,5913,honored,3,feel|honored,descriptive,n/a,20,26
2539204,I'm honored to make your acquaintance.,,11859,acquaintance,6,acquaintance,direct-address,formal,20,26
x20_15,The pleasure's mine.,,959,mine,3,pleasure,direct-address,neutral,20,26
4529404,Please accept my heartfelt apology.,,13670,heartfelt,5,accept|apology|heartfelt,direct-address,formal,20,26
4384260,I often drink coffee at that cafe.,,5968,cafe,7,at|coffee|drink|often,descriptive,n/a,99,27
602919,I had a cup of coffee at the cafe.,,5968,cafe,9,cup,descriptive,n/a,99,27
4211662,Mary works as a waitress at a local cafe.,,11853,waitress,9,local|waitress,descriptive,n/a,99,27
298138,He used me as a guinea pig.,,6304,guinea,7,as|guinea|me|pig|used,descriptive,n/a,99,28
276551,Everybody knows that he likes her and vice versa.,,9959,versa,9,everybody|knows|likes|versa|vice,descriptive,n/a,99,28
2764432,Why isn't the WiFi working?,,7535,wifi,5,isn't|why|wifi|working,direct-address,neutral,99,29
4844635,Could you tell me the Wi-Fi password?,,6326,password,8,could|fi|password|tell|wi,direct-address,neutral,99,29
x20_11,It's on the fridge.,,6691,fridge,4,fridge,descriptive,n/a,20,29
3402632,Our server will be offline on October 20th for scheduled maintenance.,,9673,offline,11,be|maintenance|october|offline|our|scheduled|server|th|will,descriptive,n/a,99,29
954537,What does USB stand for?,,7126,usb,5,does|stand|usb|what,direct-address,neutral,99,29
1324756,I need a new USB cable.,,7126,usb,6,cable|need|new,descriptive,n/a,99,29
2644167,You'll understand someday.,,6438,someday,3,someday|understand|you'll,direct-address,informal,20,30
2891857,"Someday, we'll know.",,6438,someday,3,we'll,descriptive,n/a,20,30
1699506,Someday I'll beat you.,,6438,someday,4,beat,direct-address,informal,20,30
x20_19,Big talk for a beginner.,,12235,beginner,5,big|beginner,direct-address,informal,20,30
253089,I wish to visit Egypt someday.,,6438,someday,6,egypt,descriptive,n/a,20,30
3550333,I'd like to visit Australia someday.,,6438,someday,6,australia,descriptive,n/a,20,30
253105,I want to go to Africa someday.,,6438,someday,7,africa,descriptive,n/a,20,30
654187,I'd like to go to London someday.,,6438,someday,7,london,descriptive,n/a,20,30
1699499,I hope we meet again someday soon.,,6438,someday,7,again|meet|soon,descriptive,n/a,20,30
1936527,I'd like to be on TV someday.,,6438,someday,7,tv,descriptive,n/a,20,31
3024200,I'd like to return to Boston someday.,,6438,someday,7,return,descriptive,n/a,20,31
4818403,I'd like to live in Europe someday.,,6438,someday,7,europe,descriptive,n/a,20,31
6110997,I still plan to do that someday.,,6438,someday,7,plan,descriptive,n/a,20,31
953424,"I don't know when, but it'll happen someday.",,6438,someday,8,happen|it'll,descriptive,n/a,20,31
954713,Would you like to visit the White House someday?,,6438,someday,9,house|visit|white|would,direct-address,neutral,20,31
1994453,The way you talk is going to get you in trouble someday.,,6438,someday,12,talk|trouble|way,direct-address,informal,20,31
2303571,I can't help but think that maybe someday you and I'll get married.,,6438,someday,13,but|can't|help|i'll|married,direct-address,informal,20,31
954436,This just might come in handy someday.,,7169,handy,7,handy|just|might|this,descriptive,n/a,20,31
1936394,I'd like to perform at Carnegie Hall someday.,,11151,carnegie,8,carnegie|hall|perform,descriptive,n/a,20,31
4198315,Your PhD thesis has to be written in English.,,6452,thesis,9,has|phd|thesis|written,direct-address,neutral,20,32
41220,It's almost six o'clock.,,6521,o'clock,4,almost,descriptive,n/a,99,33
73434,It's ten o'clock sharp.,,6521,o'clock,4,sharp,descriptive,n/a,99,33
31736,It's already past ten o'clock.,,6521,o'clock,5,past,descriptive,n/a,99,33
x20_7,Where did the day go?,,118,day,5,day|where,descriptive,n/a,20,33
72417,Let's wait until six o'clock.,,6521,o'clock,5,wait,direct-address,informal,99,33
323808,I'll set the alarm for seven o'clock.,,6521,o'clock,7,alarm|i'll|set,descriptive,n/a,99,33
18433,Banks open at nine o'clock.,,6521,o'clock,5,banks,descriptive,n/a,99,34
240090,We have an opening at two o'clock.,,6521,o'clock,7,opening,descriptive,n/a,99,35
72697,I have an appointment with the dentist at 3 o'clock.,,8292,dentist,9,an|appointment|dentist,descriptive,n/a,99,35
31730,It's already eleven o'clock. I must be leaving now.,,6521,o'clock,9,leaving,descriptive,n/a,99,35
x20_8,Already? Time flies.,,5992,flies,3,already|flies,descriptive,n/a,20,35
244422,"At 10 o'clock yesterday, there were hundreds of people outside.",,6521,o'clock,9,outside|people|yesterday,descriptive,n/a,99,35
252420,I can't see myself lying in bed until eleven o'clock.,,6521,o'clock,10,bed|eleven|lying|myself|see|until,descriptive,n/a,99,35
4826263,I didn't fall asleep until after 2 o'clock in the morning.,,6521,o'clock,10,asleep,descriptive,n/a,99,35
72434,Please pick me up at the hotel at six o'clock.,,6521,o'clock,10,hotel|pick,direct-address,neutral,99,35
5229979,I hope to someday live in a mansion.,,6713,mansion,8,hope|live|mansion,descriptive,n/a,20,36
5171276,I wish to become a superhero.,,8457,superhero,6,become|superhero|wish,descriptive,n/a,20,36
5599677,Superman can fly.,,6742,superman,3,fly|superman,descriptive,n/a,20,36
5859703,I drew a picture of a spaceship.,,14144,spaceship,7,drew|picture|spaceship,descriptive,n/a,20,36
279221,Do you know who invented the telegraph?,,6928,telegraph,7,invented|telegraph|who,direct-address,neutral,20,37
4497497,Do you know who invented the Ferris wheel?,,13665,ferris,8,ferris|invented|wheel,direct-address,neutral,99,37
1855263,I don't need an SUV.,,11244,suv,5,suv,descriptive,n/a,99,38
264474,"My bicycle had a flat tire, so I missed the seven o'clock train.",,7047,bicycle,13,bicycle|flat|had|missed|seven|so|tire|train,descriptive,n/a,99,38
4903090,This carbon fiber bicycle is incredibly lightweight.,,9180,lightweight,7,bicycle|carbon|fiber|incredibly|lightweight,descriptive,n/a,20,38
507983,You shouldn't ride a bicycle on the sidewalk.,,10399,sidewalk,8,ride|shouldn't|sidewalk,direct-address,neutral,20,38
259656,I slipped and fell on the icy sidewalk.,,12031,icy,8,fell|icy|slipped,descriptive,n/a,20,38
4499971,I love my teammates.,,7122,teammates,4,love,descriptive,n/a,20,39
5186969,I'll miss my teammates.,,7122,teammates,4,miss,descriptive,n/a,20,39
27181,The first baseman tagged the runner out.,,14877,baseman,7,runner|tagged,descriptive,n/a,99,39
2644663,Who's picking up the tab?,,7316,tab,5,picking|tab|up|who's,direct-address,neutral,20,40
x20_14,I've got this one.,,178,i've,4,got|one,descriptive,n/a,20,40
2648765,Put it on my tab.,,7316,tab,5,it|put,direct-address,informal,20,40
2641041,I asked the bartender for another beer.,,12470,bartender,7,another|asked|beer,descriptive,n/a,20,40
3419839,You're an excellent bartender.,,12470,bartender,4,excellent,direct-address,neutral,20,40
2713058,You're a really bad bartender.,,12470,bartender,5,bad|really,direct-address,informal,20,40
1898224,The bartender didn't even card me.,,12470,bartender,6,card,descriptive,n/a,20,40
2358767,I have a nephew. He's a bartender.,,12470,bartender,7,he's|nephew,descriptive,n/a,20,40
4017022,Have you ever worked as a bartender before?,,12470,bartender,8,worked,direct-address,neutral,20,40
2832271,"Isaac Newton was born on December 25, 1642.",,7584,isaac,6,december|isaac|newton,descriptive,n/a,99,41
41213,The Titanic sunk on its maiden voyage.,,11488,titanic,7,its|maiden|sunk|titanic|voyage,descriptive,n/a,20,41
1534378,The Titanic hit an iceberg.,,14221,iceberg,5,hit|iceberg,descriptive,n/a,20,41
270907,Can you swim underwater?,,7720,underwater,4,swim|underwater,direct-address,neutral,20,42
4850048,Is it possible to cry underwater?,,7720,underwater,6,cry|possible,descriptive,n/a,20,42
953684,I used to dream about being able to breathe underwater.,,7720,underwater,10,able|being|breathe,descriptive,n/a,20,42
2594360,Let's see who can hold their breath underwater the longest.,,7720,underwater,10,breath|hold|longest,direct-address,informal,20,42
1970124,I've got a friend at the IRS.,,8008,irs,7,got|i've|irs,descriptive,n/a,99,43
1970123,I didn't know you still had friends at the IRS.,,8008,irs,10,didn't|friends|still,direct-address,neutral,99,43
2545083,We have a small backyard.,,8168,backyard,5,small,descriptive,n/a,20,44
4545469,We have three trees in our backyard.,,8168,backyard,7,trees,descriptive,n/a,20,44
5909717,I found some old coins in my backyard.,,8168,backyard,8,coins,descriptive,n/a,20,44
3315279,We have a big oak tree in our backyard.,,8168,backyard,9,oak|tree,descriptive,n/a,20,44
5903827,We often have barbecue parties in our backyard.,,11027,barbecue,8,barbecue|often|parties,descriptive,n/a,20,44
273921,My grandmother was pulling up weeds in her backyard.,,12349,weeds,9,grandmother|her|pulling|weeds,descriptive,n/a,20,44
2510201,We have a doghouse in our backyard.,,14877,doghouse,7,backyard,descriptive,n/a,99,44
246060,The children went upstairs in single file.,,8258,upstairs,7,children|single|upstairs,descriptive,n/a,99,45
245393,Don't leave your work unfinished.,,9953,unfinished,5,leave|work,direct-address,informal,20,45
3310258,We've got some unfinished business.,,9953,unfinished,5,we've,descriptive,n/a,20,45
4663243,I have some unfinished business to attend to.,,9953,unfinished,8,attend,descriptive,n/a,20,45
2254930,Write your congressman.,,8278,congressman,3,congressman|write,direct-address,formal,20,46
4059007,Where's an ATM?,,8379,atm,3,atm|where's,direct-address,neutral,99,47
1115802,Is there an ATM nearby?,,8379,atm,5,nearby,direct-address,neutral,99,47
681883,My credit card was rejected by the ATM.,,8379,atm,8,card|credit|rejected,descriptive,n/a,99,47
4239178,It's obviously a typo.,,14772,typo,4,obviously|typo,descriptive,n/a,20,48
3821658,It was an oversight.,,8643,oversight,4,oversight|was,descriptive,n/a,20,48
2929289,Maybe it was just an oversight.,,8643,oversight,6,maybe,descriptive,n/a,20,48
x20_28,These things happen.,,643,happen,3,things|happen,descriptive,n/a,20,48
2252587,The toddler cried.,,8678,toddler,3,cried|toddler,descriptive,n/a,20,49
953323,How can I get my toddler to eat vegetables?,,8678,toddler,9,eat|get|vegetables,direct-address,neutral,20,49
2254915,Who's your roommate?,,8887,roommate,3,who's,direct-address,neutral,99,50
2900725,My roommate is crazy.,,8887,roommate,4,crazy,descriptive,n/a,99,50
1663062,My roommate complained about the noise.,,8887,roommate,6,complained|noise,descriptive,n/a,99,50
3557083,I wish I had a roommate to hang out with.,,8887,roommate,10,hang,descriptive,n/a,99,50
2643127,We were roommates in college.,,13820,roommates,5,college|roommates,descriptive,n/a,99,50
2541873,I'm hoping we can be roommates.,,13820,roommates,6,hoping,descriptive,n/a,99,50
1098280,Do you like your coworkers?,,13192,coworkers,5,coworkers,direct-address,neutral,99,50
1098282,I really like my coworkers.,,13192,coworkers,5,coworkers|i|like|my|really,descriptive,n/a,99,50
5137580,The audience was predominantly female.,,8977,predominantly,5,audience|female|predominantly,descriptive,n/a,20,51
2646113,Are you a psychologist?,,8980,psychologist,4,psychologist,direct-address,neutral,20,52
255051,I like disco music.,,9152,disco,4,like|music,descriptive,n/a,20,53
2008176,The disco is empty.,,9152,disco,4,disco|empty,descriptive,n/a,20,53
2050656,Our band has never played disco music.,,9152,disco,7,band,descriptive,n/a,20,53
2542426,I'm headed to the supermarket.,,9217,supermarket,5,headed,descriptive,n/a,20,54
3273057,Is there a supermarket nearby?,,9217,supermarket,5,nearby,direct-address,neutral,20,54
52357,I'm going to drop by the supermarket.,,9217,supermarket,7,drop,descriptive,n/a,20,54
301600,He runs a supermarket in the town.,,9217,supermarket,7,runs|town,descriptive,n/a,20,54
3264788,A new supermarket opened in our neighborhood.,,9217,supermarket,7,neighborhood,descriptive,n/a,20,54
3330452,I stopped by the supermarket on my way home.,,9217,supermarket,9,stopped,descriptive,n/a,20,54
249539,We see each other at the supermarket now and then.,,9217,supermarket,10,each|now|other|see|then,descriptive,n/a,20,54
6120698,Can you do me a favor and go to the supermarket and buy me some eggs?,,9217,supermarket,16,favor,direct-address,neutral,20,54
4498255,The supermarket shelves were almost empty.,,9444,shelves,6,almost|shelves|were,descriptive,n/a,20,54
4795335,"We need apples, oranges, bread and peanut butter from the supermarket.",,12305,oranges,11,apples|bread|butter|oranges|peanut,descriptive,n/a,20,54
4475925,Barcodes have made getting through the checkout much faster.,,14877,barcodes,9,faster|getting|made|much|through,descriptive,n/a,20,54
2251039,That's a felony.,,9277,felony,3,felony,descriptive,n/a,20,55
3114135,Have you ever been convicted of a felony?,,9277,felony,8,been|convicted|ever,direct-address,neutral,20,55
5502568,The courtroom was packed.,,11525,courtroom,4,courtroom|packed,descriptive,n/a,20,55
4495739,One gunman was arrested.,,14542,gunman,4,arrested|gunman|one,descriptive,n/a,20,55
4493961,There were three getaway cars.,,12402,getaway,5,cars|getaway,descriptive,n/a,20,55
2763237,Can you send me a screenshot?,,9571,screenshot,6,me|screenshot|send,direct-address,neutral,20,56
261734,I adjusted the telescope to my vision.,,9583,telescope,7,adjusted|vision,descriptive,n/a,20,57
4806595,I purchased a telescope and a book on astronomy.,,10915,astronomy,9,astronomy|purchased,descriptive,n/a,20,57
4806592,Orion is one of the most recognizable constellations.,,14877,constellations,8,most|orion|recognizable,descriptive,n/a,99,57
3636583,"Earth, Mars and Jupiter are planets.",,10370,jupiter,6,earth|jupiter|mars|planets,descriptive,n/a,99,57
2123555,That's Saturn.,,12073,saturn,2,saturn|that's,descriptive,n/a,99,57
2609640,Tides are caused by the moon's gravity.,,14877,moon's,7,gravity|tides,descriptive,n/a,20,57
1401043,Ask the policeman.,,9678,policeman,3,ask|policeman,direct-address,neutral,20,58
3635857,A policeman is outside.,,9678,policeman,4,outside,descriptive,n/a,20,58
6106149,I was pulled over by a policeman today.,,9678,policeman,8,pulled,descriptive,n/a,20,58
x20_18,Did you get a ticket?,,2448,ticket,5,ticket,direct-address,neutral,20,58
2318399,He ran away when he saw the policeman.,,9678,policeman,8,ran,descriptive,n/a,20,58
3922154,I disguised myself as a policeman.,,11768,disguised,6,as|disguised|myself,descriptive,n/a,20,58
295730,He got away disguised as a policeman.,,11768,disguised,7,away|he,descriptive,n/a,20,58
2426164,The policeman chased the robber.,,13818,robber,5,chased|robber,descriptive,n/a,20,59
1236479,The policeman grabbed the robber's arm.,,14877,robber's,6,arm|grabbed,descriptive,n/a,20,59
2601564,The policemen fired at the car's tires.,,12604,car's,7,car's|fired|tires,descriptive,n/a,20,59
4895562,The policemen wore gas masks and helmets.,,12060,policemen,7,gas|helmets|masks|wore,descriptive,n/a,20,59
2590983,I hate policemen like him.,,12060,policemen,5,hate|him,descriptive,n/a,20,59
3573799,Some of my best friends are policemen.,,12060,policemen,7,friends,descriptive,n/a,20,59
1333025,My brother-in-law is a policeman.,,9678,policeman,7,brother|law,descriptive,n/a,20,59
686100,The police officer wore a bulletproof vest.,,14877,bulletproof,7,officer|police|vest|wore,descriptive,n/a,99,59
4501784,The president's car is bulletproof.,,14877,bulletproof,5,car|president's,descriptive,n/a,99,59
4494933,Are you a sophomore?,,10297,sophomore,4,sophomore,direct-address,neutral,20,60
3734240,I found my high school yearbook.,,13292,yearbook,6,found|high|school|yearbook,descriptive,n/a,20,60
3308326,We looked at our old yearbook pictures.,,13292,yearbook,7,looked|old|pictures,descriptive,n/a,20,60
x20_21,We were so young.,,356,young,4,young|so,descriptive,n/a,20,60
501176,Mary was John's girlfriend all through high school.,,9772,john's,8,all|girlfriend|high|mary|through,descriptive,n/a,99,60
2240566,We're eating popcorn.,,9794,popcorn,3,eating,descriptive,n/a,20,61
3820754,Popcorn is my favorite snack.,,9794,popcorn,5,snack,descriptive,n/a,20,61
255593,I bought two bags of popcorn.,,9794,popcorn,6,bags|bought,descriptive,n/a,20,61
3820753,Popcorn is one of my favorite snacks.,,9794,popcorn,7,snacks,descriptive,n/a,20,61
1075867,Have you ever eaten chocolate-covered popcorn?,,9794,popcorn,7,chocolate|covered,direct-address,neutral,20,61
1075865,Would you like some more salt on your popcorn?,,9794,popcorn,9,salt,direct-address,neutral,20,61
1075872,What brand of popcorn do you think pops the best?,,9794,popcorn,10,best|brand|pops,direct-address,neutral,20,61
293889,He denied the rumor.,,9805,rumor,4,denied,descriptive,n/a,20,62
2342586,Who started this rumor?,,9805,rumor,4,started,direct-address,neutral,20,62
3737342,The rumor spread quickly.,,9805,rumor,4,quickly|spread,descriptive,n/a,20,62
