id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
5006720,None of us are planning to go.,,1337,planning,7,go|planning|us,descriptive,n/a,11,16
3258119,None of the rooms is ready.,,2680,rooms,6,rooms,descriptive,n/a,11,16
4502436,None of this was a surprise.,,1826,surprise,6,a|none|of|surprise|this|was,descriptive,n/a,11,16
2486682,There is a really good restaurant just off the beach that I think you'd enjoy.,,2107,restaurant,15,off|restaurant,direct-address,neutral,11,17
4134975,Everyone laughed at me on the beach.,,4691,laughed,7,laughed,descriptive,n/a,11,17
2380201,I love beach parties.,,1361,parties,4,parties,descriptive,n/a,11,17
5090000,The beaches are better here.,,7235,beaches,5,are|beaches|better|here|the,descriptive,n/a,11,17
4496187,Bring a camera.,,1405,camera,3,bring,direct-address,neutral,11,18
6099772,Aren't you bringing your camera?,,1970,bringing,5,bringing,direct-address,neutral,11,18
63563,"Smile at the camera, please!",,2296,smile,5,smile,direct-address,neutral,11,18
1912019,I'm from the East Coast.,,1408,coast,5,east,descriptive,n/a,11,19
1912020,I'm from the West Coast.,,1408,coast,5,west,descriptive,n/a,11,19
2002708,The coast is clear.,,1408,coast,4,clear|coast,descriptive,n/a,11,19
3393302,Is the coast clear?,,1408,coast,4,clear|coast|is|the,direct-address,neutral,11,19
4665035,The trial will continue Monday.,,1651,monday,5,continue|monday,descriptive,n/a,11,20
4495005,The trial was fair.,,1429,trial,4,fair|trial,descriptive,n/a,11,20
260157,I was convinced that he was guilty.,,3574,convinced,7,convinced,descriptive,n/a,11,20
283570,I am convinced that he is innocent.,,3574,convinced,7,am|convinced|he|i|innocent|is|that,descriptive,n/a,11,20
298562,He admitted that he was guilty.,,3012,admitted,6,admitted,descriptive,n/a,11,20
284209,No one believes that he is innocent.,,3380,believes,7,believes,descriptive,n/a,11,20
304437,He was declared guilty.,,2702,declared,4,declared|guilty|he|was,descriptive,n/a,11,20
2816622,I poured myself a cup of coffee.,,8771,poured,7,cup,descriptive,n/a,11,21
252024,None of my friends drink coffee.,,1436,coffee,6,coffee|drink|friends,descriptive,n/a,11,21
23557,We import coffee from Brazil.,,5917,import,5,brazil|import,descriptive,n/a,11,21
29179,We import tea from India.,,5917,import,5,india|tea,descriptive,n/a,11,21
3334025,Pour me a drink.,,5940,pour,4,pour,direct-address,informal,11,21
2867344,It's pouring down rain.,,8340,pouring,4,pouring,descriptive,n/a,11,21
2247862,She poured tea for me.,,8771,poured,5,poured,descriptive,n/a,11,21
61446,Don't pour hot water into the glass or it will crack.,,5940,pour,11,crack,direct-address,neutral,11,21
3170750,Black smoke was pouring out the windows.,,8340,pouring,7,smoke,descriptive,n/a,11,21
2486671,We're heading for the beach. Would you like to come with us?,,3081,heading,12,heading,direct-address,neutral,11,22
249324,We went swimming at the beach.,,3427,swimming,6,swimming,descriptive,n/a,11,22
2953810,We went to the beach and swam all day.,,14379,swam,9,swam,descriptive,n/a,11,22
2486669,Would you like to come to my beach party this evening?,,1440,evening,11,come|evening|party,direct-address,formal,11,22
2486700,Do you enjoy walking on the beach?,,1460,walking,7,do|enjoy|walking,direct-address,neutral,11,23
x11_11,"Yes, especially in the morning.",,607,especially,5,especially|morning,descriptive,n/a,11,23
268704,Let's walk on the beach after dinner.,,1701,dinner,7,after|dinner|walk,direct-address,informal,11,23
3773373,I enjoy long walks on the beach.,,4141,walks,7,long|walks,descriptive,n/a,11,23
4979567,I have a simple solution.,,1524,solution,5,simple,descriptive,n/a,11,24
5891324,This is a short term solution.,,1524,solution,6,term,descriptive,n/a,11,24
1773429,It's an excellent solution.,,1879,excellent,4,excellent,descriptive,n/a,11,24
3127919,Can you suggest another solution?,,1825,suggest,5,another|suggest,direct-address,neutral,11,24
3680894,May I suggest another solution?,,1825,suggest,5,may,direct-address,formal,11,24
2432335,I want to learn how to use my new digital camera right away.,,1546,digital,13,away|digital|how|learn|right|use|want,descriptive,n/a,11,25
1140132,I was thinking about buying a new camera.,,1798,buying,8,thinking,descriptive,n/a,11,25
463260,This camera is cheap.,,1972,cheap,4,cheap,descriptive,n/a,11,25
250287,My camera was stolen.,,3551,stolen,4,stolen,descriptive,n/a,11,25
4499019,The audience went crazy.,,1871,audience,4,audience,descriptive,n/a,11,26
2713508,You'd be crazy to stay.,,1573,you'd,5,stay|you'd,direct-address,informal,11,26
5090020,This last week's been crazy.,,6457,week's,5,week's,descriptive,n/a,11,26
899000,It would be crazy to climb that mountain in the winter.,,4844,climb,11,climb|mountain|winter,descriptive,n/a,11,26
953582,"I realize that this may sound crazy, but I think I've fallen in love with your younger sister.",,3652,fallen,18,fallen|realize|sister,direct-address,neutral,11,26
5541977,We'd be crazy not to advertise.,,10560,advertise,6,advertise,descriptive,n/a,11,26
5368859,Don't tell a soul.,,1634,soul,4,soul|tell,direct-address,informal,11,27
34679,There wasn't a soul in sight.,,2786,sight,6,wasn't,descriptive,n/a,11,27
2245991,I must protest.,,3299,protest,3,protest,descriptive,n/a,11,27
5828955,I protested.,,11462,protested,2,protested,descriptive,n/a,11,27
4501567,Why are they protesting?,,9434,protesting,4,protesting,descriptive,n/a,11,27
5558243,We should all be protesting this.,,9434,protesting,6,all|be|protesting|should|this|we,descriptive,n/a,11,27
4879945,The protests have died down.,,5064,protests,5,down|protests,descriptive,n/a,11,27
2244904,Apparently it worked.,,1640,apparently,3,apparently|worked,descriptive,n/a,11,28
2736042,"Apparently, that's not correct.",,1674,correct,4,correct,descriptive,n/a,11,28
5134834,Apparently no one noticed.,,2339,noticed,4,noticed,descriptive,n/a,11,28
4895476,"This should be obvious, but apparently it's not.",,2341,obvious,8,obvious,descriptive,n/a,11,28
953094,"Apparently, we'll be getting a raise within two months.",,1821,raise,9,getting|months|raise|two|within,descriptive,n/a,11,29
x11_8,That's great news!,,342,news,3,news,descriptive,n/a,11,29
3226528,The danger is apparently over.,,2506,danger,5,danger|over,descriptive,n/a,11,29
3825436,"Apparently, they're dead.",,1640,apparently,3,dead,descriptive,n/a,11,29
2452015,It's quite apparent that you don't want to do this for me.,,4077,apparent,12,quite,direct-address,neutral,11,29
4493947,Was that immediately apparent?,,4077,apparent,4,apparent,direct-address,neutral,11,29
3542214,This is definitely the best method.,,1649,method,6,best|method,descriptive,n/a,11,30
3311023,We're definitely making progress.,,1719,progress,4,making|progress|we're,descriptive,n/a,11,30
5137564,There's definitely room for improvement.,,3040,improvement,5,improvement|room,descriptive,n/a,11,30
3150521,We're definitely buying that house.,,1798,buying,5,buying|house,descriptive,n/a,11,30
2245407,Double your bet.,,1669,bet,3,bet|double,direct-address,informal,11,31
2271821,I don't bet anymore.,,1669,bet,4,anymore,descriptive,n/a,11,31
3826239,Did you just lose a bet?,,1669,bet,6,lose,direct-address,neutral,11,31
x11_12,"Yeah, I lost ten bucks.",,5100,bucks,5,bucks,descriptive,n/a,11,31
4013625,I bet you've got a few questions.,,1669,bet,7,questions,direct-address,neutral,11,32
2294116,I bet you're wondering how this works.,,2849,wondering,7,wondering|works,direct-address,informal,11,32
3004920,I bet you think I'm just writing that to impress you.,,7582,impress,11,impress,direct-address,informal,11,32
3342758,You bet I'm worried.,,2356,worried,4,worried,direct-address,informal,11,33
3728311,I bet I can prove it.,,1756,prove,6,can|prove,direct-address,informal,11,33
2045873,I'll bet you looked beautiful when you were young.,,1669,bet,9,looked|young,direct-address,neutral,11,33
x11_13,I'd put money on it.,,424,i'd,5,money|put,descriptive,n/a,11,33
5641843,I would've bet my life on it.,,3871,would've,7,would've,descriptive,n/a,11,33
1553335,We met at summer camp.,,1670,camp,5,met|summer,descriptive,n/a,11,34
4600579,The food at this camp is terrible.,,2002,terrible,7,food|terrible,descriptive,n/a,11,34
2007857,Let's go camping.,,6852,camping,3,camping,direct-address,informal,11,34
2245961,I love camping.,,6852,camping,3,camping|i|love,descriptive,n/a,11,34
3258613,This beach is dangerous at night.,,1675,dangerous,6,dangerous|night,descriptive,n/a,11,35
2547066,The beach was crowded.,,7059,crowded,4,crowded,descriptive,n/a,11,35
3442105,The beach is empty.,,2513,empty,4,empty,descriptive,n/a,11,35
4496573,Let's keep our beaches clean.,,7235,beaches,5,beaches|clean,direct-address,neutral,11,35
2486684,The police found a body washed up on the beach near here.,,5961,washed,12,police,descriptive,n/a,11,35
2218386,You're so negative.,,1685,negative,3,negative|so,direct-address,neutral,11,36
4501818,The results are negative.,,1685,negative,4,results,descriptive,n/a,11,36
1397981,Both claims are false.,,2325,false,4,claims,descriptive,n/a,11,36
3723392,The charges were false.,,2325,false,4,charges,descriptive,n/a,11,36
2249011,It's absolutely false.,,2325,false,3,absolutely|false,descriptive,n/a,11,36
2257420,That's totally false.,,2325,false,3,totally,descriptive,n/a,11,36
70983,I can hardly wait till I see you.,,2811,hardly,8,hardly,direct-address,informal,11,37
3735138,I slept till dawn.,,5263,slept,4,dawn|slept,descriptive,n/a,11,37
3824854,Wait till I finish exams.,,6882,exams,5,exams|finish,direct-address,informal,11,37
26981,Wait till the rain stops.,,3619,stops,5,stops,direct-address,informal,11,37
257824,I stayed up till very late last night.,,2841,stayed,8,late,descriptive,n/a,11,37
279173,Don't get off the train till it stops.,,3619,stops,8,train,direct-address,informal,11,37
3241647,Save it till later.,,1691,till,4,later|save,direct-address,informal,11,37
1893834,We have till tomorrow night to decide.,,1700,decide,7,decide|tomorrow,descriptive,n/a,11,37
51846,Thank you for the wonderful gift.,,1706,gift,6,wonderful,direct-address,neutral,11,38
3732993,I really liked the gift you gave me.,,1780,liked,8,gave|liked,direct-address,neutral,11,38
x11_14,I'm so glad you liked it.,,1780,liked,6,glad|liked,direct-address,neutral,11,38
302582,He accepted her gift.,,2121,accepted,4,accepted,descriptive,n/a,11,38
316428,She accepted his gift.,,2121,accepted,4,his,descriptive,n/a,11,38
5679126,Do you get your boss a Christmas gift?,,1770,boss,8,boss|christmas,direct-address,neutral,11,39
5679158,Our family opens gifts on Christmas Eve.,,4094,eve,7,eve|family|opens,descriptive,n/a,11,39
5679121,What gift would you like to receive for Christmas?,,1706,gift,9,receive,direct-address,neutral,11,39
5679087,I couldn't have wished for a better gift this Christmas.,,6932,wished,10,wished,descriptive,n/a,11,39
23580,We decorated the Christmas tree with lights.,,7455,decorated,7,lights,descriptive,n/a,11,39
908752,Who's your favorite talk show host?,,1743,host,6,talk,direct-address,neutral,11,40
906877,What's your favorite ski area?,,5710,ski,5,area,direct-address,neutral,11,40
906700,What's your favorite bottled beer?,,12599,bottled,5,bottled,direct-address,neutral,11,40
57553,The meat is tough.,,2335,meat,4,meat,descriptive,n/a,11,41
3820324,It was a tough test.,,1762,tough,5,test,descriptive,n/a,11,41
2952908,I've had a tough afternoon.,,1910,afternoon,5,afternoon|i've,descriptive,n/a,11,41
4502639,Times are tough everywhere.,,2182,everywhere,4,everywhere|times,descriptive,n/a,11,41
2251024,That'll be tough.,,7318,that'll,3,be|that'll|tough,descriptive,n/a,11,41
5135822,There will be tough competition.,,1762,tough,5,competition,descriptive,n/a,11,41
4850029,That's a very tough deal.,,1762,tough,5,deal,descriptive,n/a,11,42
4902858,I expect a tough fight.,,1762,tough,5,expect|fight,descriptive,n/a,11,42
2953713,We need a really tough guy.,,1762,tough,6,guy,descriptive,n/a,11,42
5845885,How tough is that to handle?,,1762,tough,6,handle,direct-address,neutral,11,42
x11_9,"Honestly, pretty tough.",,2057,honestly,3,honestly,descriptive,n/a,11,42
3733625,I'm glad I'm alive.,,1765,alive,4,glad,descriptive,n/a,11,43
4529765,It's amazing I'm still alive.,,1765,alive,5,amazing,descriptive,n/a,11,43
2293493,I barely got out of there alive.,,3015,barely,7,barely|got,descriptive,n/a,11,43
3168123,This one's still alive.,,3673,one's,4,alive|one's|still|this,descriptive,n/a,11,43
4500293,No one's injured.,,3673,one's,3,one's,descriptive,n/a,11,43
2570960,No one escaped alive.,,5224,escaped,4,escaped,descriptive,n/a,11,44
2484614,We won't get off this island alive.,,1765,alive,7,island,descriptive,n/a,11,44
3185484,Let's hope we can stay alive until the rescue team finds us.,,3104,rescue,12,finds,direct-address,neutral,11,44
3732999,Thanks for rescuing me.,,14259,rescuing,4,rescuing,direct-address,neutral,11,44
2953897,We're attempting a rescue operation.,,4435,attempting,5,attempting|operation,descriptive,n/a,11,44
29516,The rescue party searched for the missing passengers.,,7208,searched,8,searched,descriptive,n/a,11,44
1779792,I rescued the cat.,,7506,rescued,4,cat|i|rescued|the,descriptive,n/a,11,44
2092519,I didn't rescue anybody.,,3104,rescue,4,anybody|didn't|i|rescue,descriptive,n/a,11,44
1891172,I've been tricked.,,13496,tricked,3,tricked,descriptive,n/a,11,45
2241663,We've been tricked.,,13496,tricked,3,been|tricked|we've,descriptive,n/a,11,45
3131051,This is where the magic happens.,,1781,magic,6,happens,descriptive,n/a,11,45
2952802,I'm not impressed by your magic tricks.,,5522,tricks,7,by|i'm|impressed|magic|not|tricks|your,direct-address,neutral,11,45
3727350,I have all your albums.,,5091,albums,5,albums,direct-address,neutral,11,46
70494,Please show me your stamp album.,,5872,stamp,6,stamp,direct-address,neutral,11,46
46879,You should stick those pictures in your album.,,1787,stick,8,in|pictures|should|stick|those,direct-address,informal,11,46
253039,I tore the picture out of the album.,,10081,tore,8,picture|tore,descriptive,n/a,11,46
388449,She has an eye for beauty.,,1794,beauty,6,eye,descriptive,n/a,11,47
305843,They admired the lovely scenery.,,10396,scenery,5,lovely|scenery,descriptive,n/a,11,47
2007180,Japan is famous for its scenic beauty.,,10533,scenic,7,famous|its|scenic,descriptive,n/a,11,47
2264288,I was admiring the view.,,14684,admiring,5,admiring|view,descriptive,n/a,11,47
318157,Beauty is but skin deep.,,1794,beauty,5,deep|skin,descriptive,n/a,11,47
52438,Switzerland is famous for its scenic beauty.,,10533,scenic,7,switzerland,descriptive,n/a,11,47
3142959,Are you questioning my authority?,,6530,questioning,5,questioning,direct-address,formal,11,48
2951514,Are you challenging my authority?,,4438,challenging,5,challenging,direct-address,neutral,11,48
924161,I don't have the authority to give you permission.,,2989,permission,9,give|permission,direct-address,neutral,11,48
295669,He is an authority on criminal law.,,1803,criminal,7,an|criminal|he|law,descriptive,n/a,11,48
2093410,You're evil.,,1842,evil,2,evil,direct-address,neutral,11,49
2111300,They're evil.,,1842,evil,2,evil|they're,descriptive,n/a,11,50
5166602,I have no religion.,,1860,religion,4,religion,descriptive,n/a,11,51
4502528,We never talked about religion.,,2390,talked,5,talked,descriptive,n/a,11,51
4497213,I like that description.,,1877,description,4,description,descriptive,n/a,11,52
4665808,Here is a brief description.,,2858,brief,5,brief,descriptive,n/a,11,52
1318704,I'll explain the incident.,,2774,incident,4,explain|incident,descriptive,n/a,11,52
3735767,I'll explain afterwards.,,3432,afterwards,3,afterwards|explain|i'll,descriptive,n/a,11,52
3061073,I'll stand guard now. Go get some sleep.,,1883,guard,8,sleep,direct-address,informal,11,53
1787896,Where are the guards?,,4099,guards,4,guards,direct-address,neutral,11,53
5358564,The guards are watching you.,,4099,guards,5,watching,direct-address,neutral,11,53
4499091,Guard duty is boring.,,3382,boring,4,boring|duty,descriptive,n/a,11,53
2546070,I'll guard the prisoner.,,5061,prisoner,4,prisoner,descriptive,n/a,11,53
267665,The brain needs a continuous supply of blood.,,4929,continuous,8,blood|brain|continuous|needs,descriptive,n/a,11,54
3636050,This medicine will reduce the pain.,,1899,reduce,6,pain|reduce,descriptive,n/a,11,54
43556,The medicine had an immediate effect.,,2874,immediate,6,effect|immediate,descriptive,n/a,11,54
56623,This medicine has no side effects.,,1891,medicine,6,effects|side,descriptive,n/a,11,54
5436764,That medicine helped a lot.,,1891,medicine,5,helped,descriptive,n/a,11,54
3238919,They claim this medicine is safe.,,1891,medicine,6,claim|safe,descriptive,n/a,11,55
886925,She advised him to take the medicine.,,5190,advised,7,advised,descriptive,n/a,11,55
886917,She advised him to stop taking that medicine.,,5190,advised,8,taking,descriptive,n/a,11,55
2406808,I strongly advise you to take this medicine right away.,,5963,advise,10,advise|strongly,direct-address,formal,11,55
2256963,Good medicine tastes bitter.,,6143,tastes,4,tastes,descriptive,n/a,11,55
56604,This medicine tastes bitter.,,6143,tastes,4,bitter|medicine|tastes|this,descriptive,n/a,11,55
3636051,This medicine will ease the pain.,,3959,ease,6,ease,descriptive,n/a,11,55
255840,I was forced to take medicine.,,1891,medicine,6,forced,descriptive,n/a,11,55
3635997,It's solid as a rock.,,1902,solid,5,as|rock,descriptive,n/a,11,56
3723730,I need solid proof.,,2034,proof,4,proof,descriptive,n/a,11,56
3394520,I want an electric fan.,,1917,electric,5,electric,descriptive,n/a,11,57
1519198,It's a quarter till two.,,1946,quarter,5,quarter,descriptive,n/a,11,58
3568462,How did the photo session go?,,1949,session,6,session,direct-address,neutral,11,59
5834839,How often do you use the camera on your smartphone?,,6349,smartphone,10,often|smartphone,direct-address,neutral,11,59
483621,You need to attach your photo to the application form.,,9488,attach,10,application|attach|form,direct-address,neutral,11,59
481815,My knee is bleeding.,,6058,bleeding,4,knee,descriptive,n/a,11,60
4664236,We've finally stopped the bleeding.,,6058,bleeding,5,finally|stopped,descriptive,n/a,11,60
2359951,I've managed to stop the bleeding.,,6058,bleeding,6,managed,descriptive,n/a,11,60
28205,I lost consciousness.,,5650,consciousness,3,consciousness,descriptive,n/a,11,60
297563,He twisted my arm.,,7125,twisted,4,arm,descriptive,n/a,11,60
2402239,You won't bleed to death.,,9846,bleed,5,bleed,direct-address,informal,11,60
18953,I have a sharp pain in my chest.,,3109,sharp,8,a|chest|have|i|in|my|pain|sharp,descriptive,n/a,11,60
5774441,My chest hurts.,,4245,hurts,3,hurts,descriptive,n/a,11,60
278306,"The pain was more than he could bear, so he took some medicine.",,1968,bear,13,bear|could|more|some|than|took,descriptive,n/a,11,60
295537,He deals in hardware.,,4243,hardware,4,hardware,descriptive,n/a,11,61
2023491,That is sold at hardware stores.,,4243,hardware,6,sold|stores,descriptive,n/a,11,61
5852136,I have split ends.,,2250,split,4,ends,descriptive,n/a,11,61
2644143,Do you have a bowling ball?,,6373,bowling,6,ball,direct-address,neutral,11,61
2891823,Roll up your sleeves.,,10176,sleeves,4,roll|sleeves,direct-address,informal,11,61
34806,Do you also want a shave?,,8663,shave,6,also,direct-address,neutral,11,61
4495201,Beer sales are up.,,2011,beer,4,sales,descriptive,n/a,11,61
5137541,Some of the people in the crowd were throwing beer bottles.,,5099,bottles,11,crowd|throwing,descriptive,n/a,11,61
2293236,I assume you still enjoy drinking beer.,,2591,assume,7,assume,direct-address,neutral,11,61
255463,I don't care for beer.,,2011,beer,5,care,descriptive,n/a,11,62
44802,The city fell to the enemy.,,2020,enemy,6,city,descriptive,n/a,11,63
4663228,The enemy is becoming more and more powerful.,,2020,enemy,8,powerful,descriptive,n/a,11,63
690919,We need to band together to beat the enemy.,,2020,enemy,9,band|beat,direct-address,neutral,11,63
307209,They attacked the enemy.,,2851,attacked,4,attacked,descriptive,n/a,11,63
291097,He was wounded in the battle.,,4142,wounded,6,battle,descriptive,n/a,11,63
807556,Many thousands on both sides had been wounded.,,4142,wounded,8,sides|thousands,descriptive,n/a,11,63
5094816,You're your own worst enemy.,,2020,enemy,5,worst,direct-address,neutral,11,63
2242976,They're enemies.,,3585,enemies,2,enemies,descriptive,n/a,11,63
252989,I intended to study medicine in America.,,2027,intended,7,america|intended|study,descriptive,n/a,11,64
1481,"Tomorrow, he will land on the moon.",,2030,moon,7,land,descriptive,n/a,11,65
295907,He stood on the surface of the moon.,,2625,stood,8,stood|surface,descriptive,n/a,11,65
477352,Nobody owns the moon.,,4981,owns,4,moon|nobody|owns|the,descriptive,n/a,11,65
43103,That was the first time that a man walked on the moon.,,2168,walked,12,first|man,descriptive,n/a,11,65
324580,The moon was bright last night.,,2407,bright,6,last,descriptive,n/a,11,65
27042,There are millions of stars in the universe.,,2543,universe,8,millions,descriptive,n/a,11,65
682265,There are billions of stars in the universe.,,7138,billions,8,billions|stars,descriptive,n/a,11,65
1636143,I wonder if we're alone in the universe.,,2543,universe,8,alone|wonder,descriptive,n/a,11,65
327254,I imagined my first kiss would be more romantic.,,6205,imagined,9,imagined|kiss,descriptive,n/a,11,66
953541,I never for a moment imagined that I'd be homeless.,,6205,imagined,10,a|be|for|homeless|i|i'd|imagined|moment|never|that,descriptive,n/a,11,66
953554,I never imagined we'd be talking about this topic today.,,6205,imagined,10,talking,descriptive,n/a,11,66
238818,Can you imagine walking on the moon?,,2030,moon,7,imagine,direct-address,neutral,11,66
2218167,You're imagining it.,,10729,imagining,3,imagining,direct-address,informal,11,66
2240590,We're imagining things.,,10729,imagining,3,imagining|things|we're,descriptive,n/a,11,66
278532,My brother has a gift for painting.,,2474,painting,7,brother|has|painting,descriptive,n/a,11,67
x11_40,He's very talented.,,4273,talented,3,talented,descriptive,n/a,11,67
48588,Both brothers are still alive.,,2047,brothers,5,both|brothers|still,descriptive,n/a,11,67
6094443,I grew up near the ocean.,,2054,grew,6,grew,descriptive,n/a,11,68
1792439,I can smell the ocean.,,3060,smell,5,smell,descriptive,n/a,11,68
2954430,You can smell the ocean from here.,,3060,smell,7,can|from|here|ocean|smell|the|you,direct-address,neutral,11,68
1126046,The ocean is dirty.,,2706,dirty,4,dirty,descriptive,n/a,11,68
3073621,This river flows into the Pacific Ocean.,,5559,flows,7,flows|pacific|river,descriptive,n/a,11,68
54869,This is an ancient law.,,2081,ancient,5,ancient,descriptive,n/a,11,69
2450021,I've become very interested in ancient art.,,2081,ancient,7,art|become|interested,descriptive,n/a,11,70
898521,What brand of dog food do you feed your dog?,,2136,feed,10,dog|feed|what,direct-address,neutral,11,71
4318333,This dog bites.,,9025,bites,3,bites,descriptive,n/a,11,71
954186,My dog sometimes eats grass.,,7371,eats,5,eats|sometimes,descriptive,n/a,11,71
1830623,Horses eat grass.,,3717,grass,3,grass,descriptive,n/a,11,71
265285,The grass looks nice.,,3717,grass,4,nice,descriptive,n/a,11,71
46890,The grass needs cutting.,,3717,grass,4,cutting,descriptive,n/a,11,71
35814,Cats catch mice.,,6016,mice,3,catch|cats|mice,descriptive,n/a,11,71
3011192,This cat doesn't chase mice.,,6016,mice,5,cat|chase|doesn't,descriptive,n/a,11,71
2406065,I saw a mouse!,,4192,mouse,4,mouse,descriptive,n/a,11,71
35797,It was a mouse.,,4192,mouse,4,a|it|mouse|was,descriptive,n/a,11,71
4498659,We're hoping to find a solution to the problem soon.,,2141,hoping,10,find|hoping|problem|soon,descriptive,n/a,11,72
2662521,Let's discuss the problem and see if we can come up with a solution.,,2178,discuss,14,discuss|if|see|with,direct-address,neutral,11,72
4828593,I figured out how to solve the problem.,,3653,figured,8,figured,descriptive,n/a,11,72
254707,I attempted to solve the problem.,,3493,solve,6,attempted,descriptive,n/a,11,72
2486690,I was hoping I could go back to the beach next weekend.,,2141,hoping,12,back|next|weekend,descriptive,n/a,11,73
326322,Can I change the route?,,2157,route,5,change,direct-address,neutral,11,74
