id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
4495997,Construction began in October.,,1125,construction,4,began|construction|october,descriptive,n/a,10,13
4664312,The construction could take months.,,1125,construction,5,months,descriptive,n/a,10,13
269110,The new station building is under construction and will be completed soon.,,1735,completed,12,completed|soon|station,descriptive,n/a,10,13
66296,I wonder when this building was constructed.,,4296,constructed,7,constructed,descriptive,n/a,10,13
241464,The United Nations Building was built in 1952.,,1652,nations,7,building|built|nations,descriptive,n/a,10,13
4499931,I know this district.,,955,district,4,district,descriptive,n/a,10,14
70225,Would you like to visit the United States?,,968,visit,8,visit|would,direct-address,neutral,10,15
696403,Would you like to travel to the United States?,,1088,travel,9,travel,direct-address,neutral,10,15
2174962,I often visit my relatives.,,5068,relatives,5,often,descriptive,n/a,10,15
x10_15,Where would you like to go first?,,105,where,7,where|first,direct-address,neutral,10,15
5858089,I joined the army.,,1886,joined,4,joined,descriptive,n/a,10,16
2011910,I want to join the army.,,1073,join,6,join|want,descriptive,n/a,10,16
304636,He is an army officer.,,983,officer,5,an|officer,descriptive,n/a,10,16
x10_74,He has served for ten years.,,1632,served,6,served|years,descriptive,n/a,10,16
319846,An army travels on its stomach.,,6454,travels,6,travels,descriptive,n/a,10,16
243745,I've lost weight recently.,,1024,weight,4,recently,descriptive,n/a,10,17
275253,I'm losing weight.,,1475,losing,3,losing,descriptive,n/a,10,17
19630,I've suddenly lost weight.,,2071,suddenly,4,suddenly,descriptive,n/a,10,17
x10_16,Have you been eating well?,,1468,eating,5,eating|well,direct-address,neutral,10,17
19620,I've suddenly started to gain weight.,,2071,suddenly,6,gain|i've|started|suddenly|to|weight,descriptive,n/a,10,17
275254,I'm gaining weight.,,5669,gaining,3,gaining,descriptive,n/a,10,17
1526299,The demand is huge.,,1510,demand,4,demand,descriptive,n/a,10,18
2772974,We have a huge job ahead of us.,,1026,ahead,8,ahead|job|us,descriptive,n/a,10,18
4494367,It's a huge opportunity.,,1189,opportunity,4,opportunity,descriptive,n/a,10,18
4497027,It could be a huge opportunity.,,1189,opportunity,6,could,descriptive,n/a,10,18
4496374,That's a huge challenge.,,1377,challenge,4,challenge,descriptive,n/a,10,18
4728778,"Washington, D.C., is the capital of the United States of America.",,1032,capital,12,america,descriptive,n/a,10,19
5088452,That made a huge difference.,,1036,difference,5,difference|made,descriptive,n/a,10,20
3511227,It's a huge mistake.,,2147,mistake,4,mistake,descriptive,n/a,10,20
4495030,It's a huge secret.,,1272,secret,4,secret,descriptive,n/a,10,20
x10_12,Please don't tell anyone.,,402,anyone,4,anyone|tell,direct-address,formal,10,20
4500784,The hole looked huge.,,2187,hole,4,hole|looked,descriptive,n/a,10,20
911205,There's a huge hole in the wall.,,2187,hole,7,wall,descriptive,n/a,10,20
4495701,Neither approach is ideal.,,3341,ideal,4,approach,descriptive,n/a,10,21
4016592,These aren't ideal conditions.,,3341,ideal,4,conditions,descriptive,n/a,10,21
3096992,This land is ideal for farming.,,4946,farming,6,farming|land,descriptive,n/a,10,21
4502020,They seemed content.,,1602,seemed,3,seemed,descriptive,n/a,10,21
2111965,Be content.,,1059,content,2,be|content,direct-address,neutral,10,21
2111964,Be creative.,,2456,creative,2,be|creative,direct-address,neutral,10,21
1841501,You're creative.,,2456,creative,2,creative,direct-address,neutral,10,21
2217884,You're qualified.,,3226,qualified,2,qualified,direct-address,neutral,10,21
2248001,I'm fully qualified.,,3226,qualified,3,fully,descriptive,n/a,10,21
2342326,I nearly had a heart attack.,,1079,nearly,6,heart|nearly,descriptive,n/a,10,22
1453348,This might prove useful.,,1956,useful,4,might|useful,descriptive,n/a,10,22
2045777,It's absolutely beautiful.,,1102,absolutely,3,beautiful,descriptive,n/a,10,23
2252735,They're absolutely certain.,,1102,absolutely,3,certain,descriptive,n/a,10,23
2713245,Are you absolutely positive?,,1102,absolutely,4,positive,direct-address,neutral,10,23
x10_25,"Yes, without a doubt.",,1321,doubt,4,doubt|yes,descriptive,n/a,10,23
3734282,There's absolutely no risk.,,1102,absolutely,4,risk,descriptive,n/a,10,23
619727,You have absolutely nothing to fear.,,1172,fear,6,fear|nothing,direct-address,neutral,10,23
63633,Canada is to the north of the United States.,,1122,canada,9,canada|north,descriptive,n/a,10,24
593248,He's an author.,,1167,author,3,author|he's,descriptive,n/a,10,25
1035154,What's his most recent novel?,,2340,novel,5,recent,descriptive,n/a,10,25
703016,When was this novel published?,,2340,novel,5,published,descriptive,n/a,10,25
68295,I was reading a novel then.,,2340,novel,6,then,descriptive,n/a,10,25
838675,This novel was written by a famous American writer.,,2340,novel,9,american|famous|writer|written,descriptive,n/a,10,25
321688,I haven't read the final page of the novel yet.,,2340,novel,10,final|page,descriptive,n/a,10,25
303920,He reads a novel every day.,,4628,reads,6,reads,descriptive,n/a,10,25
630620,This novel is boring.,,3382,boring,4,boring|is|novel|this,descriptive,n/a,10,25
3007285,Do you enjoy mystery novels?,,5930,novels,5,do|enjoy|mystery|novels|you,direct-address,neutral,10,25
58067,I spent last Sunday reading novels.,,5930,novels,6,spent|sunday,descriptive,n/a,10,25
546772,Every author suffers from writer's block from time to time.,,14877,writer's,10,suffers,descriptive,n/a,10,25
290087,He often quotes from Shakespeare.,,6921,shakespeare,5,quotes|shakespeare,descriptive,n/a,10,25
254905,I generally walk to school.,,1174,generally,5,generally|school|walk,descriptive,n/a,10,26
257398,"I do not like tea, so I generally drink coffee for breakfast.",,2406,breakfast,12,breakfast|tea,descriptive,n/a,10,26
2358929,I've always been interested in science.,,1180,interested,6,always|interested,descriptive,n/a,10,27
4015172,Why is alternative energy important?,,1964,alternative,5,energy,descriptive,n/a,10,27
274785,Many TV programs have a bad influence on children.,,1710,influence,9,programs,descriptive,n/a,10,27
2546246,You're a bad influence.,,1710,influence,4,influence,direct-address,informal,10,27
388837,He enjoys watching baseball games on TV.,,7575,enjoys,7,enjoys|games|tv,descriptive,n/a,10,27
2713171,Is this absolutely necessary?,,1303,necessary,4,necessary,direct-address,neutral,10,28
3738923,Is that absolutely necessary?,,1303,necessary,4,absolutely|is|necessary|that,direct-address,neutral,10,28
2713125,You must be absolutely quiet.,,2247,quiet,5,quiet,direct-address,neutral,10,28
2713319,You're absolutely correct.,,1674,correct,3,correct,direct-address,neutral,10,28
3255548,That's absolutely correct.,,1674,correct,3,absolutely|correct|that's,descriptive,n/a,10,28
4664519,Absolutely nobody saw this coming.,,1188,nobody,5,coming|nobody|saw,descriptive,n/a,10,28
4495531,I agree one hundred percent.,,1983,hundred,5,hundred,descriptive,n/a,10,29
6459938,You're a hundred percent right.,,1983,hundred,5,a|hundred|percent|right|you're,direct-address,informal,10,29
67927,Everything at that store is 10 percent off the regular price.,,1193,regular,10,everything|price|regular|store,descriptive,n/a,10,29
3988471,The United States has almost a fourth of the world's prison population.,,2452,world's,12,fourth|population|world's,descriptive,n/a,10,29
4144935,I'm very happy with my purchase.,,1994,purchase,6,purchase,descriptive,n/a,10,30
2646191,When was it purchased?,,3164,purchased,4,purchased,direct-address,neutral,10,30
4527029,I paid for my purchases in cash.,,5863,purchases,7,purchases,descriptive,n/a,10,30
319918,Prices are double what they were ten years ago.,,1391,prices,9,ago|prices,descriptive,n/a,10,30
266028,We charge a commission of 3%.,,1287,commission,5,charge,descriptive,n/a,10,30
3622884,What is your commission?,,1287,commission,4,commission|what,direct-address,neutral,10,30
2450059,What's your annual income?,,1199,annual,4,annual|income,direct-address,neutral,10,30
4496193,Approximately 300 houses were built here last year.,,2261,approximately,7,houses,descriptive,n/a,10,30
64675,"We had no customers, so we shut the shop early.",,1723,shut,10,early|shop|shut,descriptive,n/a,10,31
2583340,The bar is closing soon.,,3190,closing,5,closing,descriptive,n/a,10,31
4134993,Three customers came in just as we were closing.,,3190,closing,9,came,descriptive,n/a,10,31
3396429,Is the bar open yet?,,1201,bar,5,open|yet,direct-address,neutral,10,31
3424166,The bar is crowded.,,7059,crowded,4,crowded,descriptive,n/a,10,31
4203496,The bar was so crowded you could hardly move.,,7059,crowded,9,move,descriptive,n/a,10,31
x10_44,We could barely find a seat.,,3015,barely,6,barely|seat,descriptive,n/a,10,31
5852485,I sat at the bar.,,2294,sat,5,sat,descriptive,n/a,10,31
3774868,The bar was packed.,,4194,packed,4,packed,descriptive,n/a,10,31
4495926,Everyone in the bar seemed to be with a date.,,1602,seemed,10,date|everyone,descriptive,n/a,10,31
2060038,I learned a new technique.,,3172,technique,5,learned,descriptive,n/a,10,32
4013104,Would you like to improve your technique?,,3172,technique,7,improve,direct-address,neutral,10,32
3618945,It's a commonly-used technique.,,3705,commonly,5,commonly,descriptive,n/a,10,32
4497379,Our new method of doing that is quicker and more efficient.,,7701,quicker,11,method|quicker,descriptive,n/a,10,32
4013282,It takes time to master any skill.,,3491,skill,7,skill|time,descriptive,n/a,10,32
1598993,I have the master key.,,1238,master,5,key,descriptive,n/a,10,32
21900,It takes a great deal of practice to master a foreign language.,,1238,master,12,foreign|practice,descriptive,n/a,10,32
5590912,I wonder who the next president of the United States will be.,,1246,wonder,12,next|president|wonder,descriptive,n/a,10,33
503830,Lack of sleep is bad for your health.,,1262,lack,8,bad|health|lack|sleep,direct-address,neutral,10,34
2948431,Exercise is the best way to get rid of stress.,,2996,rid,10,stress,descriptive,n/a,10,34
x10_20,I should take that advice.,,1370,advice,5,should|advice,descriptive,n/a,10,34
1453163,It's an older model.,,1266,older,4,older,descriptive,n/a,10,35
321969,I have many model cars.,,1349,cars,5,cars|many,descriptive,n/a,10,35
261960,I made a model plane.,,1941,plane,5,plane,descriptive,n/a,10,35
318982,My dad bought a model plane for me for Christmas.,,1941,plane,10,bought|dad,descriptive,n/a,10,35
4014341,Have you ever thought about modeling?,,7482,modeling,6,modeling,direct-address,neutral,10,35
315643,She began to gain weight.,,1622,gain,5,began|gain|she|to|weight,descriptive,n/a,10,36
4498787,Nobody gained weight.,,3035,gained,3,gained,descriptive,n/a,10,36
301162,He is putting on weight.,,1453,putting,5,putting,descriptive,n/a,10,36
x10_17,Maybe it's the holidays.,,4866,holidays,4,maybe|holidays,descriptive,n/a,10,36
243744,I am putting on weight these days.,,1453,putting,7,am|days|these,descriptive,n/a,10,36
62791,I've put on a lot of weight since Christmas.,,1285,christmas,9,lot|put|since,descriptive,n/a,10,36
953079,A lot of people who have up until now been spending money having a good time now need to be more careful with their money.,,2499,careful,25,spending,descriptive,n/a,10,37
1954940,"I can't stop you from revealing my secrets. However, I beg you not to.",,7200,revealing,14,however|revealing|secrets,direct-address,formal,10,37
327705,"It's a very dangerous sport, where a slight mistake can lead to serious injury.",,4895,slight,14,dangerous|lead|serious|slight|sport,descriptive,n/a,10,37
5168292,I wish they'd be honest and admit they don't know what's going to happen.,,3690,they'd,14,happen,descriptive,n/a,10,37
5823140,How were you able to stay so calm in such a scary situation?,,3801,scary,13,scary|situation,direct-address,neutral,10,37
2335855,You need to wear thick socks to keep your feet warm.,,6630,socks,11,feet|socks,direct-address,neutral,10,37
3938872,Mary asked Alice if she could borrow a dress to wear to the dance.,,6851,borrow,14,alice,descriptive,n/a,10,37
2331901,I had two years to finish my degree.,,1293,finish,8,finish|two|years,descriptive,n/a,10,37
315772,She's signed up for a couple of night classes at the local college.,,1734,classes,13,classes|college|couple|she's|signed,descriptive,n/a,10,37
2031097,We have to leave at the crack of dawn tomorrow.,,4448,dawn,10,dawn|leave,descriptive,n/a,10,37
73306,"If he could pass for eighteen years old, he'd join the army.",,8836,eighteen,12,eighteen|he'd,descriptive,n/a,10,37
3346020,Marriage changes people.,,1301,marriage,3,changes|marriage|people,descriptive,n/a,10,38
x10_21,Do you really think so?,,111,really,5,really|think,direct-address,neutral,10,38
1281086,My parents had an arranged marriage.,,4146,arranged,6,arranged,descriptive,n/a,10,38
3107521,You need to work on saving your marriage.,,2537,saving,8,saving,direct-address,neutral,10,38
2954690,You require medical attention.,,1721,require,4,attention|require,direct-address,formal,10,39
2954620,You need immediate medical attention.,,2874,immediate,5,immediate,direct-address,neutral,10,39
2360203,I have patients waiting.,,1304,patients,4,patients|waiting,descriptive,n/a,10,39
4502404,Some of the patients are suffering.,,2842,suffering,6,suffering,descriptive,n/a,10,39
4494612,Resources are limited.,,1305,resources,3,limited|resources,descriptive,n/a,10,40
22943,We have limited resources.,,1305,resources,4,have|limited|resources|we,descriptive,n/a,10,40
2953718,We need medical supplies.,,3114,supplies,4,supplies,descriptive,n/a,10,40
4496178,They brought medical supplies.,,3114,supplies,4,brought,descriptive,n/a,10,40
4497230,Our equipment was destroyed.,,2417,destroyed,4,destroyed,descriptive,n/a,10,40
2293180,I assume all our equipment is still up to date.,,2591,assume,10,all|assume|date|equipment|i|is|our|still|to|up,descriptive,n/a,10,40
4497380,It'll be easier for me to do since I have better equipment.,,2564,it'll,12,easier,descriptive,n/a,10,40
65145,Australia is rich in natural resources.,,1306,rich,6,australia|natural|rich,descriptive,n/a,10,41
1989708,I'm glad you're okay.,,1330,glad,4,okay,direct-address,neutral,10,42
2548256,I'm glad you called.,,1330,glad,4,called,direct-address,neutral,10,42
2546614,I'm glad you showed up.,,1456,showed,5,showed|up,direct-address,informal,10,42
x10_26,It's good to see you.,,85,see,5,good|see,direct-address,neutral,10,42
2546005,I'm glad you're staying.,,2743,staying,4,staying,direct-address,neutral,10,42
2546012,I'm glad you dropped by.,,1878,dropped,5,dropped,direct-address,neutral,10,42
3729201,I'm glad to be the one who tells you.,,1725,tells,9,be|glad|i'm|one|tells|the|to|who|you,direct-address,neutral,10,43
2644542,I'm glad to be of service.,,1330,glad,6,service,direct-address,formal,10,43
295626,He'll be glad to see you.,,2771,he'll,6,he'll,descriptive,n/a,10,43
17801,I am glad that you have succeeded.,,5614,succeeded,7,succeeded,direct-address,neutral,10,43
2241479,We were attacked.,,2851,attacked,3,attacked,descriptive,n/a,10,44
807313,"A week later, Germany attacked Poland.",,4705,poland,6,germany|later|poland|week,descriptive,n/a,10,44
22989,We prepared for an attack.,,1858,prepared,5,prepared,descriptive,n/a,10,44
2821179,They're preparing for another attack.,,4048,preparing,5,preparing,descriptive,n/a,10,44
807424,The attack began without enough planning.,,1337,planning,6,enough|without,descriptive,n/a,10,44
244025,The first attack missed the target.,,1605,target,6,first|missed|target,descriptive,n/a,10,44
4017122,Are they planning an attack?,,1337,planning,5,planning,descriptive,n/a,10,44
256068,There is absolutely no way that I would go on a trip alone.,,1344,trip,13,alone|no|trip|way,descriptive,n/a,10,45
51858,We had a wonderful holiday.,,2188,holiday,5,holiday,descriptive,n/a,10,45
3694196,I extended my holiday.,,2273,extended,4,extended,descriptive,n/a,10,45
248032,We had a wonderful weekend.,,1501,wonderful,5,weekend,descriptive,n/a,10,45
2544497,We haven't officially met.,,2822,officially,4,met|officially,descriptive,n/a,10,46
2543599,I'm glad we're in agreement.,,1371,agreement,5,agreement,direct-address,neutral,10,46
2952777,I'm glad we reached an agreement.,,1483,reached,6,reached,direct-address,neutral,10,46
2994700,I'm glad we talked.,,2390,talked,4,talked,descriptive,n/a,10,46
2548727,I'm glad we waited.,,4566,waited,4,waited,descriptive,n/a,10,46
2280435,This drug works well.,,1410,drug,4,well|works,descriptive,n/a,10,47
4134976,What are some of the side effects of this drug?,,1410,drug,10,effects|side,direct-address,neutral,10,47
5179255,Let's hope this drug gets approved.,,2260,approved,6,approved|gets,direct-address,neutral,10,47
3152517,What drugs are they giving you?,,1740,drugs,6,giving,direct-address,neutral,10,47
303841,He was dropped from the team for using drugs.,,1878,dropped,9,from|team|using,descriptive,n/a,10,47
2380402,I made an executive decision.,,1413,executive,5,decision|executive,descriptive,n/a,10,48
4464819,I'm capable of making my own decisions.,,2409,capable,7,decisions|making,descriptive,n/a,10,48
5364112,Neither decision was a surprise.,,1826,surprise,5,a|decision|neither|surprise|was,descriptive,n/a,10,48
4502034,It seems adequate.,,6365,adequate,3,adequate|it|seems,descriptive,n/a,10,48
2248799,It was adequate.,,6365,adequate,3,adequate,descriptive,n/a,10,48
2032010,I never want you to step foot in that bar again.,,1414,foot,11,foot|step,direct-address,informal,10,49
59347,This word has a double meaning.,,1417,meaning,6,has|meaning,descriptive,n/a,10,50
2029896,What's your status?,,1427,status,3,status,direct-address,neutral,10,51
58758,The status of a doctor is very high in this community.,,1427,status,11,community,descriptive,n/a,10,51
3832035,My client is willing to make a deal.,,2759,client,8,client|deal,descriptive,n/a,10,51
1538273,I confirmed the order.,,2130,confirmed,4,confirmed|order,descriptive,n/a,10,51
2644064,That hasn't been confirmed.,,2130,confirmed,4,hasn't,descriptive,n/a,10,51
4601344,Could you please confirm the price by email?,,3571,confirm,8,email,direct-address,formal,10,51
4496838,The evidence confirms it.,,8485,confirms,4,confirms|evidence,descriptive,n/a,10,51
2249345,It's truly amazing.,,1430,truly,3,amazing,descriptive,n/a,10,52
3840003,I truly doubt it.,,1430,truly,4,doubt,descriptive,n/a,10,52
4500072,I truly mean that.,,1430,truly,4,mean,descriptive,n/a,10,52
x10_34,Words can't describe it.,,2651,describe,4,words|describe,descriptive,n/a,10,52
5491733,We're truly worried.,,2356,worried,3,worried,descriptive,n/a,10,52
4505527,We were truly surprised.,,2117,surprised,4,surprised,descriptive,n/a,10,52
4731171,We are truly pleased.,,3355,pleased,4,are|pleased|truly|we,descriptive,n/a,10,52
2248287,I'm truly touched.,,4276,touched,3,touched,descriptive,n/a,10,52
2544679,I'm so glad you showed up.,,1456,showed,6,glad|i'm|showed|so|up|you,direct-address,informal,10,53
324816,The suspect was hiding out in the mountains for three weeks.,,4100,hiding,11,hiding|mountains|weeks,descriptive,n/a,10,54
4495724,Police arrested three suspects.,,7519,suspects,4,arrested,descriptive,n/a,10,54
2301290,I can prove who the murderer is.,,8760,murderer,7,murderer,descriptive,n/a,10,54
238301,The police managed to track down the owner of the car.,,1782,managed,11,car|down|owner|police,descriptive,n/a,10,54
4496146,I'm glad the guys who broke into your house got caught.,,1465,broke,11,broke|caught|guys|house,direct-address,informal,10,54
806887,I deny all those charges.,,3957,deny,5,charges,descriptive,n/a,10,54
5816016,The punishment must fit the crime.,,3984,punishment,6,crime|fit|must|punishment|the,descriptive,n/a,10,54
4279932,What's my punishment?,,3984,punishment,3,punishment,direct-address,neutral,10,54
404668,He admitted that he had committed the crime.,,3012,admitted,8,admitted|crime,descriptive,n/a,10,54
3511241,Whoever stole the money should be fired.,,4996,stole,7,be|fired|money|should|stole|the|whoever,descriptive,n/a,10,54
19377,I can't judge distance.,,1467,distance,4,judge,descriptive,n/a,10,55
73456,Ten miles is not a short distance.,,1467,distance,7,miles,descriptive,n/a,10,55
2912583,How much distance have we covered?,,1544,covered,6,covered|how,direct-address,neutral,10,55
25833,We saw a mountain in the distance.,,1893,mountain,7,mountain,descriptive,n/a,10,55
25842,We heard shots in the distance.,,2347,shots,6,shots,descriptive,n/a,10,55
2412268,Are you an exchange student?,,1469,exchange,5,exchange,direct-address,neutral,10,56
2713011,What's the exchange rate today?,,1469,exchange,5,rate|today,direct-address,neutral,10,56
242501,What's today's exchange rate?,,2844,today's,4,today's,direct-address,neutral,10,56
30400,"If it's possible, I'd like to exchange this for a larger size.",,1591,larger,12,larger|possible|size,direct-address,formal,10,56
71200,Let me exchange seats with you.,,2837,seats,6,seats,direct-address,neutral,10,56
2650087,We're fighting a losing battle.,,1475,losing,5,fighting,descriptive,n/a,10,57
2250110,That feels wonderful.,,1501,wonderful,3,feels,descriptive,n/a,10,58
1864482,It's a wonderful world.,,1501,wonderful,4,world,descriptive,n/a,10,58
3818494,This picture is wonderful.,,1501,wonderful,4,picture,descriptive,n/a,10,58
5463188,What a wonderful town!,,1501,wonderful,4,town,descriptive,n/a,10,58
3737335,You've got a wonderful family.,,1501,wonderful,5,family,direct-address,informal,10,58
42739,It's a wonderful work of art.,,1501,wonderful,6,art,descriptive,n/a,10,59
5085930,It was a wonderful surprise.,,1826,surprise,5,surprise,descriptive,n/a,10,59
4394782,You're a wonderful cook.,,2228,cook,4,cook,direct-address,neutral,10,59
3819500,We had a wonderful meal together.,,3086,meal,6,meal|together,descriptive,n/a,10,59
51851,Thank you for the wonderful meal.,,3086,meal,6,for|meal|thank|the|wonderful|you,direct-address,formal,10,59
2542456,I'm glad you agreed to see me.,,1502,agreed,7,agreed,direct-address,neutral,10,60
3730568,What's the bottom line?,,1508,bottom,4,bottom|line,direct-address,neutral,10,61
25379,"Sign at the bottom, please.",,1508,bottom,5,please|sign,direct-address,neutral,10,61
256107,I live on the bottom floor.,,1508,bottom,6,floor,descriptive,n/a,10,61
3382716,I touched the bottom.,,4276,touched,4,bottom|i|the|touched,descriptive,n/a,10,61
2546010,I'm glad you stopped by.,,1529,stopped,5,stopped,direct-address,neutral,10,62
2547764,I'm glad you noticed.,,2339,noticed,4,noticed,direct-address,neutral,10,62
2544796,I'm glad you realize that.,,1559,realize,5,realize,direct-address,neutral,10,62
x10_27,It took me a while to see it.,,285,took,8,while|see,descriptive,n/a,10,62
2540537,I'm glad you're enjoying yourself.,,3455,enjoying,5,enjoying,direct-address,neutral,10,62
2542454,I'm glad you're enjoying this.,,3455,enjoying,5,enjoying|glad|i'm|this|you're,direct-address,neutral,10,62
5302491,I think that about sums it up.,,7940,sums,7,sums,descriptive,n/a,10,63
17168,Please sum up your idea.,,3994,sum,5,sum,direct-address,neutral,10,63
73342,"The sum of 12, 24, 7 and 11 is 54.",,3994,sum,5,and|is|of|sum|the,descriptive,n/a,10,63
538956,We estimate the damage at one thousand dollars.,,4307,estimate,8,damage|dollars|thousand,descriptive,n/a,10,63
3328453,Can you estimate its value?,,4307,estimate,5,estimate,direct-address,neutral,10,63
72549,You gave me only fifty cents.,,4310,fifty,6,cents|fifty|only,direct-address,informal,10,63
3594111,That cost me three bucks.,,5100,bucks,5,cost,descriptive,n/a,10,63
1279213,I feel like a million bucks.,,5100,bucks,6,million,descriptive,n/a,10,63
3451214,I don't have a cent.,,1541,cent,5,cent,descriptive,n/a,10,63
248902,We purchased a new house for eighty thousand dollars.,,9508,eighty,9,eighty,descriptive,n/a,10,63
238736,The wedding will take place on Saturday.,,1572,wedding,7,saturday,descriptive,n/a,10,64
306443,They announced the date of their wedding in the newspaper.,,2472,newspaper,10,announced|newspaper,descriptive,n/a,10,64
4665060,Our wedding plans have changed.,,1572,wedding,5,changed,descriptive,n/a,10,64
x10_22,What happened?,,623,happened,2,happened|what,descriptive,n/a,10,64
4463136,Where was the wedding held?,,1572,wedding,5,held,direct-address,neutral,10,64
1140113,I'm looking forward to seeing you in a wedding dress.,,1774,dress,10,forward|looking|seeing,direct-address,neutral,10,65
5767527,I lost my wedding ring.,,1629,ring,5,ring,descriptive,n/a,10,65
3821124,Why aren't you wearing your wedding ring?,,1629,ring,7,wearing|why,direct-address,neutral,10,65
x10_23,I forgot it at home.,,2327,forgot,5,forgot|home,descriptive,n/a,10,65
2738975,Did you see the item in the paper about their wedding?,,2609,item,11,item|paper,direct-address,neutral,10,65
4496827,It's a huge concern.,,2176,concern,4,a|concern|huge|it's,descriptive,n/a,10,66
4496729,It's a huge commitment.,,3387,commitment,4,commitment,descriptive,n/a,10,66
4495252,It's a huge task.,,2251,task,4,task,descriptive,n/a,10,66
x10_13,We'll need extra help.,,1367,we'll,4,extra|help,descriptive,n/a,10,66
3820383,It was an impossible task.,,2251,task,5,an|impossible|it|task|was,descriptive,n/a,10,66
5008904,That would be a huge waste of money.,,1637,waste,8,a|be|huge|money|of|that|waste|would,descriptive,n/a,10,66
5069434,It's a waste of resources.,,1637,waste,5,waste,descriptive,n/a,10,66
4937814,There's just absolutely nothing happening.,,1646,happening,5,happening|there's,descriptive,n/a,10,67
252219,I ate absolutely nothing the whole day.,,3944,ate,7,whole,descriptive,n/a,10,67
