id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
4500715,Prices vary by location.,,4646,vary,4,vary,descriptive,n/a,15,7
3238886,We should move to a safer location.,,6025,safer,7,move|safer,descriptive,n/a,15,7
3127851,I suggest we move to a safer location.,,6025,safer,8,suggest,descriptive,n/a,15,7
2133244,Are you religious?,,1485,religious,3,religious|you,direct-address,neutral,15,8
5166524,I'm not religious.,,1485,religious,3,i'm,descriptive,n/a,15,8
x15_9,Did you grow up that way?,,1332,grow,6,grow,direct-address,neutral,15,8
5829205,I'm a priest.,,4050,priest,3,priest,descriptive,n/a,15,8
2648867,Are you a priest?,,4050,priest,4,a|are|priest|you,direct-address,neutral,15,8
1356130,The airport is closed.,,1503,airport,4,airport|closed|is,descriptive,n/a,15,9
923938,I can drop you off at the airport tonight.,,1503,airport,9,drop|tonight,direct-address,neutral,15,9
x15_10,That would be a huge help.,,916,huge,6,huge|help,descriptive,n/a,15,9
2153284,You should allow an hour to get to the airport.,,1503,airport,10,allow|hour,direct-address,neutral,15,9
5282543,Which bus goes to the airport?,,1540,bus,6,bus|goes|to|which,direct-address,neutral,15,9
3854772,Can you recommend a hotel near the airport?,,2439,recommend,8,can|hotel|near|recommend,direct-address,neutral,15,9
403053,Where's the airport?,,6046,where's,3,where's,direct-address,neutral,15,9
264267,The next train to the airport departs from platform 2.,,14877,departs,9,platform,descriptive,n/a,15,9
2218050,You're acting weird.,,1638,weird,3,acting,direct-address,informal,15,10
1341215,He's a weird guy.,,1638,weird,4,guy,descriptive,n/a,15,10
47238,There was something weird about the incident.,,2774,incident,7,about|incident,descriptive,n/a,15,10
x15_11,What exactly happened?,,722,exactly,3,exactly|happened,direct-address,neutral,15,10
3132836,There's something weird happening.,,1646,happening,4,something|there's,descriptive,n/a,15,10
5135010,Something's really weird here.,,13833,something's,4,something's,descriptive,n/a,15,10
1134317,Nobody lives forever.,,1844,forever,3,forever|lives|nobody,descriptive,n/a,15,11
1376,Humans were never meant to live forever.,,2426,humans,7,humans|live|meant|never,descriptive,n/a,15,11
2093222,I intend to live forever.,,6002,intend,5,intend,descriptive,n/a,15,11
x15_12,That's an ambitious plan.,,7337,ambitious,4,ambitious|plan,descriptive,n/a,15,11
2487177,A true friendship will last forever.,,3656,friendship,6,friendship|true,descriptive,n/a,15,11
4867405,I know that nothing lasts forever.,,7895,lasts,6,forever|i|know|lasts|nothing|that,descriptive,n/a,15,11
4133572,I thought that we'd be together forever.,,3374,we'd,7,thought|together|we'd,descriptive,n/a,15,11
1954902,I can't stand the thought of losing you forever.,,1844,forever,9,losing,direct-address,neutral,15,11
2273980,You can't hide forever.,,2773,hide,4,can't|forever|hide|you,direct-address,neutral,15,11
2253150,I'm afraid I'll be stuck in this place forever.,,2113,stuck,9,afraid|i'll|place|stuck|this,descriptive,n/a,15,12
4499726,I'll be forever grateful.,,3896,grateful,4,grateful,descriptive,n/a,15,12
5364118,One suspect has been identified.,,2941,suspect,5,has|suspect,descriptive,n/a,15,13
2111658,Identify yourself.,,2662,identify,2,identify|yourself,direct-address,formal,15,13
2249795,Please identify yourself.,,2662,identify,3,please,direct-address,formal,15,13
2249796,Please identify yourselves.,,8371,yourselves,3,yourselves,direct-address,formal,15,13
681182,Can you identify which coat is yours?,,3821,coat,7,coat|yours,direct-address,neutral,15,13
5806510,Deer tracks are easy to identify.,,5740,deer,6,deer|easy|tracks,descriptive,n/a,15,13
978006,The boy who had been missing was identified by his clothes.,,2329,identified,11,boy|clothes|his|missing|who,descriptive,n/a,15,13
4501770,Surgery was required.,,2351,surgery,3,required,descriptive,n/a,15,14
2391517,I recently had surgery.,,2351,surgery,4,recently,descriptive,n/a,15,14
858855,She decided to have surgery.,,2351,surgery,5,decided,descriptive,n/a,15,14
2331648,I had back surgery a couple of months ago.,,2351,surgery,9,ago|couple|months,descriptive,n/a,15,14
2954983,You're not scheduled for surgery.,,3305,scheduled,5,scheduled,direct-address,neutral,15,14
309751,Her mother is going to undergo a major operation next week.,,8905,undergo,11,major|operation|undergo,descriptive,n/a,15,14
295015,He underwent a risky operation.,,10789,underwent,5,risky|underwent,descriptive,n/a,15,14
3024060,My doctor suggested that I see a specialist in Boston.,,4423,specialist,10,suggested,descriptive,n/a,15,14
4017112,Dr. Jackson is one of the best heart specialist in Australia.,,4423,specialist,11,dr|heart,descriptive,n/a,15,14
73416,Ten prisoners broke out of jail.,,3790,prisoners,6,broke|prisoners|ten,descriptive,n/a,15,15
4014952,There are many innocent men in jail.,,3281,innocent,7,innocent|many|men,descriptive,n/a,15,15
2308055,I could actually go to jail for doing this.,,2372,jail,9,actually|doing,descriptive,n/a,15,15
5811781,Do you want to spend the rest of your life in jail?,,2372,jail,12,rest|spend,direct-address,neutral,15,15
x15_14,Of course not.,,335,course,3,course,direct-address,neutral,15,15
2891771,Nobody's going to jail.,,11208,nobody's,4,nobody's,descriptive,n/a,15,15
4500369,Dozens were jailed.,,11436,jailed,3,dozens|jailed,descriptive,n/a,15,15
4500367,Both of the Jackson brothers have been jailed.,,11436,jailed,8,brothers|jackson,descriptive,n/a,15,15
954603,"When I got out of jail, I had no intention of committing another crime.",,8078,committing,14,another|committing|crime|intention,descriptive,n/a,15,15
4890804,What do these statistics mean?,,2483,statistics,5,mean|these|what,direct-address,neutral,15,16
5162820,"According to statistics, world population is on the rise.",,2483,statistics,9,according|population|rise,descriptive,n/a,15,16
4487310,The statistics are in our favor.,,2556,favor,6,favor,descriptive,n/a,15,16
4502075,The statistics are shocking.,,5953,shocking,4,shocking,descriptive,n/a,15,16
2196900,How many categories are there?,,4154,categories,5,categories,direct-address,neutral,15,16
x15_19,There are four major ones.,,898,ones,5,four|major,descriptive,n/a,15,16
681978,Have you ever lived in a rural area?,,2535,rural,8,area|ever|lived|rural,direct-address,neutral,15,17
x15_21,"Yes, for several years.",,395,several,4,several|years,descriptive,n/a,15,17
4501786,This is residential property.,,4056,residential,4,property|residential,descriptive,n/a,15,17
4501335,This part of town is mainly residential.,,4056,residential,7,mainly|part|town,descriptive,n/a,15,17
2305204,The countryside is beautiful.,,7653,countryside,4,beautiful|countryside,descriptive,n/a,15,17
3825543,I want to move to the countryside.,,7653,countryside,7,countryside|i|move|the|to|want,descriptive,n/a,15,17
953069,A bunch of people were standing outside waiting.,,2594,bunch,8,bunch|outside|people|standing|waiting,descriptive,n/a,15,18
953068,A bunch of people told me not to eat there.,,2594,bunch,10,eat|told,descriptive,n/a,15,18
3013398,I lost a bunch of keys.,,3661,keys,6,keys|lost,descriptive,n/a,15,18
2544618,They're a bunch of losers.,,8749,losers,5,losers,descriptive,n/a,15,18
1610534,I joined the navy.,,2612,navy,4,joined|navy,descriptive,n/a,15,19
2033604,Why do you want to join the navy?,,2612,navy,8,join,direct-address,neutral,15,19
x15_22,It runs in the family.,,1522,runs,5,runs|family,descriptive,n/a,15,19
2179919,I'm an ex-marine.,,2820,marine,4,an|ex|marine,descriptive,n/a,15,19
2549548,I was on patrol.,,5596,patrol,4,patrol,descriptive,n/a,15,19
4529495,The enemy is approaching rapidly.,,5283,approaching,5,approaching|enemy,descriptive,n/a,15,19
2641587,We have no means of transportation.,,2630,transportation,6,means,descriptive,n/a,15,20
4502674,There is no public transportation around here.,,2630,transportation,7,public,descriptive,n/a,15,20
2642036,Transportation has been arranged.,,4146,arranged,4,arranged,descriptive,n/a,15,20
2359013,I've arranged transportation for us back to Boston.,,4146,arranged,8,back|us,descriptive,n/a,15,20
2248042,I'm in transit.,,5076,transit,3,transit,descriptive,n/a,15,20
4497141,Who will ultimately decide?,,2631,ultimately,4,decide|ultimately|will,descriptive,n/a,15,21
4016476,It was a mutual decision.,,4540,mutual,5,decision,descriptive,n/a,15,21
1806265,The feeling is mutual.,,4540,mutual,4,feeling|mutual,descriptive,n/a,15,21
2953629,We have a mutual friend.,,4540,mutual,5,friend,descriptive,n/a,15,21
5838575,The attraction was mutual.,,5799,attraction,4,attraction,descriptive,n/a,15,21
289441,He's a carbon copy of his father.,,2696,carbon,7,carbon|copy|father,descriptive,n/a,15,22
310595,She resembles her aunt.,,10051,resembles,4,aunt|her|resembles|she,descriptive,n/a,15,22
303329,He closely resembles his father.,,10051,resembles,5,closely,descriptive,n/a,15,22
322348,My sister resembles my mother.,,10051,resembles,5,sister,descriptive,n/a,15,22
46625,That girl resembles her mother.,,10051,resembles,5,girl,descriptive,n/a,15,22
1356728,"Mary resembles her mother in looks, but not in personality.",,10051,resembles,10,personality,descriptive,n/a,15,22
4889786,Do you see a resemblance?,,11467,resemblance,5,resemblance,direct-address,neutral,15,22
5640431,I don't see any resemblance.,,11467,resemblance,5,any|don't|i|resemblance|see,descriptive,n/a,15,22
1476552,You can see the Empire State Building from here.,,2768,empire,9,building|empire|here|see|state,direct-address,neutral,15,23
909555,She spends a little time each day reading the Bible.,,7426,spends,10,day|each|little|reading|spends,descriptive,n/a,15,23
2288891,Don't you remember the Ten Commandments?,,13647,commandments,6,commandments|remember,direct-address,neutral,15,23
x15_23,Vaguely.,,12938,vaguely,1,vaguely,descriptive,n/a,15,23
3738759,Who won the contest?,,2804,contest,4,contest|the|who|won,descriptive,n/a,15,24
2325177,I entered a singing contest.,,2804,contest,5,entered|singing,descriptive,n/a,15,24
4016583,It was a friendly contest.,,2804,contest,5,friendly,descriptive,n/a,15,24
4567880,It's not a beauty contest.,,2804,contest,5,beauty,descriptive,n/a,15,24
680826,Did you enter the singing contest?,,2804,contest,6,enter,direct-address,neutral,15,24
4500431,The number of casualties is still unknown.,,7552,casualties,7,number|unknown,descriptive,n/a,15,24
4501745,There have been no reports of casualties.,,7552,casualties,7,reports,descriptive,n/a,15,24
3168082,We've got one casualty.,,11152,casualty,4,casualty,descriptive,n/a,15,24
1950649,We can't afford any more casualties.,,7552,casualties,6,afford,descriptive,n/a,15,24
2245071,Casualties were inevitable.,,7552,casualties,3,casualties|inevitable,descriptive,n/a,15,24
4744174,What are some good sources of protein?,,2828,protein,7,good|protein|some|sources,descriptive,n/a,15,25
4744158,Are eggs a good source of protein?,,2962,eggs,7,eggs,direct-address,neutral,15,25
x15_24,"Yes, eggs are an excellent source.",,2962,eggs,6,excellent,descriptive,n/a,15,25
566121,A liter of milk contains about thirty grams of protein.,,13003,liter,10,contains|liter|milk,descriptive,n/a,15,25
2693486,Cook 300 grams of rice.,,8734,grams,4,cook|grams|rice,direct-address,neutral,15,25
275029,Let's talk about solar energy.,,2839,solar,5,energy|let's|solar|talk,direct-address,neutral,15,26
4241443,Solar power is a clean source of energy.,,2839,solar,8,clean|power|source,descriptive,n/a,15,26
5322727,The sun is at the center of our solar system.,,2839,solar,10,center,descriptive,n/a,15,26
22212,Neptune is the eighth planet of the solar system.,,14120,neptune,9,eighth|neptune,descriptive,n/a,15,26
49345,The house is heated by solar energy.,,5996,heated,7,heated,descriptive,n/a,15,26
1042257,I wish I had solar-powered car.,,4623,powered,7,car|powered,descriptive,n/a,15,26
2079905,Mars has two moons.,,13913,moons,4,moons,descriptive,n/a,15,26
2912262,How many moons does Mars have?,,13913,moons,6,does|have|how|many|mars|moons,direct-address,neutral,15,26
x15_17,Two — Phobos and Deimos.,,86,two,4,two,descriptive,n/a,15,26
5322691,Mars is half the size of Earth.,,4466,mars,7,earth|half|size,descriptive,n/a,15,26
4575991,Scientists have found water on Mars.,,4466,mars,6,scientists,descriptive,n/a,15,26
23787,It won't be long before we can travel to Mars.,,4466,mars,10,travel,descriptive,n/a,15,26
2549709,I'm in a gang.,,2973,gang,4,gang,descriptive,n/a,15,27
72657,A gang of three robbed the bank in broad daylight.,,8489,daylight,10,bank|broad|daylight|robbed,descriptive,n/a,15,27
1061427,You're a racist.,,3487,racist,3,racist,direct-address,neutral,15,27
317854,The secret leaked out.,,6898,leaked,4,leaked|secret,descriptive,n/a,15,27
276175,Someone leaked the secret to the enemy.,,6898,leaked,7,someone,descriptive,n/a,15,27
2111416,That's outstanding.,,2988,outstanding,2,outstanding|that's,descriptive,n/a,15,28
2111419,That's offensive.,,3219,offensive,2,offensive,descriptive,n/a,15,28
4494183,That gesture is offensive.,,7883,gesture,4,gesture,descriptive,n/a,15,28
1582097,Does it offend you?,,11680,offend,4,offend,direct-address,neutral,15,28
4498030,Who did you offend?,,11680,offend,4,did|offend|who|you,direct-address,neutral,15,28
2542353,"I'm sorry, I meant no offence.",,7286,offence,6,offence|sorry,direct-address,neutral,15,28
4303541,I was terribly offended.,,7817,terribly,4,terribly,descriptive,n/a,15,28
4999839,I'm deeply offended by this.,,7597,offended,5,deeply,descriptive,n/a,15,28
2291876,I apologize if I offended you.,,7597,offended,6,apologize,direct-address,formal,15,28
3382875,I'm not easily offended.,,7597,offended,4,easily,descriptive,n/a,15,28
5939625,I opened the cabinet.,,3018,cabinet,4,opened,descriptive,n/a,15,29
2643808,Why is this cabinet locked?,,3409,locked,5,locked|why,direct-address,neutral,15,29
x15_20,I have no idea.,,425,idea,4,idea,descriptive,n/a,15,29
5850981,Have you changed the filter?,,4383,filter,5,changed|filter,direct-address,neutral,15,29
5851679,Did you change the filter?,,4383,filter,5,change|did,direct-address,neutral,15,29
5834515,When was the last time you replaced the filter?,,4383,filter,9,replaced,direct-address,neutral,15,29
5250546,I have to obey my superiors.,,13938,superiors,6,obey|superiors,descriptive,n/a,15,30
2014317,I want to talk to your superior.,,3235,superior,7,superior|want,direct-address,formal,15,30
3734117,Obedience is not enough.,,12540,obedience,4,obedience,descriptive,n/a,15,30
2202916,You're gross.,,3277,gross,2,gross,direct-address,informal,15,31
253173,I have to go to the airport to meet my cousin.,,3515,cousin,11,cousin|meet,descriptive,n/a,15,32
18195,I went to the airport by taxi.,,5175,taxi,7,taxi,descriptive,n/a,15,32
251161,"When my uncle left for America, many people came to see him off at the airport.",,3314,uncle,16,america|came|left|when,descriptive,n/a,15,32
5254971,I'm obviously disappointed.,,3449,disappointed,3,obviously,descriptive,n/a,15,33
5257337,I'm disappointed and angry.,,3449,disappointed,4,angry,descriptive,n/a,15,33
5659270,I'm surprised and disappointed.,,3449,disappointed,4,surprised,descriptive,n/a,15,33
x15_15,I can understand why.,,418,understand,4,why,descriptive,n/a,15,33
4879979,I'm disappointed with your performance.,,3449,disappointed,5,performance,direct-address,formal,15,33
4880001,It's OK to be disappointed.,,3449,disappointed,5,ok,descriptive,n/a,15,33
3188105,I disappointed my teachers.,,3449,disappointed,4,teachers,descriptive,n/a,15,33
2954866,You'd probably be disappointed.,,3449,disappointed,4,you'd,direct-address,neutral,15,33
255075,I was disappointed to hear the test results.,,3449,disappointed,8,test,descriptive,n/a,15,33
263073,We were disappointed with the results of the experiment.,,3711,experiment,9,experiment|results|with,descriptive,n/a,15,33
33716,I was disappointed to see that my bonus was a bit less than I was expecting.,,3459,expecting,16,bit|bonus|expecting|less|than,descriptive,n/a,15,33
4500110,I'm a hockey fan.,,3465,hockey,4,fan,descriptive,n/a,15,34
908715,Who's your favorite hockey player?,,3465,hockey,5,player|who's,direct-address,neutral,15,34
x15_16,I don't follow it closely.,,2802,closely,5,follow|closely,descriptive,n/a,15,34
4495988,Things will be pretty quiet around here until hockey season begins.,,3465,hockey,11,begins,descriptive,n/a,15,34
1964118,I like cartoons.,,9620,cartoons,3,cartoons,descriptive,n/a,15,34
906710,What's your favorite cartoon?,,6066,cartoon,4,favorite,direct-address,neutral,15,34
2954193,Who's your favorite cartoon character?,,6066,cartoon,5,character,direct-address,neutral,15,34
4014896,Bring me the first aid kit.,,3472,kit,6,bring,direct-address,neutral,15,35
3619264,I have a first aid kit in the bathroom.,,3472,kit,9,bathroom,descriptive,n/a,15,35
5137602,About thirty villagers were injured.,,9597,villagers,5,thirty|villagers,descriptive,n/a,15,35
4708898,Put some ice on your ankle to keep the swelling down.,,10413,swelling,11,ankle|ice,direct-address,neutral,15,35
4502731,It's a massive undertaking.,,9952,undertaking,4,massive|undertaking,descriptive,n/a,15,35
4502730,This is a huge undertaking.,,9952,undertaking,5,a|huge|is|this|undertaking,descriptive,n/a,15,35
3431322,The lab is empty.,,3473,lab,4,empty,descriptive,n/a,15,36
3568439,I'm not your lab assistant.,,3473,lab,5,assistant,direct-address,neutral,15,36
2540430,There was an explosion in the lab.,,4859,explosion,7,explosion,descriptive,n/a,15,36
953067,A bunch of people died in the explosion.,,4859,explosion,8,died,descriptive,n/a,15,36
3735905,That's an interesting hypothesis.,,8204,hypothesis,4,hypothesis,descriptive,n/a,15,36
55284,This data supports the hypothesis.,,8204,hypothesis,5,supports,descriptive,n/a,15,36
39648,The data hasn't been compiled yet.,,7055,compiled,6,compiled|data|hasn't,descriptive,n/a,15,36
4496955,No correlation was found.,,8282,correlation,4,correlation|found,descriptive,n/a,15,36
4665316,Is there a direct correlation?,,8282,correlation,5,direct,direct-address,neutral,15,36
4502384,The study is biased.,,9369,biased,4,study,descriptive,n/a,15,36
5057505,This is a biased article.,,9369,biased,5,article,descriptive,n/a,15,36
5646231,I know I have a biased opinion.,,9369,biased,7,opinion,descriptive,n/a,15,36
4501345,Anyone can participate.,,3483,participate,3,anyone|participate,descriptive,n/a,15,37
3821606,I wanted to participate.,,3483,participate,4,wanted,descriptive,n/a,15,37
5677554,I'm excited about participating.,,5147,participating,4,excited|participating,descriptive,n/a,15,37
5222594,I persuaded my brother to participate.,,9320,persuaded,6,brother|persuaded,descriptive,n/a,15,37
291193,He participated in the debate.,,6801,participated,5,debate,descriptive,n/a,15,37
816083,I didn't participate in the conversation.,,3483,participate,6,conversation,descriptive,n/a,15,37
64815,The most important thing in the Olympics is not to win but to participate.,,3483,participate,14,important|olympics|thing|win,descriptive,n/a,15,37
4662711,I probably would've participated if I'd known about it in advance.,,6801,participated,11,advance|known|would've,descriptive,n/a,15,37
3151560,Give me a boost.,,3510,boost,4,boost|give,direct-address,neutral,15,38
1933572,I appreciate your restraint.,,10879,restraint,4,restraint,direct-address,formal,15,38
4530034,I admire your restraint.,,10879,restraint,4,admire|i|restraint|your,direct-address,formal,15,38
2078122,I hope you practiced your solo.,,8772,practiced,6,practiced,direct-address,neutral,15,38
25909,The concert began with a piano solo.,,4195,piano,7,began|concert|piano,descriptive,n/a,15,38
3533901,Do you believe in guardian angels?,,4530,guardian,6,angels|believe|guardian,direct-address,neutral,15,39
2218225,You're no saint.,,3549,saint,3,saint,direct-address,neutral,15,39
3150733,I want to buy a decent guitar.,,3578,decent,7,guitar,descriptive,n/a,15,40
2033882,What we want is a chance to earn a decent living.,,3578,decent,11,chance|earn|living,descriptive,n/a,15,40
1144626,"If you want your workers to be happy, you need to pay them a decent wage.",,3578,decent,16,happy|wage|workers,direct-address,neutral,15,40
301622,He has not eaten a decent meal in a long time.,,5662,eaten,11,eaten|long|meal,descriptive,n/a,15,40
5137600,All participants must be registered.,,3606,participants,5,must|participants|registered,descriptive,n/a,15,41
4495524,All the participants seemed to agree.,,3606,participants,6,agree|seemed,descriptive,n/a,15,41
5137569,All participants will receive a T-shirt.,,3606,participants,7,receive|shirt|t,descriptive,n/a,15,41
2270304,Don't be so defensive.,,3707,defensive,4,defensive|so,direct-address,neutral,15,42
2892904,Why are you so defensive?,,3707,defensive,5,are|defensive|so|why|you,direct-address,neutral,15,42
x15_25,I'm not — you're imagining it.,,10729,imagining,5,imagining,direct-address,informal,15,42
2202555,You're aggressive.,,4074,aggressive,2,aggressive,direct-address,neutral,15,42
4494776,Dogs are territorial.,,7818,territorial,3,dogs|territorial,descriptive,n/a,15,42
2111274,They're immune.,,5568,immune,2,immune,descriptive,n/a,15,42
293996,He has made rapid progress in English.,,3738,rapid,7,english|made|progress|rapid,descriptive,n/a,15,43
285555,I'm amazed at his rapid progress in English.,,7732,amazed,8,amazed,descriptive,n/a,15,43
3045693,The fire spread rapidly.,,3986,rapidly,4,fire|rapidly|spread,descriptive,n/a,15,43
4496404,Things are changing rapidly.,,3986,rapidly,4,changing,descriptive,n/a,15,43
44807,Boston has grown rapidly in the last ten years.,,3986,rapidly,9,grown,descriptive,n/a,15,43
326234,The train gained speed gradually.,,4955,gradually,5,gained|gradually|speed|train,descriptive,n/a,15,43
5057963,The sound gradually died away.,,4955,gradually,5,away|sound,descriptive,n/a,15,43
1337337,It's gradually getting colder.,,12006,colder,4,colder,descriptive,n/a,15,43
4664473,The noise gradually became louder.,,8750,louder,5,became|louder,descriptive,n/a,15,43
2045861,I thought it was a beautiful funeral service.,,3768,funeral,8,service,descriptive,n/a,15,44
2359761,I've got to make funeral arrangements.,,4737,arrangements,6,arrangements,descriptive,n/a,15,44
3573703,I hate funerals.,,14539,funerals,3,funerals,descriptive,n/a,15,44
4483717,People don't usually tell jokes at funerals.,,14539,funerals,7,jokes|tell,descriptive,n/a,15,44
4850069,Everybody deals with grief differently.,,6095,grief,5,deals|differently|everybody|grief,descriptive,n/a,15,44
x15_26,There's no right way to mourn.,,13366,mourn,6,mourn|right,descriptive,n/a,15,44
321217,Don't resort to violence.,,3797,resort,4,resort|violence,direct-address,neutral,15,45
305034,I hope they don't resort to violence to accomplish their goals.,,6364,accomplish,11,accomplish|goals|hope,descriptive,n/a,15,45
298541,He attributed his success to hard work.,,6368,attributed,7,attributed|success,descriptive,n/a,15,45
298794,He attributes his success to good luck.,,7643,attributes,7,attributes|luck,descriptive,n/a,15,45
4665282,That would violate our policy.,,9598,violate,5,policy|violate,descriptive,n/a,15,45
20231,You must not violate the regulations.,,9598,violate,6,regulations,direct-address,formal,15,45
20218,Those who violate the rules will be punished.,,9598,violate,8,punished,descriptive,n/a,15,45
2955106,You've violated our trust.,,7827,violated,4,violated,direct-address,formal,15,45
2955077,You're violating my civil rights.,,9828,violating,5,civil|rights|violating,direct-address,neutral,15,45
4494406,What was the violation?,,5527,violation,4,violation,direct-address,neutral,15,45
324917,Please send in your summary by Tuesday.,,3806,summary,7,send|summary|tuesday,direct-address,formal,15,46
326502,Have you finished writing your thesis?,,6452,thesis,6,finished|thesis|writing,direct-address,neutral,15,46
4198387,I have a thesis to write.,,6452,thesis,6,write,descriptive,n/a,15,46
x15_27,How many pages so far?,,2382,pages,5,pages,direct-address,neutral,15,46
2248448,Is it comprehensive?,,3822,comprehensive,3,comprehensive,direct-address,neutral,15,46
3723471,I will accept my fate.,,3833,fate,5,accept,descriptive,n/a,15,47
4501958,Our fate was sealed.,,5780,sealed,4,sealed,descriptive,n/a,15,47
4665513,Take control of your destiny.,,5116,destiny,5,control,direct-address,neutral,15,47
2030469,Everyone ought to be the master of his own destiny.,,5116,destiny,10,master|ought,descriptive,n/a,15,47
5897268,You can't cheat fate.,,6277,cheat,4,cheat,direct-address,informal,15,47
2218421,You're tempting fate.,,10783,tempting,3,tempting,direct-address,informal,15,47
322897,Profit is better than fame.,,3961,fame,5,better|fame|profit,descriptive,n/a,15,48
915886,It's worth a fortune.,,4239,fortune,4,worth,descriptive,n/a,15,48
289648,He is bound to make a fortune.,,4239,fortune,7,bound,descriptive,n/a,15,48
5138174,This must've cost a small fortune.,,12671,must've,6,small,descriptive,n/a,15,48
265610,It cost me a fortune to get my car repaired.,,9329,repaired,10,cost|repaired,descriptive,n/a,15,48
52528,John inherited a large fortune.,,7772,inherited,5,inherited|john,descriptive,n/a,15,48
250191,My sixty-year-old aunt inherited the huge estate.,,7772,inherited,9,aunt|estate|huge|sixty,descriptive,n/a,15,48
