id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
3959835,I'm just making sure.,8.00,257,making,4,making,descriptive,n/a,05,33
254069,I said so.,6.00,100,said,3,said,descriptive,n/a,05,34
2372886,I just said that.,6.00,100,said,4,i|just|said|that,descriptive,n/a,05,34
1953138,I told you so.,8.00,261,told,4,i|so|told|you,direct-address,informal,05,34
41186,Most people think so.,6.00,102,most,4,most|people,descriptive,n/a,05,34
51060,Few people think so.,6.00,221,few,4,few,descriptive,n/a,05,34
276233,Who thinks so?,8.00,1726,thinks,3,so|thinks|who,direct-address,neutral,05,35
2884776,What took so long?,8.00,285,took,4,took,direct-address,neutral,05,35
2249501,Keep looking around.,6.00,236,looking,3,looking,direct-address,informal,05,35
2387480,I need another job.,8.00,289,job,4,another|i|job|need,descriptive,n/a,05,36
2549760,Just say yes.,8.00,294,yes,3,yes,direct-address,informal,05,37
66672,Just say yes or no.,8.00,294,yes,5,or,direct-address,informal,05,37
1860706,Just answer the question.,6.00,676,answer,4,answer,direct-address,informal,05,37
38758,What makes you think so?,8.00,322,makes,5,makes,direct-address,neutral,05,38
x5_31,Just a feeling.,,758,feeling,3,feeling,descriptive,n/a,05,38
3824080,Maybe I could help.,8.00,330,maybe,4,maybe,descriptive,n/a,05,39
2245234,Could it work?,7.00,114,work,3,work,descriptive,n/a,05,39
2248720,It could happen.,7.00,643,happen,3,could|happen|it,descriptive,n/a,05,39
1346016,Anything could happen.,6.00,643,happen,3,happen,descriptive,n/a,05,39
1869756,We're just friends.,8.00,385,we're,3,we're,descriptive,n/a,05,40
2549066,I'm just a friend.,7.00,411,friend,4,friend,descriptive,n/a,05,40
1898393,Everyone needs friends.,7.00,413,needs,3,needs,descriptive,n/a,05,40
2545374,I'm just getting started.,8.00,396,started,4,getting|i'm|just|started,descriptive,n/a,05,41
2240758,We're just starting.,7.00,904,starting,3,starting,descriptive,n/a,05,41
2007835,Let's begin again.,8.00,1506,begin,3,again|begin|let's,direct-address,informal,05,41
2249470,Just start again.,6.00,242,start,3,start,direct-address,informal,05,41
1495905,How's everybody?,8.00,7385,how's,2,how's,direct-address,neutral,05,42
1886603,Where's everyone?,8.00,6046,where's,2,where's,descriptive,n/a,05,42
1452758,Anybody home?,8.00,2635,anybody,2,anybody,direct-address,informal,05,42
2092558,Anyone home?,8.00,402,anyone,2,anyone,direct-address,neutral,05,42
x5_25,"Yes, I'm here.",,294,yes,3,here,descriptive,n/a,05,42
1887983,I won't say anything.,8.00,453,won't,4,anything|i|say|won't,descriptive,n/a,05,43
2361892,I'm not saying anything.,8.00,417,saying,4,saying,descriptive,n/a,05,43
1527937,I won't tell anyone.,8.00,453,won't,4,won't,descriptive,n/a,05,43
2092626,Are you seeing anyone?,8.00,966,seeing,4,seeing,direct-address,neutral,05,43
1886043,Do you understand everything?,8.00,418,understand,4,understand,direct-address,neutral,05,44
1553132,I understood almost everything.,7.00,2583,understood,4,understood,descriptive,n/a,05,44
4503013,Write everything down.,7.00,996,write,3,write,direct-address,informal,05,44
1513128,You didn't write anything.,7.00,996,write,4,anything|didn't|write|you,direct-address,neutral,05,44
2547668,I'm three hours away.,6.00,379,hours,4,hours,descriptive,n/a,05,45
2645214,We're five minutes away.,8.00,483,minutes,4,five|minutes,descriptive,n/a,05,45
2247912,I'm almost through.,6.00,386,almost,3,through,descriptive,n/a,05,45
2247907,I'm almost broke.,7.00,1465,broke,3,broke,descriptive,n/a,05,45
619834,It's quite possible.,8.00,508,quite,3,it's|possible|quite,descriptive,n/a,05,46
2272040,It doesn't seem possible.,7.00,872,seem,4,doesn't|it|possible|seem,descriptive,n/a,05,46
x5_26,Maybe it can work.,,330,maybe,4,maybe,descriptive,n/a,05,46
5588264,That's simply not possible.,6.00,876,simply,4,simply,descriptive,n/a,05,46
1839604,We're just talking.,8.00,510,talking,3,talking,descriptive,n/a,05,47
2248051,I'm just thinking.,8.00,569,thinking,3,thinking,descriptive,n/a,05,47
2248043,I'm just asking.,8.00,1146,asking,3,asking,descriptive,n/a,05,47
3822999,I'm just listening.,8.00,2199,listening,3,listening,descriptive,n/a,05,47
2218178,You're just different.,7.00,226,different,3,different,direct-address,neutral,05,48
2547966,You're so different.,7.00,226,different,3,different|so|you're,direct-address,neutral,05,48
2111421,That's normal.,8.00,1042,normal,2,normal,descriptive,n/a,05,48
2251058,That's another thing.,7.00,179,thing,3,thing,descriptive,n/a,05,48
2686431,That's the main thing.,8.00,564,main,4,main,descriptive,n/a,05,48
2012100,Everyone wants something.,8.00,571,wants,3,wants,descriptive,n/a,05,49
3333868,Have you seen my wife?,8.00,591,wife,5,have|my|seen|wife|you,direct-address,neutral,05,50
2360304,I've seen you somewhere.,7.00,1862,somewhere,4,i've|seen|somewhere|you,direct-address,neutral,05,50
3333865,Have you sold it yet?,7.00,1138,sold,5,have|it|sold|yet|you,direct-address,neutral,05,50
2891620,It's not so little.,5.00,168,little,4,little,descriptive,n/a,05,51
2249325,It's too heavy.,8.00,1158,heavy,3,heavy,descriptive,n/a,05,51
1047699,Your bag looks heavy.,7.00,1668,bag,4,bag,direct-address,neutral,05,51
3374194,It's so clean.,8.00,1123,clean,3,clean,descriptive,n/a,05,51
1894562,It's so beautiful.,8.00,593,beautiful,3,beautiful,descriptive,n/a,05,51
1895571,You're so beautiful.,8.00,593,beautiful,3,beautiful|so|you're,direct-address,neutral,05,51
1624930,What's so important?,8.00,634,what's,3,what's,descriptive,n/a,05,52
x5_35,It's about my family.,,200,family,4,family,descriptive,n/a,05,52
2234091,What's so hard?,8.00,634,what's,3,hard|so|what's,descriptive,n/a,05,53
x5_36,I don't understand it.,,418,understand,4,understand,descriptive,n/a,05,53
2249521,Let me guess.,8.00,683,guess,3,guess,direct-address,informal,05,54
1891008,I'm just guessing.,7.00,7468,guessing,3,guessing,descriptive,n/a,05,54
2218179,You're just guessing.,7.00,7468,guessing,3,guessing|just|you're,direct-address,neutral,05,54
3422496,I never would've guessed.,6.00,9874,guessed,4,guessed|i|never|would've,descriptive,n/a,05,54
5126498,We close at 7 p.m.,8.00,765,p,5,m|p,descriptive,n/a,05,55
18432,Is the bank open?,8.00,694,bank,4,bank,descriptive,n/a,05,55
2549518,I'm at the bank.,8.00,694,bank,4,at|bank|i'm|the,descriptive,n/a,05,55
x5_5,"Yes, it's open.",,306,open,3,open,descriptive,n/a,05,55
240202,Let's help each other.,8.00,701,let's,4,each|other,direct-address,informal,05,56
2713596,Let's travel together.,7.00,1088,travel,3,travel,direct-address,neutral,05,56
5178379,Let's take turns.,6.00,1789,turns,3,turns,direct-address,neutral,05,56
3392571,Let's take turns driving.,6.00,1789,turns,4,driving|let's|take|turns,direct-address,neutral,05,56
1617818,Let's go to bed.,8.00,882,bed,4,bed,direct-address,informal,05,57
2007780,Let's move the bed.,5.00,882,bed,4,bed|let's|move|the,direct-address,informal,05,57
4667036,Let's go to the park.,8.00,706,park,5,go|let's|park|the|to,direct-address,informal,05,57
3733390,Let's park over there.,6.00,706,park,4,park,direct-address,neutral,05,57
2807552,Everything seemed normal.,6.00,1602,seemed,3,seemed,descriptive,n/a,05,58
3374715,Everything seemed OK.,7.00,1602,seemed,3,everything|ok|seemed,descriptive,n/a,05,58
2245480,Everything seems OK.,8.00,739,ok,3,ok,descriptive,n/a,05,58
2549165,Everyone was okay.,7.00,919,okay,3,okay,descriptive,n/a,05,58
2007527,Let's play some football.,8.00,795,football,4,football,direct-address,informal,05,59
3555139,Let's play football today.,8.00,795,football,4,football|let's|play|today,direct-address,informal,05,59
2953185,Let's sing.,6.00,2788,sing,2,let's|sing,direct-address,neutral,05,59
2451676,Let's study French.,8.00,839,french,3,french,direct-address,informal,05,60
2329573,I get up around seven.,8.00,873,seven,5,seven,descriptive,n/a,05,61
519311,It's almost six.,7.00,509,six,3,six,descriptive,n/a,05,61
72306,Is it just eight-thirty?,6.00,3749,thirty,5,eight,direct-address,neutral,05,61
2007935,Let's walk.,8.00,880,walk,2,walk,direct-address,informal,05,62
2007891,Let's sit down.,8.00,1343,sit,3,sit,direct-address,informal,05,62
2245235,Could we sit?,8.00,1343,sit,3,could|sit|we,direct-address,neutral,05,62
280435,Let's cross the street.,7.00,1061,cross,4,street,direct-address,neutral,05,62
5521184,Everyone knows.,8.00,895,knows,2,knows,descriptive,n/a,05,63
2245440,Everyone knew that.,7.00,624,knew,3,knew,descriptive,n/a,05,63
2546212,I thought everyone knew.,7.00,624,knew,4,everyone|i|knew|thought,descriptive,n/a,05,63
2891177,Everyone knows our names.,5.00,1302,names,4,names,descriptive,n/a,05,63
319617,Could I change rooms?,8.00,2680,rooms,4,rooms,direct-address,formal,05,64
2648760,Show us the room.,7.00,394,room,4,room,direct-address,neutral,05,64
1886556,Whose office is this?,8.00,908,whose,4,office,descriptive,n/a,05,64
x5_20,It's my office.,,380,office,3,office,descriptive,n/a,05,64
2355813,Let's listen.,8.00,918,listen,2,listen,direct-address,informal,05,65
2249488,Just take mine.,8.00,959,mine,3,mine,direct-address,informal,05,66
2247874,I'll visit soon.,8.00,968,visit,3,visit,descriptive,n/a,05,67
1938033,Visit us tomorrow.,8.00,1020,tomorrow,3,tomorrow,direct-address,neutral,05,67
5007747,We'll visit you sometime.,7.00,5437,sometime,4,sometime,direct-address,neutral,05,67
5852481,Come visit us sometime.,7.00,5437,sometime,4,come|sometime|us|visit,direct-address,informal,05,67
2243349,They visited us.,7.00,3007,visited,3,visited,descriptive,n/a,05,67
2007733,Let's start tonight.,8.00,995,tonight,3,tonight,direct-address,informal,05,68
281815,Let's meet on Sunday.,8.00,1275,sunday,4,sunday,direct-address,informal,05,68
961663,Let's meet on Tuesday.,8.00,2353,tuesday,4,tuesday,direct-address,neutral,05,68
2007566,Let's wait until Monday.,7.00,1651,monday,4,monday,direct-address,neutral,05,68
1130652,What's the next station?,8.00,1049,station,4,station,direct-address,neutral,05,69
1495884,What station is it?,8.00,1049,station,4,is|it|station|what,direct-address,neutral,05,69
x5_21,It's the central station.,,1049,station,4,central,descriptive,n/a,05,69
906722,What's your favorite city?,8.00,1127,favorite,4,city,direct-address,neutral,05,70
x5_14,My favorite city is Paris.,,1595,paris,5,paris,descriptive,n/a,05,70
906723,What's your favorite class?,8.00,1127,favorite,4,class,direct-address,neutral,05,70
x5_15,I like English class.,,642,english,4,english,descriptive,n/a,05,70
244129,My wife works part time.,7.00,591,wife,5,wife,descriptive,n/a,05,71
249858,I have another sister.,8.00,1195,sister,4,sister,descriptive,n/a,05,71
3528372,My dad just called.,7.00,1170,dad,4,dad,descriptive,n/a,05,71
1754396,It's boring.,8.00,3382,boring,2,boring,descriptive,n/a,05,72
2111327,They're boring.,8.00,3382,boring,2,boring|they're,descriptive,n/a,05,72
431539,I'm bored.,7.00,5012,bored,2,bored|i'm,descriptive,n/a,05,72
2107333,We're bored.,7.00,5012,bored,2,bored,descriptive,n/a,05,72
2111271,They're interested.,7.00,1180,interested,2,interested,descriptive,n/a,05,72
6569050,Are you interested in sports?,8.00,1224,sports,5,sports,direct-address,neutral,05,72
3150760,I just bought this.,8.00,1282,bought,4,bought,descriptive,n/a,05,73
1887443,I just opened it.,7.00,1478,opened,4,opened,descriptive,n/a,05,73
2372872,I just picked it up.,7.00,1939,picked,5,i|it|just|picked|up,descriptive,n/a,05,73
906731,What's your favorite color?,8.00,1286,color,4,color,direct-address,neutral,05,74
x5_16,My favorite color is blue.,,1286,color,5,blue,descriptive,n/a,05,74
906765,What's your favorite fruit?,8.00,2605,fruit,4,fruit,direct-address,neutral,05,74
x5_17,I like apples.,,7229,apples,3,apples,descriptive,n/a,05,74
1409539,Schools are closed.,6.00,1315,closed,3,schools,descriptive,n/a,05,75
3635827,The banks are closed.,7.00,2043,banks,4,banks,descriptive,n/a,05,75
3822326,We're closed on Mondays.,8.00,13912,mondays,4,closed|mondays|on|we're,descriptive,n/a,05,75
44880,The shop is closed today.,8.00,1396,shop,5,closed|is|shop|the|today,descriptive,n/a,05,75
3732436,The shop was closed.,7.00,1396,shop,4,shop,descriptive,n/a,05,75
4496620,The shops are closed.,7.00,3993,shops,4,shops,descriptive,n/a,05,75
2548707,I'm just a teacher.,8.00,1399,teacher,4,teacher,descriptive,n/a,05,76
272832,Let's ask the teacher.,7.00,1399,teacher,4,ask|let's|teacher|the,direct-address,neutral,05,76
6101258,I've spoken to your teachers.,5.00,3308,spoken,5,teachers,direct-address,neutral,05,76
2249277,It's so slow.,8.00,1492,slow,3,slow,descriptive,n/a,05,77
2249458,Just slow down.,8.00,1492,slow,3,down|just|slow,direct-address,informal,05,77
1886551,Who's this guy?,8.00,1499,who's,3,guy|this|who's,direct-address,neutral,05,78
4135272,What's that guy's name?,8.00,8418,guy's,4,guy's|name|that|what's,descriptive,n/a,05,78
2253721,This guy's good.,7.00,8418,guy's,3,guy's,descriptive,n/a,05,78
1987835,They're nice guys.,6.00,414,nice,3,nice,descriptive,n/a,05,78
2218221,You're nice guys.,6.00,414,nice,3,guys|nice|you're,direct-address,neutral,05,78
35385,Let's take a bus.,8.00,1540,bus,4,a|bus|let's|take,direct-address,informal,05,79
1357020,Let's take the bus.,8.00,1540,bus,4,bus,direct-address,neutral,05,79
279178,Let's take a train.,7.00,1164,train,4,a|let's|take|train,direct-address,neutral,05,79
2706680,Let's go by train.,7.00,1164,train,4,train,direct-address,neutral,05,79
274210,Open the window.,8.00,1665,window,3,window,direct-address,neutral,05,80
274237,Close the window.,8.00,1665,window,3,close|the|window,direct-address,neutral,05,80
2249750,Open the windows.,6.00,1960,windows,3,windows,direct-address,neutral,05,80
5924129,Clean the windows.,6.00,1960,windows,3,clean|the|windows,direct-address,neutral,05,80
1860474,Don't forget your bag.,8.00,1668,bag,4,bag|don't|forget|your,direct-address,informal,05,81
2062507,You're forgetting something.,7.00,7667,forgetting,3,forgetting,direct-address,neutral,05,81
2240571,We're forgetting something.,7.00,7667,forgetting,3,forgetting|something|we're,descriptive,n/a,05,81
2245995,I must've forgotten.,7.00,12671,must've,3,must've,descriptive,n/a,05,81
521655,I like movies.,8.00,1684,movies,3,movies,descriptive,n/a,05,82
253011,I love American movies.,7.00,1684,movies,4,american,descriptive,n/a,05,82
2436417,We watched a movie.,8.00,1958,watched,4,watched,descriptive,n/a,05,82
3207501,I watched the movie.,8.00,1958,watched,4,i|movie|the|watched,descriptive,n/a,05,82
4499259,I hated that movie.,6.00,5042,hated,4,hated,descriptive,n/a,05,82
3150503,We're not buying anything.,8.00,1798,buying,4,anything|buying|not|we're,descriptive,n/a,05,83
2545964,I'm not buying anything.,7.00,1798,buying,4,buying,descriptive,n/a,05,83
3310924,We're not taking anything.,7.00,397,taking,4,taking,descriptive,n/a,05,83
3310923,We're not breaking anything.,6.00,1838,breaking,4,anything|breaking|not|we're,descriptive,n/a,05,83
2545325,I'm not selling anything.,6.00,1631,selling,4,selling,descriptive,n/a,05,83
55516,Whose dictionary is this?,7.00,6677,dictionary,4,dictionary,direct-address,neutral,05,84
1174870,Whose clock is it?,6.00,3385,clock,4,clock,direct-address,neutral,05,84
1764980,Whose tea is this?,7.00,1908,tea,4,is|tea|this|whose,direct-address,neutral,05,84
6114010,Are these children yours?,8.00,1834,yours,4,these|yours,direct-address,neutral,05,84
1886543,Whose side are you on?,7.00,908,whose,5,side,direct-address,neutral,05,84
2273815,We didn't order anything.,7.00,300,order,4,order,descriptive,n/a,05,85
2114574,Who ordered that?,8.00,1856,ordered,3,ordered,direct-address,neutral,05,85
318331,Would you like ice?,7.00,1069,ice,4,ice,direct-address,neutral,05,85
x5_13,"Yes, please.",,294,yes,2,please,direct-address,neutral,05,85
2007826,Let's go shopping.,8.00,2111,shopping,3,shopping,direct-address,neutral,05,86
2007790,Let's go somewhere.,8.00,1862,somewhere,3,somewhere,direct-address,neutral,05,86
1907151,Let's go tomorrow afternoon.,7.00,1910,afternoon,4,afternoon,direct-address,neutral,05,86
406626,What's your favorite sport?,8.00,1904,sport,4,sport,direct-address,neutral,05,87
x5_18,I like football.,,795,football,3,football,descriptive,n/a,05,87
906929,What's your favorite vegetable?,8.00,7531,vegetable,4,vegetable,direct-address,neutral,05,87
245254,I'm afraid so.,8.00,2009,afraid,3,afraid,descriptive,n/a,05,88
5355759,The children look afraid.,5.00,2009,afraid,4,afraid|children|look|the,descriptive,n/a,05,88
24900,I sort of understand.,7.00,1086,sort,4,sort,descriptive,n/a,05,88
2549042,I'm sort of happy.,7.00,1086,sort,4,happy|i'm|of|sort,descriptive,n/a,05,88
2280368,It's kind of hot.,7.00,700,hot,4,hot|it's|kind|of,descriptive,n/a,05,88
1229332,Would you teach me?,8.00,2164,teach,4,teach,direct-address,formal,05,89
6438681,Let me teach you how to drive.,7.00,2164,teach,7,drive|how|let|me|teach|to|you,direct-address,neutral,05,89
2177702,I'll let you study.,6.00,544,study,4,study,direct-address,neutral,05,89
6343027,Let me show you an easier way to do that.,6.00,1775,easier,10,an|do|easier|let|me|show|that|to|way|you,direct-address,neutral,05,89
2007817,Let's just listen.,7.00,918,listen,3,just|let's|listen,direct-address,neutral,05,90
4500691,Is everybody listening?,8.00,2199,listening,3,everybody|is|listening,direct-address,neutral,05,90
3095224,I just ate.,8.00,3944,ate,3,ate,descriptive,n/a,05,91
273828,Eat everything.,7.00,754,eat,2,eat|everything,direct-address,informal,05,91
5167613,I've eaten.,7.00,5662,eaten,2,eaten,descriptive,n/a,05,91
2249401,Just cook it.,7.00,2228,cook,3,cook,direct-address,informal,05,91
2354544,I also love to cook.,8.00,2228,cook,5,also|cook|i|love|to,descriptive,n/a,05,91
556616,I want to visit Korea.,8.00,2238,korea,5,korea,descriptive,n/a,05,92
5085924,I've been to Australia.,6.00,911,australia,4,australia,descriptive,n/a,05,92
4502649,Is time travel possible?,3.00,1088,travel,4,is|possible|time|travel,descriptive,n/a,05,92
2245448,Everyone sat down.,8.00,2294,sat,3,sat,descriptive,n/a,05,93
3222944,Everybody sat down.,8.00,2294,sat,3,down|everybody|sat,descriptive,n/a,05,93
263815,Nothing really stands out.,5.00,2446,stands,4,really|stands,descriptive,n/a,05,93
2241131,We just talked.,8.00,2390,talked,3,talked,descriptive,n/a,05,94
3727496,I just want answers.,8.00,2453,answers,4,answers,descriptive,n/a,05,95
3053032,I'm just being me.,6.00,117,being,4,being,descriptive,n/a,05,96
1674345,That's just how I am.,6.00,156,am,5,am,descriptive,n/a,05,96
2280308,I just realized something.,8.00,2530,realized,4,realized,descriptive,n/a,05,96
3143497,We're doctors.,8.00,2707,doctors,2,doctors,descriptive,n/a,05,97
3143502,They're doctors.,8.00,2707,doctors,2,doctors|they're,descriptive,n/a,05,97
974169,My father's a doctor.,8.00,4526,father's,4,father's,descriptive,n/a,05,97
2218223,You're no doctor.,4.00,1320,doctor,3,doctor,direct-address,neutral,05,97
2711778,Who's your favorite singer?,8.00,2891,singer,4,singer,direct-address,neutral,05,98
906942,What's your favorite website?,7.00,1127,favorite,4,website,direct-address,neutral,05,98
3168170,That one's my favorite.,8.00,3673,one's,4,favorite|my|one's|that,descriptive,n/a,05,98
4499791,These are my favorites.,7.00,6687,favorites,4,favorites,descriptive,n/a,05,98
687834,Would you like bread?,8.00,2955,bread,4,bread,direct-address,formal,05,99
5916888,I forgot to buy bread.,7.00,2955,bread,5,bread|buy|forgot|i|to,descriptive,n/a,05,99
