id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
245330,I'm applying for a job.,8.00,4656,applying,5,applying,descriptive,n/a,07,10
297082,He applied for a job.,7.00,2126,applied,5,applied,descriptive,n/a,07,10
47685,Why not apply for that job?,7.00,1610,apply,6,apply|for|job|not|that|why,direct-address,neutral,07,10
496113,I'm actually a university teacher.,7.00,1399,teacher,5,teacher,descriptive,n/a,07,10
568945,I'm a university student.,9.00,1019,student,4,a|i'm|student|university,descriptive,n/a,07,10
532959,He's a university student.,8.00,1019,student,4,he's|student,descriptive,n/a,07,10
32527,I agree completely.,9.00,1121,agree,3,agree,descriptive,n/a,07,11
3826843,"Oh yeah, I totally agree.",9.00,1569,totally,5,oh|yeah,descriptive,n/a,07,11
2251300,That's totally understandable.,7.00,9709,understandable,3,understandable,direct-address,neutral,07,11
3421925,Everyone agreed with my decision.,6.00,1502,agreed,5,agreed,descriptive,n/a,07,11
3575480,"Hey, what's the deal?",8.00,776,hey,4,hey,direct-address,informal,07,12
3575483,"Hey, that's really cool.",8.00,776,hey,4,really,direct-address,informal,07,12
3431204,"Wow, that's cool.",9.00,1166,wow,3,wow,direct-address,informal,07,12
3431237,"Wow, that's deep.",5.00,1166,wow,3,deep|that's|wow,direct-address,informal,07,12
5374824,It's sort of cool.,7.00,1086,sort,4,sort,descriptive,n/a,07,12
4397571,That'd be cool.,8.00,9587,that'd,3,be|cool|that'd,descriptive,n/a,07,12
3728039,That'd be perfect.,8.00,9587,that'd,3,that'd,descriptive,n/a,07,12
1700718,These glasses are cool.,7.00,3965,glasses,4,glasses,descriptive,n/a,07,12
1913086,How lovely!,8.00,1850,lovely,2,lovely,descriptive,n/a,07,12
1860372,Don't worry. It's easy.,9.00,1535,worry,4,worry,direct-address,informal,07,13
3528514,I knew it wouldn't be easy.,7.00,675,wouldn't,6,wouldn't,descriptive,n/a,07,13
5144936,It's not going to be easy to decide.,7.00,1700,decide,8,be|decide|easy|going|it's|not|to,descriptive,n/a,07,13
1409190,It isn't easy to understand his ideas.,7.00,1514,ideas,7,easy|his|ideas|isn't|it|to|understand,descriptive,n/a,07,13
487828,Swimming is easy.,6.00,3427,swimming,3,swimming,descriptive,n/a,07,13
4397915,It was easier to do than I had expected.,6.00,1775,easier,9,easier,descriptive,n/a,07,13
40524,It's okay to take it easy sometimes.,7.00,919,okay,7,okay,descriptive,n/a,07,13
455941,I've lost my bag.,9.00,1668,bag,4,bag,descriptive,n/a,07,14
1121723,I've lost my keys.,9.00,3661,keys,4,keys,descriptive,n/a,07,14
460058,I lost my key.,7.00,777,key,4,i|key|lost|my,descriptive,n/a,07,14
3950503,I've lost my key.,7.00,777,key,4,key,descriptive,n/a,07,14
25766,I've lost my pencil.,8.00,7402,pencil,4,pencil,descriptive,n/a,07,14
25767,I have lost my pencil.,8.00,7402,pencil,5,have|i|lost|my|pencil,descriptive,n/a,07,14
20792,I've lost my glasses.,8.00,3965,glasses,4,glasses|i've|lost|my,descriptive,n/a,07,14
2549729,I lost my hat.,7.00,2812,hat,4,hat|i|lost|my,descriptive,n/a,07,14
4609743,I've lost your email address.,7.00,2089,email,5,email,direct-address,neutral,07,14
2953005,Is lunch ready?,9.00,2202,lunch,3,lunch,direct-address,neutral,07,15
x7_18,Almost. I'm setting the table.,,1758,setting,5,almost|table,descriptive,n/a,07,15
2642747,Thank you for the introduction.,9.00,2875,introduction,5,introduction,direct-address,formal,07,16
3822697,Thank you for accepting me.,8.00,5187,accepting,5,accepting,direct-address,formal,07,16
2241493,We were introduced.,6.00,1931,introduced,3,introduced,descriptive,n/a,07,16
3330174,I didn't know I was going to have to introduce the main speaker.,4.00,3778,introduce,13,main|speaker,descriptive,n/a,07,16
2111716,I'm joking.,9.00,6510,joking,2,joking,descriptive,n/a,07,17
2545046,"You're joking, of course.",8.00,6510,joking,4,course,direct-address,neutral,07,17
3823257,I miss your jokes.,7.00,4038,jokes,4,i|jokes|miss|your,direct-address,informal,07,17
681259,I love jokes about animals.,6.00,4038,jokes,5,animals,descriptive,n/a,07,17
6025410,Nobody laughs at my jokes.,6.00,6104,laughs,5,laughs,descriptive,n/a,07,17
6025409,Nobody ever laughs at my jokes.,6.00,6104,laughs,6,at|ever|jokes|laughs|my|nobody,descriptive,n/a,07,17
2359872,I haven't heard that joke in ages.,4.00,2794,ages,7,ages,descriptive,n/a,07,17
279570,I didn't know whether to get angry or to laugh.,6.00,2195,laugh,10,angry|didn't|get|i|know|laugh|or|to|whether,descriptive,n/a,07,17
285350,I couldn't help laughing at his joke.,5.00,2432,laughing,7,laughing,descriptive,n/a,07,17
3374770,How's everything else?,9.00,7385,how's,3,how's,direct-address,neutral,07,18
1898382,Everything's ready.,9.00,11777,everything's,2,everything's,descriptive,n/a,07,19
3181585,We need to talk face to face.,8.00,360,talk,7,talk,direct-address,neutral,07,20
x7_86,Sounds serious. What's going on?,,1139,sounds,5,serious|going|on,direct-address,neutral,07,20
4499604,Is there anything else I missed?,8.00,1553,missed,6,missed,direct-address,neutral,07,21
4016729,Is there anything else you need me to check?,8.00,478,check,9,check,direct-address,formal,07,21
2063265,Was there something else you wanted?,8.00,430,wanted,6,was,direct-address,neutral,07,21
4699999,What else did you throw away?,6.00,1567,throw,6,throw,direct-address,neutral,07,21
3738854,What else was in the box?,7.00,950,box,6,box,direct-address,neutral,07,21
2534271,What else is needed?,7.00,668,needed,4,else|is|needed|what,direct-address,neutral,07,21
2773992,"I'll be there. However, I might be late.",8.00,447,late,8,however|late,descriptive,n/a,07,22
x7_42,"No problem, we'll wait.",,1367,we'll,4,wait,direct-address,neutral,07,22
71603,Let us know whether you can come.,8.00,476,whether,7,can|come|know|let|us|whether|you,direct-address,neutral,07,23
x7_44,I'll let you know by Friday.,,1155,friday,6,friday|know,direct-address,neutral,07,23
2541980,I'll be along in a few minutes.,8.00,483,minutes,7,few|minutes,descriptive,n/a,07,24
x7_87,We'll save you a seat.,,1601,seat,5,save|seat,direct-address,neutral,07,24
3520507,"We lost, but we had fun.",8.00,492,fun,6,but|fun|had,descriptive,n/a,07,25
1690421,It sounds easy.,8.00,1139,sounds,3,sounds,descriptive,n/a,07,26
1690423,It sounded easy.,6.00,5781,sounded,3,sounded,descriptive,n/a,07,26
3342865,You make it sound so easy.,7.00,731,sound,6,so|sound,direct-address,neutral,07,26
2006405,It seemed too easy.,6.00,1602,seemed,4,easy|it|seemed|too,descriptive,n/a,07,26
4502878,"It won't be easy, but it's possible.",8.00,501,easy,7,be|but|easy|it|it's|possible|won't,descriptive,n/a,07,26
17169,Express your idea clearly.,4.00,2092,express,4,express,direct-address,neutral,07,27
2543670,I'll give you some examples.,7.00,2322,examples,5,examples,direct-address,neutral,07,27
38454,Please give us some examples.,8.00,2322,examples,5,examples|give|please|some|us,direct-address,formal,07,27
320312,Give me another example.,8.00,530,example,4,another,direct-address,informal,07,27
15806,You must take his age into account.,4.00,605,account,7,age,direct-address,neutral,07,27
307691,They failed to take into account the special needs of old people.,5.00,1582,failed,12,old|special,descriptive,n/a,07,27
309930,She failed to understand a single word.,5.00,1582,failed,7,failed,descriptive,n/a,07,27
255839,I was forced to go.,5.00,1547,forced,5,forced,descriptive,n/a,07,27
4695482,You can't force me to marry you.,5.00,3599,marry,7,can't|force|marry|me|to|you,direct-address,neutral,07,27
887342,She promised to marry him.,5.00,3599,marry,5,marry,descriptive,n/a,07,27
2107668,We promised.,6.00,3053,promised,2,promised,descriptive,n/a,07,27
4902764,Promise you'll drop by tonight.,5.00,1992,promise,5,drop,direct-address,informal,07,27
3821338,Keep your promises.,6.00,4624,promises,3,promises,direct-address,neutral,07,27
1954639,I can't make promises.,6.00,4624,promises,4,can't|i|make|promises,descriptive,n/a,07,27
5636487,I'm ready for a break.,8.00,659,break,5,a|break|for|i'm|ready,descriptive,n/a,07,28
x7_46,Let's grab a coffee.,,2872,grab,4,grab|coffee,direct-address,informal,07,28
4015260,Is there any chance you could be ready in an hour?,8.00,664,hour,11,hour,direct-address,formal,07,29
x7_43,I'll do my best.,,348,i'll,4,do|best,descriptive,n/a,07,29
2548676,I'm sorry you lost.,8.00,671,sorry,4,sorry,direct-address,neutral,07,30
x7_45,Thanks. There's always next time.,,354,thanks,5,next|time,direct-address,neutral,07,30
875821,Spanish is easy.,7.00,1903,spanish,3,spanish,descriptive,n/a,07,31
4014820,"Actually, it's very easy to learn.",8.00,687,learn,6,actually,descriptive,n/a,07,31
400395,Speaking English isn't easy.,8.00,1308,speaking,4,easy|english|isn't|speaking,descriptive,n/a,07,31
43190,That's exactly what he said.,8.00,722,exactly,5,exactly|he|said|that's|what,descriptive,n/a,07,32
3279725,That's exactly what I meant.,8.00,1216,meant,5,meant,descriptive,n/a,07,32
4937823,That's exactly what's happening now.,7.00,1646,happening,5,happening,descriptive,n/a,07,32
2489120,I don't exactly know what's happening.,7.00,1646,happening,6,don't|exactly|happening|i|know|what's,descriptive,n/a,07,32
294234,He described exactly what happened.,5.00,1062,described,5,described,descriptive,n/a,07,32
3735681,That's exactly what I wished for.,6.00,6932,wished,6,wished,descriptive,n/a,07,32
2375877,I know exactly what I'm asking.,7.00,1146,asking,6,asking,descriptive,n/a,07,32
4016029,What are you asking us to do exactly?,8.00,1146,asking,8,are|asking|do|exactly|to|us|what|you,direct-address,neutral,07,32
6096371,Do you want me to tell you exactly what I ate?,6.00,3944,ate,11,ate|do|exactly|i|me|tell|to|want|what|you,direct-address,neutral,07,32
3133024,It's not exactly a secret.,5.00,1272,secret,5,secret,descriptive,n/a,07,32
3164485,It wasn't exactly a secret.,5.00,1272,secret,5,a|exactly|it|secret|wasn't,descriptive,n/a,07,32
3723999,This isn't exactly helping.,6.00,1707,helping,4,helping,descriptive,n/a,07,32
3393009,Get ready for bed.,8.00,882,bed,4,bed,direct-address,informal,07,33
274036,Get ready quickly.,6.00,1082,quickly,3,quickly,direct-address,informal,07,33
3114011,We'd better get ready.,7.00,3374,we'd,4,we'd,descriptive,n/a,07,33
2891806,Please be ready in fifteen minutes.,7.00,5558,fifteen,6,fifteen,direct-address,formal,07,33
5859399,I climbed into bed.,5.00,8394,climbed,4,bed|climbed|i|into,descriptive,n/a,07,33
4529993,Who else agrees with me?,7.00,6051,agrees,5,agrees,direct-address,neutral,07,34
2544044,I've tried everything else.,7.00,713,tried,4,tried,descriptive,n/a,07,34
2839751,I can't teach you anything else.,6.00,2164,teach,6,anything|can't|else|i|teach|you,direct-address,neutral,07,34
4494648,Everyone else is fine.,7.00,576,fine,4,fine,descriptive,n/a,07,34
4016070,Perhaps you should go somewhere else.,7.00,1862,somewhere,6,perhaps,direct-address,neutral,07,34
1886574,Who else knows?,8.00,895,knows,3,knows,direct-address,neutral,07,34
33626,Who else is gone today?,6.00,682,gone,5,gone,direct-address,neutral,07,34
2050683,When was the last time you played a board game?,6.00,580,played,10,game|last|when,direct-address,neutral,07,35
3295493,Pick a card.,6.00,952,card,3,a|card|pick,direct-address,neutral,07,35
2644084,Pick a name from this list.,5.00,870,pick,6,pick,direct-address,neutral,07,35
2252747,They're playing cards.,7.00,1771,cards,3,playing,descriptive,n/a,07,35
5858740,I dealt the cards.,3.00,5024,dealt,4,cards|dealt|i|the,descriptive,n/a,07,35
56183,This is my I.D. card.,8.00,952,card,6,d,descriptive,n/a,07,35
56192,Here's my card.,7.00,1295,here's,3,here's,direct-address,neutral,07,35
284002,He sent me a birthday card.,7.00,1768,birthday,6,sent,descriptive,n/a,07,35
304041,He presented his card.,6.00,1820,presented,4,presented,descriptive,n/a,07,35
1649095,I'll play along.,4.00,401,along,3,i'll|play,descriptive,n/a,07,35
64181,I've been looking forward to your arrival.,8.00,3319,arrival,7,arrival,direct-address,formal,07,36
252665,I'm looking forward to your visit.,8.00,968,visit,6,visit,direct-address,neutral,07,36
17944,I'm looking forward to hearing from you.,8.00,1588,hearing,7,hearing,direct-address,formal,07,36
64000,I look forward to hearing from you.,8.00,1588,hearing,7,forward|from|hearing|i|look|to|you,direct-address,formal,07,36
276740,I look forward to my birthday.,7.00,1768,birthday,6,birthday,descriptive,n/a,07,36
2426,The situation is worse than we believed.,6.00,1795,believed,7,believed,descriptive,n/a,07,37
5132210,What exactly is the difference?,8.00,1036,difference,5,difference,direct-address,neutral,07,37
2953643,We have different views.,6.00,1571,views,4,different|views,descriptive,n/a,07,37
17860,It makes no difference whether you go or not.,5.00,1036,difference,9,makes,descriptive,n/a,07,37
3618622,It's a difficult choice.,7.00,892,difficult,4,difficult,descriptive,n/a,07,38
4016706,That's an interesting choice.,8.00,1071,interesting,4,interesting,descriptive,n/a,07,38
1898221,The choice is yours.,7.00,1834,yours,4,yours,direct-address,neutral,07,38
3727519,The decision is yours.,7.00,1834,yours,4,decision|is|the|yours,direct-address,neutral,07,38
3415226,The decision is mine.,6.00,959,mine,4,mine,descriptive,n/a,07,38
4495006,The choice is ours.,5.00,5414,ours,4,ours,descriptive,n/a,07,38
3825745,What's the third choice?,6.00,851,choice,4,third,direct-address,neutral,07,38
2360410,I have three choices.,7.00,3189,choices,4,choices,descriptive,n/a,07,38
2546018,I'm giving you a choice.,7.00,851,choice,5,giving,direct-address,neutral,07,38
59501,This decision is final.,5.00,836,decision,4,final,descriptive,n/a,07,38
3825418,I think it's a fair decision.,6.00,1092,fair,6,a|decision|fair|i|it's|think,descriptive,n/a,07,38
3518531,It seems like a fair offer.,6.00,1092,fair,6,fair,descriptive,n/a,07,38
2389908,I question your choices.,4.00,3189,choices,4,choices|i|question|your,direct-address,neutral,07,38
4016473,There's only one possible decision.,6.00,836,decision,5,possible,descriptive,n/a,07,38
3142958,Are you questioning my decision?,6.00,6530,questioning,5,questioning,direct-address,neutral,07,38
4500327,This stuff is interesting.,8.00,1071,interesting,4,interesting|is|stuff|this,descriptive,n/a,07,39
906685,What's your favorite activity?,8.00,1432,activity,4,activity,direct-address,neutral,07,40
769668,I love nature.,8.00,1113,nature,3,nature,descriptive,n/a,07,40
898994,Many trees lose their leaves in the winter.,5.00,2075,trees,8,trees,descriptive,n/a,07,40
1362065,The leaves have begun to change colors.,4.00,3817,begun,7,colors,descriptive,n/a,07,40
5741281,I like your writing style.,6.00,909,writing,5,writing,direct-address,neutral,07,40
5366201,It's my style.,5.00,807,style,3,style,descriptive,n/a,07,40
314284,She's my type.,5.00,542,she's,3,she's,descriptive,n/a,07,40
1756888,It's a world record.,5.00,614,record,4,record|world,descriptive,n/a,07,40
3178564,That's likely a new record.,5.00,626,likely,5,likely,descriptive,n/a,07,40
2360308,I've seen your record.,5.00,614,record,4,i've|record|seen|your,direct-address,neutral,07,40
2359376,I've checked the records.,6.00,2758,checked,4,checked,descriptive,n/a,07,40
2241132,We keep records.,5.00,1340,records,3,records,descriptive,n/a,07,40
906976,What's your favorite TV series?,8.00,1127,favorite,5,tv,direct-address,neutral,07,41
70982,What's your favorite television program?,8.00,1690,television,5,television,direct-address,neutral,07,41
26484,I don't feel like going to the movies. Let's take a walk instead.,8.00,1684,movies,13,a|don't|feel|going|i|instead|let's|like|movies|take|the|to|walk,direct-address,informal,07,41
4356242,The program ended at 7:00 p.m.,6.00,1257,ended,6,ended|m|p,descriptive,n/a,07,41
27392,There are four seasons in a year.,7.00,2889,seasons,7,a|are|four|in|seasons|there|year,descriptive,n/a,07,42
3583366,Does Australia have four seasons?,6.00,2889,seasons,5,four|seasons,direct-address,neutral,07,42
2943081,Summer is my favorite season.,8.00,1127,favorite,5,summer,descriptive,n/a,07,42
2079,Winter is my favorite season.,7.00,1368,winter,5,winter,descriptive,n/a,07,42
266914,"Which do you prefer, spring or autumn?",7.00,4502,autumn,7,autumn|which,direct-address,neutral,07,42
243101,There are many new programs to watch this spring.,4.00,1339,programs,9,programs|spring,descriptive,n/a,07,42
2254712,Who designed it?,8.00,1153,designed,3,designed|it|who,direct-address,neutral,07,43
2245677,I designed it.,7.00,1153,designed,3,designed,descriptive,n/a,07,43
3573719,Did you design this?,7.00,678,design,4,design,direct-address,neutral,07,43
46131,The new designs are much better than the old ones.,6.00,3708,designs,10,designs|ones,descriptive,n/a,07,43
2254713,Who developed it?,7.00,1171,developed,3,developed,direct-address,neutral,07,43
2254880,Who removed it?,7.00,1687,removed,3,removed,descriptive,n/a,07,43
3178601,It must be removed.,5.00,1687,removed,4,be|it|must|removed,descriptive,n/a,07,43
61886,Are we allowed to take pictures here?,8.00,1270,pictures,7,pictures,direct-address,neutral,07,44
x7_78,"Yes, but no flash, please.",,3271,flash,5,flash,direct-address,neutral,07,44
64373,What size do you wear?,8.00,1277,wear,5,do|size|wear|what|you,direct-address,neutral,07,45
30401,Do you have a larger size?,8.00,1591,larger,6,larger,direct-address,neutral,07,45
30434,Do you have any smaller sizes?,8.00,5262,sizes,6,sizes,direct-address,neutral,07,45
60784,This dress comes in three sizes.,7.00,5262,sizes,6,comes,descriptive,n/a,07,45
2537096,Would you mind explaining that once more in a little more detail?,8.00,4772,explaining,12,explaining,direct-address,formal,07,46
4015936,Please allow me to finish.,8.00,1293,finish,5,allow|finish|me|please|to,direct-address,formal,07,46
1473600,I won't bore you with the details.,6.00,7548,bore,7,bore,direct-address,neutral,07,46
5152831,How many of the words on this list do you know?,7.00,556,words,11,words,direct-address,neutral,07,47
2245174,Check your list.,7.00,521,list,3,list,direct-address,informal,07,47
5859664,I checked the list.,7.00,2758,checked,4,checked|i|list|the,descriptive,n/a,07,47
5020479,There's a waiting list.,7.00,927,waiting,4,waiting,descriptive,n/a,07,47
4921454,The list keeps growing.,5.00,2142,keeps,4,growing|keeps,descriptive,n/a,07,47
4921645,The list keeps getting longer.,5.00,2142,keeps,5,getting|keeps|list|longer|the,descriptive,n/a,07,47
70359,Your name was dropped from the list.,4.00,1878,dropped,7,dropped,direct-address,neutral,07,47
1036251,Your name has been dropped from the list.,4.00,1878,dropped,8,been|dropped|from|has|list|name|the|your,direct-address,neutral,07,47
953916,I've made a list of foods that I can't eat.,6.00,3526,foods,10,a|can't|eat|foods|i|i've|list|made|of|that,descriptive,n/a,07,47
681376,I always list what I need before I go shopping.,7.00,2111,shopping,10,always|before|go|i|list|need|shopping|what,descriptive,n/a,07,47
4497575,Did you save money by shopping there?,7.00,2111,shopping,7,shopping,direct-address,neutral,07,47
3736795,I have thirteen names on my list.,5.00,8053,thirteen,7,thirteen,descriptive,n/a,07,47
2912161,How many names are on the list?,8.00,1302,names,7,are|how|list|many|names|on|the,direct-address,neutral,07,47
1860402,Don't touch my stuff.,8.00,1312,touch,4,touch,direct-address,informal,07,48
1243559,Don't forget your stuff.,7.00,913,forget,4,don't|forget|stuff|your,direct-address,informal,07,48
4788026,I bought lots of stuff.,7.00,1387,lots,5,lots,descriptive,n/a,07,48
x7_10,I don't enjoy this kind of work.,,837,enjoy,7,enjoy|work,descriptive,n/a,07,48
x7_11,These items are dangerous.,,1711,items,4,items|dangerous,descriptive,n/a,07,48
x7_12,I can't believe people pay for this.,,381,pay,7,believe|pay,descriptive,n/a,07,48
3550491,What exactly are you planning to do?,8.00,1337,planning,7,planning,direct-address,neutral,07,49
3738310,What else are you planning to do?,8.00,1337,planning,7,are|do|else|planning|to|what|you,direct-address,neutral,07,50
3730642,Did you meet someone else?,7.00,534,meet,5,meet,direct-address,neutral,07,51
3325667,Who else would you like to meet?,7.00,534,meet,7,else|like|meet|to|who|would|you,direct-address,neutral,07,51
3636488,Who else helped you?,8.00,1383,helped,4,helped,direct-address,neutral,07,51
4502753,Who else uses it?,8.00,1401,uses,4,uses,direct-address,neutral,07,51
5027117,Who else uses this room?,7.00,1401,uses,5,else|room|this|uses|who,direct-address,neutral,07,51
3738744,Who else was present?,7.00,669,present,4,present,descriptive,n/a,07,51
5088437,Who else was staying there?,8.00,2743,staying,5,staying,direct-address,neutral,07,51
274489,I didn't mean to step on your foot.,8.00,1414,foot,8,mean,direct-address,neutral,07,52
2648755,Step to the side.,5.00,768,step,4,side,direct-address,neutral,07,52
5466729,Step away from the door.,5.00,858,door,5,away,direct-address,neutral,07,52
3736738,Someone stepped on my foot.,6.00,5071,stepped,5,stepped,descriptive,n/a,07,52
2064944,I stepped on something and cut my foot.,5.00,5071,stepped,8,and|cut|foot|i|my|on|something|stepped,descriptive,n/a,07,52
4502144,The steps are simple.,5.00,1905,steps,4,are|simple|steps|the,descriptive,n/a,07,52
72630,Take three steps and jump.,4.00,2060,jump,5,jump,direct-address,neutral,07,52
4501296,This operation is simple.,5.00,1267,operation,4,operation,descriptive,n/a,07,52
3734967,We explained the situation.,6.00,2515,explained,4,explained,descriptive,n/a,07,52
3731508,May I offer you my chair?,7.00,2049,chair,6,chair,direct-address,formal,07,53
1886276,Can I offer you guys a ride?,8.00,1486,ride,7,guys,direct-address,informal,07,53
3329602,Can I offer you a ride?,8.00,1486,ride,6,ride,direct-address,neutral,07,53
2547144,I'm offering you work.,6.00,2473,offering,4,offering,direct-address,neutral,07,53
2646224,What are you offering?,7.00,2473,offering,4,are|offering|what|you,direct-address,neutral,07,53
2548680,I'm ready to begin.,8.00,1506,begin,4,begin,descriptive,n/a,07,54
x7_83,Whenever you are.,,2355,whenever,3,whenever,direct-address,neutral,07,54
247940,We cleaned our classroom yesterday.,6.00,6668,cleaned,5,cleaned,descriptive,n/a,07,55
2645992,The classroom is clean.,7.00,5467,classroom,4,classroom|clean|is|the,descriptive,n/a,07,55
307013,They washed themselves in the river.,4.00,5961,washed,6,washed,descriptive,n/a,07,55
5064561,My washing machine broke.,6.00,5718,washing,4,washing,descriptive,n/a,07,55
2661140,The washing machine is making a strange sound.,6.00,5718,washing,8,strange,descriptive,n/a,07,55
4502344,The machine has stopped working.,8.00,1529,stopped,5,stopped,descriptive,n/a,07,55
2255462,Your car's ready.,8.00,12604,car's,3,car's,direct-address,neutral,07,55
73331,Are there enough chairs to seat 12 people?,6.00,6667,chairs,7,chairs,direct-address,neutral,07,56
2891813,"Please take your seat, sir.",8.00,1601,seat,5,sir,direct-address,formal,07,56
274250,I'd like a window seat.,8.00,1665,window,5,window,descriptive,n/a,07,56
274254,Would you like a window seat?,8.00,1665,window,6,a|like|seat|window|would|you,direct-address,neutral,07,56
3409364,Get in the front seat.,6.00,1601,seat,5,front,direct-address,informal,07,56
