id,text,pedagogy,max_wfs,rarest_word,word_count,added_for,register,formality,ogte_level,arc_id
3723712,I was defending myself.,,4017,defending,4,defending,descriptive,n/a,13,8
5859503,I defended myself.,,6868,defended,3,defended,descriptive,n/a,13,8
3825751,The test was multiple choice.,,1265,multiple,5,choice|multiple|test,descriptive,n/a,13,9
4501558,Three options were proposed.,,1993,proposed,4,options|proposed|three,descriptive,n/a,13,9
806986,Several plans were proposed.,,1993,proposed,4,plans|several,descriptive,n/a,13,9
4494172,The options are unlimited.,,5960,unlimited,4,unlimited,descriptive,n/a,13,9
1612979,It was a bold decision.,,4505,bold,5,bold|decision,descriptive,n/a,13,9
x13_19,Was it the right call?,,280,call,5,call,direct-address,neutral,13,9
2245512,Get the captain.,,1347,captain,3,get,direct-address,neutral,13,10
299172,He was chosen captain.,,2411,chosen,4,chosen|he,descriptive,n/a,13,10
275379,The captain ordered his men to gather at once.,,4682,gather,9,gather|once,descriptive,n/a,13,10
273507,The captain is responsible for the safety of passengers.,,3979,passengers,9,passengers|responsible|safety,descriptive,n/a,13,10
2377285,I led that mission.,,1418,mission,4,led|that,descriptive,n/a,13,10
4502142,The mission was simple.,,1418,mission,4,simple,descriptive,n/a,13,10
2542421,I'm in charge of this mission.,,1418,mission,6,charge,descriptive,n/a,13,10
5507202,We're on a rescue mission.,,3104,rescue,5,rescue,descriptive,n/a,13,10
2042703,"I didn't want to go on this mission, but I was ordered to.",,1856,ordered,13,but|go|on|ordered|to|want,descriptive,n/a,13,10
4499004,The mission went perfectly.,,2438,perfectly,4,perfectly,descriptive,n/a,13,10
2018751,Do you want this mission to succeed?,,4348,succeed,7,succeed,direct-address,neutral,13,10
2293266,I assume your mission was a success.,,2591,assume,7,assume|success,direct-address,neutral,13,10
2549631,Pack your gear.,,3206,gear,3,pack,direct-address,informal,13,10
2245531,Grab your gear.,,3206,gear,3,grab,direct-address,informal,13,10
935814,My house is in the northern part of the city.,,1477,northern,10,city|northern|part,descriptive,n/a,13,11
479130,"In 1958, Brazil won its first World Cup victory.",,2550,brazil,8,brazil|cup|its|won|world,descriptive,n/a,13,12
73284,"In 1955, the cancer returned and she died in 1956 at the age of 42.",,1599,returned,12,age|and|at|died|returned|she,descriptive,n/a,13,12
5096627,There were no prior warnings.,,9232,warnings,5,warnings,descriptive,n/a,13,12
42403,It happened prior to my arrival.,,3319,arrival,6,arrival,descriptive,n/a,13,12
5364114,No prior experience is required.,,1481,prior,5,experience|no|prior|required,descriptive,n/a,13,12
2358786,I have a prior engagement.,,4170,engagement,5,engagement,descriptive,n/a,13,12
3760979,I like your profile picture.,,1596,profile,5,like|picture|your,direct-address,neutral,13,13
3821511,I changed my profile picture.,,1596,profile,5,changed,descriptive,n/a,13,13
2659659,What browser are you using?,,7967,browser,5,using,direct-address,neutral,13,13
3880350,Which browser is your favourite?,,7967,browser,5,favourite,direct-address,neutral,13,13
x13_16,I mostly use Firefox.,,13547,firefox,4,firefox,descriptive,n/a,13,13
5628408,Restart your computer.,,10391,restart,3,computer|restart,direct-address,neutral,13,13
3127914,I suggest you keep a low profile.,,1825,suggest,7,suggest,direct-address,neutral,13,13
3737777,Is that your ex-wife?,,1619,ex,5,ex|wife,direct-address,neutral,13,14
4011651,"You really do hate your ex-wife, don't you?",,1619,ex,9,do|hate|really,direct-address,neutral,13,14
1970236,I'm getting back together with my ex-girlfriend.,,2095,girlfriend,8,back|getting|together,descriptive,n/a,13,14
2045887,"You're not as beautiful as my ex-girlfriend, but you're a lot more fun to hang out with.",,2467,hang,18,as|beautiful|fun|hang|lot|more|out,direct-address,informal,13,14
2033982,I don't want to hear about all your ex-girlfriends.,,10359,girlfriends,10,girlfriends,descriptive,n/a,13,14
2033896,I don't want to hear about all your ex-boyfriends.,,13072,boyfriends,10,boyfriends,direct-address,informal,13,14
954688,Would you ever consider dating your best friend's ex-boyfriend?,,7380,friend's,10,boyfriend|dating|ever|friend's,direct-address,neutral,13,14
3738695,"You're in third grade, right?",,1645,grade,5,right|third,direct-address,neutral,13,15
246598,The reason why I got a bad grade is that I did not study.,,1645,grade,14,study,descriptive,n/a,13,15
2407222,I teach third grade.,,2164,teach,4,teach,descriptive,n/a,13,15
2711717,What grade do you teach?,,2164,teach,5,do|grade|teach|what|you,direct-address,neutral,13,15
x13_17,I teach fourth grade.,,2164,teach,4,fourth,descriptive,n/a,13,15
435638,Did you grade the tests?,,2166,tests,5,did|tests,direct-address,neutral,13,15
6122878,I started studying French when I was in the third grade.,,3496,studying,11,french|started|studying,descriptive,n/a,13,15
327635,I dropped out of school when I was in the 7th grade.,,5074,th,12,dropped|th,descriptive,n/a,13,15
2331581,I had a girlfriend when I was in the fifth grade.,,2095,girlfriend,11,fifth,descriptive,n/a,13,15
1500186,I'm in the eighth grade.,,5034,eighth,5,eighth,descriptive,n/a,13,15
310220,She was in the eighth grade.,,5034,eighth,6,eighth|grade|in|she|the|was,descriptive,n/a,13,15
4356591,I'm in the tenth grade.,,7716,tenth,5,tenth,descriptive,n/a,13,15
2780649,I'm in the eleventh grade.,,12758,eleventh,5,eleventh,descriptive,n/a,13,15
6452001,My son's in the third grade.,,8144,son's,6,son's,descriptive,n/a,13,15
5132194,We're pretty proud of ourselves.,,2381,ourselves,5,ourselves|pretty|we're,descriptive,n/a,13,16
4963959,I'm proud of this team.,,1720,proud,5,team,descriptive,n/a,13,16
5659300,I'm very proud of our students.,,1720,proud,6,students,descriptive,n/a,13,16
6126605,I'm proud to be your coach.,,1720,proud,6,coach,direct-address,neutral,13,16
293613,He is proud of being a doctor.,,1720,proud,7,doctor,descriptive,n/a,13,16
2927334,You should be proud of yourselves.,,8371,yourselves,6,be|of|proud|should|you|yourselves,direct-address,neutral,13,16
3016611,I'm not proud of how I acted.,,4359,acted,7,acted,descriptive,n/a,13,16
x13_9,We all do things we regret.,,3794,regret,6,things,descriptive,n/a,13,16
2245899,I have standards.,,1724,standards,3,standards,descriptive,n/a,13,17
3305041,I have certain standards.,,1724,standards,4,certain,descriptive,n/a,13,17
2361124,I don't care about my reputation.,,3166,reputation,6,care,descriptive,n/a,13,17
3821334,I have a reputation to protect.,,3166,reputation,6,protect,descriptive,n/a,13,17
2648512,I'm slightly busy.,,1824,slightly,3,busy|slightly,descriptive,n/a,13,18
5165772,I feel slightly sick.,,1824,slightly,4,feel|sick,descriptive,n/a,13,18
3211810,I was slightly surprised.,,2117,surprised,4,surprised,descriptive,n/a,13,18
3920551,I'm slightly worried about you.,,2356,worried,5,about|worried,direct-address,neutral,13,18
5332947,Three people were slightly injured.,,2922,injured,5,injured|people,descriptive,n/a,13,18
4850015,Three cyclists were slightly injured.,,10229,cyclists,5,cyclists,descriptive,n/a,13,18
807110,The violence lasted three days.,,6008,lasted,5,days|lasted,descriptive,n/a,13,19
5082697,Many parents think there's too much violence on television.,,1832,violence,9,television,descriptive,n/a,13,19
4526784,I can't stand violence.,,1832,violence,4,stand,descriptive,n/a,13,19
1176018,We dislike violence.,,7983,dislike,3,dislike,descriptive,n/a,13,19
240943,Could you tell me the way to the port?,,1896,port,9,could|me|port|tell|way,direct-address,formal,13,20
x13_50,Take a left at the next light.,,458,light,7,left,direct-address,neutral,13,20
255524,I met him at the end of the platform.,,2151,platform,9,met,descriptive,n/a,13,21
312337,She came close to falling off the platform.,,2184,falling,8,came|close|falling|off,descriptive,n/a,13,22
4494110,The competition was fierce.,,7666,fierce,4,competition|fierce,descriptive,n/a,13,23
2953906,"We're competitors, not partners.",,5809,competitors,4,competitors|partners,descriptive,n/a,13,23
2404158,I respect your talent.,,2298,talent,4,respect,direct-address,formal,13,23
2954901,You're a talented writer.,,4273,talented,4,writer,direct-address,neutral,13,23
5916724,You're a talented kid.,,4273,talented,4,kid,direct-address,informal,13,23
6447539,Mary is a talented actress.,,4273,talented,5,actress,descriptive,n/a,13,23
2358854,I have absolutely no musical talent.,,2929,musical,6,absolutely|musical,descriptive,n/a,13,23
284892,He lacks the talent to be an actor.,,8011,lacks,8,actor,descriptive,n/a,13,23
4493610,Everyone has natural talents.,,7218,talents,4,everyone|natural,descriptive,n/a,13,23
3281676,That's a waste of my talents.,,7218,talents,6,waste,descriptive,n/a,13,23
32126,Everybody sang at the top of their lungs.,,7181,lungs,8,sang,descriptive,n/a,13,24
19951,Smoking does damage your lungs.,,7181,lungs,5,damage|lungs|smoking,descriptive,n/a,13,24
1453417,Mary started screaming at the top of her lungs.,,7181,lungs,9,screaming,descriptive,n/a,13,24
297009,He died from lack of oxygen.,,4618,oxygen,6,lack,descriptive,n/a,13,24
680482,We don't know what causes cancer.,,2313,causes,6,causes|know,descriptive,n/a,13,24
250247,My uncle died of cancer.,,3314,uncle,5,uncle,descriptive,n/a,13,24
1908985,It's rather impressive.,,3146,impressive,3,rather,descriptive,n/a,13,25
4498636,The figures are impressive.,,3146,impressive,4,figures,descriptive,n/a,13,25
4500200,That's a pretty impressive list.,,3146,impressive,5,list,descriptive,n/a,13,25
3825606,It was a very impressive concert.,,3146,impressive,6,concert,descriptive,n/a,13,25
3735587,Mary cooked an impressive dinner.,,5811,cooked,5,cooked|dinner,descriptive,n/a,13,25
2187217,It's inspiring.,,6505,inspiring,2,inspiring,descriptive,n/a,13,25
5044564,It was really inspiring.,,6505,inspiring,4,inspiring|it|really|was,descriptive,n/a,13,25
2218213,You're my inspiration.,,3529,inspiration,3,inspiration,direct-address,informal,13,25
2246008,I need inspiration.,,3529,inspiration,3,i|inspiration|need,descriptive,n/a,13,25
5852951,My dad inspired me.,,2332,inspired,4,dad,descriptive,n/a,13,25
2043,I'm not inspired anymore.,,2332,inspired,4,anymore,descriptive,n/a,13,25
4496407,Change inspires more change.,,12885,inspires,4,inspires,descriptive,n/a,13,25
887168,She greets him every morning as he enters the school building.,,14877,greets,11,enters,descriptive,n/a,13,26
287905,His speech inspired all the boys.,,2332,inspired,6,boys|speech,descriptive,n/a,13,26
3735906,This is a major crisis.,,2364,crisis,5,major,descriptive,n/a,13,27
5066389,How serious is the crisis?,,2364,crisis,5,serious,direct-address,neutral,13,27
x13_13,More serious than we thought.,,825,serious,5,serious,descriptive,n/a,13,27
2892429,We're in the middle of a crisis.,,2364,crisis,7,middle,descriptive,n/a,13,27
4665389,We're facing a budget crisis.,,2967,facing,5,budget|facing,descriptive,n/a,13,27
680049,The country's economy is about to collapse.,,5304,country's,7,country's|economy,descriptive,n/a,13,27
1009212,I prefer mineral water.,,6601,mineral,4,mineral|prefer|water,descriptive,n/a,13,28
253123,I always carry a bottle of mineral water with me.,,6601,mineral,10,bottle|carry,descriptive,n/a,13,28
258477,I don't drink alcohol.,,2404,alcohol,4,alcohol,descriptive,n/a,13,28
3825050,Alcohol is a drug.,,2404,alcohol,4,drug,descriptive,n/a,13,28
2718460,Don't mix energy drinks with alcohol.,,3395,drinks,6,drinks|energy|mix,direct-address,informal,13,28
266123,Don't drive under the influence of alcohol.,,2404,alcohol,7,drive|influence,direct-address,neutral,13,28
4496656,Pizza and beer aren't a bad combination.,,3415,pizza,7,aren't|bad|beer|pizza,descriptive,n/a,13,29
58872,This car runs on alcohol.,,2404,alcohol,5,runs,descriptive,n/a,13,29
3170473,I can't remember the combination.,,2412,combination,5,can't|remember,descriptive,n/a,13,30
4665068,It's such a unique combination.,,2412,combination,5,unique,descriptive,n/a,13,31
2202680,We're conservative.,,2413,conservative,2,conservative,descriptive,n/a,13,32
2202681,You're conservative.,,2413,conservative,2,conservative|you're,direct-address,neutral,13,32
3831462,Your first draft was fine.,,2418,draft,5,fine|first,direct-address,neutral,13,33
2208533,I'm unable to function alone.,,2449,unable,5,alone|function,descriptive,n/a,13,34
2540041,I'm unable to answer that question.,,2449,unable,6,answer|question,descriptive,n/a,13,34
2543177,I was unable to prevent this.,,2449,unable,6,prevent,descriptive,n/a,13,34
3310251,We've been unable to determine the cause.,,2449,unable,7,determine,descriptive,n/a,13,34
298650,He is unable to provide for his family.,,2449,unable,8,provide,descriptive,n/a,13,34
261250,I was unable to look her in the face.,,2449,unable,9,face,descriptive,n/a,13,34
54300,We are sorry we are unable to accept your request.,,2449,unable,10,request,direct-address,formal,13,34
293935,He seems unable to swim.,,4998,swim,5,swim,descriptive,n/a,13,34
293934,It seems that he is unable to swim.,,4998,swim,8,he|is|it|seems|swim|that|to|unable,descriptive,n/a,13,34
887564,She was unable to completely give up her dream of traveling abroad.,,4488,traveling,12,abroad|completely|dream|traveling|up,descriptive,n/a,13,34
256285,I was unable to breathe because of the smoke.,,4507,breathe,9,because|breathe|smoke,descriptive,n/a,13,34
4016920,There could be another bomb.,,2455,bomb,5,another,descriptive,n/a,13,35
3171852,Someone planted a bomb under your car.,,6528,planted,7,planted|someone|under,direct-address,neutral,13,35
3723111,There was a bomb scare.,,6248,scare,5,scare,descriptive,n/a,13,35
4662961,The person who planted the bomb hasn't been caught.,,6528,planted,9,caught|hasn't|person,descriptive,n/a,13,35
4663038,The bomb is quite likely somewhere on this floor.,,2455,bomb,9,likely|somewhere,descriptive,n/a,13,35
1114162,They kidnapped me.,,7275,kidnapped,3,kidnapped,descriptive,n/a,13,35
2241495,We were kidnapped.,,7275,kidnapped,3,kidnapped|we|were,descriptive,n/a,13,35
4499175,That happened decades ago.,,2552,decades,4,ago|decades|happened,descriptive,n/a,13,36
2258740,I didn't like the plot of the movie.,,2568,plot,8,movie|plot,descriptive,n/a,13,37
2765308,He likes science fiction.,,3335,fiction,4,fiction|likes|science,descriptive,n/a,13,37
1445020,I love romance novels.,,5930,novels,4,novels,descriptive,n/a,13,37
2720446,I think you've read too many romance novels.,,5930,novels,8,i|many|novels|read|romance|think|too|you've,direct-address,informal,13,37
3820701,I think they're plotting something.,,11687,plotting,5,plotting,descriptive,n/a,13,37
715782,We picked the number at random.,,2570,random,6,number|picked,descriptive,n/a,13,38
317882,The people for the experiment were chosen at random.,,3711,experiment,9,experiment,descriptive,n/a,13,38
5135476,It was an unfortunate incident.,,5787,unfortunate,5,incident,descriptive,n/a,13,38
244558,It was unfortunate that it rained yesterday.,,14652,rained,7,rained|yesterday,descriptive,n/a,13,38
4753755,My income has decreased ten percent.,,6867,decreased,6,decreased|income|percent,descriptive,n/a,13,39
4388692,The European currencies have weakened against the dollar.,,11042,currencies,8,currencies|dollar|european|weakened,descriptive,n/a,13,39
4496735,We offer competitive pricing.,,14877,pricing,4,offer,descriptive,n/a,13,39
4665155,We have to remain competitive.,,2600,competitive,5,remain,descriptive,n/a,13,39
5171726,I'm a competitive guy.,,2600,competitive,4,guy,descriptive,n/a,13,39
1893641,We're in a recession.,,8446,recession,4,recession,descriptive,n/a,13,39
3725767,Everyone hopes the recession will end soon.,,8446,recession,7,hopes|soon,descriptive,n/a,13,39
2821003,Is your job permanent?,,2617,permanent,4,job,direct-address,neutral,13,40
5134456,It's not a permanent solution.,,2617,permanent,5,solution,descriptive,n/a,13,40
16859,Please give me your permanent address.,,2617,permanent,6,address,direct-address,formal,13,40
1658027,I have a flexible schedule.,,5668,flexible,5,schedule,descriptive,n/a,13,40
2202868,We're flexible.,,5668,flexible,2,flexible,descriptive,n/a,13,40
1430140,The tank is full.,,2627,tank,4,full|tank,descriptive,n/a,13,41
3824953,The gas tank is empty.,,2627,tank,5,gas,descriptive,n/a,13,42
40230,Please pick up your ticket at the counter.,,2643,counter,8,pick|ticket,direct-address,formal,13,43
4500994,It's a personnel matter.,,2673,personnel,4,matter|personnel,descriptive,n/a,13,44
3360506,You will be held accountable.,,7829,accountable,5,accountable|held,direct-address,formal,13,45
250883,I am not accountable to you for my actions.,,7829,accountable,9,actions,direct-address,formal,13,45
4529914,Stop acting like a victim.,,2688,victim,5,acting|stop,direct-address,informal,13,45
1168410,Several thousand people became victims of this disease.,,2689,victims,8,disease|thousand,descriptive,n/a,13,46
2245436,Everyone's relieved.,,7412,relieved,2,everyone's|relieved,descriptive,n/a,13,47
251223,I felt relieved when my plane landed safely.,,7412,relieved,8,landed|plane|safely,descriptive,n/a,13,47
953262,Everybody in the room let out a sigh of relief.,,7423,sigh,10,room|sigh,descriptive,n/a,13,47
2359230,I've been sent to relieve you.,,9327,relieve,6,sent,direct-address,neutral,13,47
1975680,Does this medicine actually relieve pain?,,9327,relieve,6,actually|medicine,direct-address,neutral,13,47
56605,This medicine helps relieve muscle pain.,,9327,relieve,6,helps|muscle,descriptive,n/a,13,47
2141518,It's an excellent method to relieve stress.,,9327,relieve,7,method,descriptive,n/a,13,47
311014,She is unable to cope with stress.,,6480,cope,7,cope|stress,descriptive,n/a,13,47
x13_35,Stress affects us all differently.,,5363,affects,5,affects,descriptive,n/a,13,47
3626305,We're somewhat late.,,2742,somewhat,3,late|somewhat,descriptive,n/a,13,48
3105174,That looks somewhat dangerous.,,2742,somewhat,4,looks,descriptive,n/a,13,48
4494160,This is somewhat personal.,,2742,somewhat,4,personal,descriptive,n/a,13,48
4501181,This is somewhat normal.,,2742,somewhat,4,normal,descriptive,n/a,13,48
4502207,This song sounds somewhat familiar.,,2742,somewhat,5,song|sounds,descriptive,n/a,13,48
4498165,This drink tastes somewhat familiar.,,6143,tastes,5,familiar|tastes,descriptive,n/a,13,48
2057850,You have to be somewhat to blame for that.,,2742,somewhat,9,blame,direct-address,neutral,13,48
4496868,Consider yourself somewhat fortunate.,,7160,fortunate,4,fortunate,direct-address,neutral,13,48
680358,It's thirty degrees below zero.,,3749,thirty,5,thirty,descriptive,n/a,13,49
2655081,"Last night, the temperature went down to ten degrees below zero.",,2763,degrees,11,temperature,descriptive,n/a,13,49
4494276,It's a worldwide problem.,,2793,worldwide,4,problem|worldwide,descriptive,n/a,13,50
310449,She is constantly writing letters.,,2803,constantly,5,constantly|letters|writing,descriptive,n/a,13,51
1318626,He made a resolution to write in his diary every day.,,5980,diary,11,day|diary|write,descriptive,n/a,13,51
25066,Did you make any New Year's resolutions?,,10170,resolutions,7,resolutions|year's,direct-address,neutral,13,51
3264777,That's one of my New Year's resolutions.,,10170,resolutions,7,my|new|of|one|resolutions|that's|year's,descriptive,n/a,13,51
687330,Let's approach this from a different angle.,,3698,angle,7,angle|approach|different,direct-address,neutral,13,52
2662680,Let's approach the problem from a different angle.,,3698,angle,8,a|angle|approach|different|from|let's|problem|the,direct-address,neutral,13,52
28839,We considered the problem from all angles.,,7833,angles,7,all|angles|considered|from|problem|the|we,descriptive,n/a,13,52
669949,We should consider the problem from a child's perspective.,,6943,child's,9,child's|consider,descriptive,n/a,13,52
3156829,That puts it in perspective.,,2829,puts,5,puts,descriptive,n/a,13,52
23113,We often eat fish raw.,,2830,raw,5,often,descriptive,n/a,13,53
954001,Is eating raw eggs safe?,,2962,eggs,5,eating|eggs|safe,descriptive,n/a,13,53
267093,Draft beer tastes especially good on a hot day.,,6143,tastes,9,especially|hot,descriptive,n/a,13,53
4500447,Its origin remains unknown.,,2847,unknown,4,origin|remains|unknown,descriptive,n/a,13,54
4665996,The exact cause is unknown.,,2918,exact,5,cause|exact,descriptive,n/a,13,54
260046,I know the real reason for his absence.,,3941,absence,8,absence|real|reason,descriptive,n/a,13,54
73471,"After an absence of ten months, he returned home.",,3941,absence,9,home|months,descriptive,n/a,13,54
325485,Behave yourself during my absence.,,6849,behave,5,behave|during,direct-address,formal,13,54
5006704,It happens automatically.,,2852,automatically,3,automatically|happens,descriptive,n/a,13,55
4496608,The doors automatically closed.,,2852,automatically,4,closed|doors,descriptive,n/a,13,56
2249832,Pull the plug.,,5602,plug,3,pull,direct-address,neutral,13,57
3724131,I'm pulling the plug.,,5602,plug,4,pulling,descriptive,n/a,13,57
2545844,The TV isn't plugged in.,,13249,plugged,5,plugged|tv,descriptive,n/a,13,57
4551200,The radio was plugged in.,,13249,plugged,5,radio,descriptive,n/a,13,57
4323632,Your battery power is low.,,2854,battery,5,power,direct-address,neutral,13,57
21181,I'm looking for batteries.,,6273,batteries,4,batteries,descriptive,n/a,13,57
279226,Do you sell batteries?,,6273,batteries,4,sell,direct-address,neutral,13,57
2821457,Batteries are not included.,,6273,batteries,4,included,descriptive,n/a,13,57
4494123,No batteries are necessary.,,6273,batteries,4,necessary,descriptive,n/a,13,57
4496890,These batteries contain lead.,,6273,batteries,4,contain|lead,descriptive,n/a,13,57
480055,You need to pay extra for the batteries.,,6273,batteries,8,extra|pay,direct-address,neutral,13,57
954106,It's unlikely that replacing the battery will fix the problem.,,5503,replacing,10,fix|replacing|unlikely,descriptive,n/a,13,57
4497246,We hope to see a lot of development over the next decade.,,2863,decade,12,decade|development|hope|next|over|see,descriptive,n/a,13,58
1581919,It's just a fantasy.,,2871,fantasy,4,fantasy,descriptive,n/a,13,59
2247900,I'm a witness.,,2899,witness,3,witness,descriptive,n/a,13,60
2240796,We're both witnesses.,,4355,witnesses,3,both|witnesses,descriptive,n/a,13,60
3168184,One witness was present.,,2899,witness,4,present,descriptive,n/a,13,60
4017386,Who else witnessed the accident?,,6553,witnessed,5,accident|else|witnessed,direct-address,neutral,13,60
2953073,It was just an observation.,,5691,observation,5,observation,descriptive,n/a,13,60
3731249,Can I make one observation?,,5691,observation,5,make,direct-address,neutral,13,60
x13_15,Go ahead.,,1026,ahead,2,ahead,direct-address,neutral,13,60
37929,Which cap is yours?,,2903,cap,4,yours,direct-address,neutral,13,61
57131,Does this cap belong to you?,,3701,belong,6,belong|does,direct-address,neutral,13,61
3825904,I have several caps.,,5463,caps,4,caps,descriptive,n/a,13,61
671199,How many caps do you own?,,5463,caps,6,caps|do|how|many|own|you,direct-address,neutral,13,61
3170523,Where's my lucky blue cap?,,6046,where's,5,blue|lucky,descriptive,n/a,13,61
47438,The boy adjusted his cap.,,5794,adjusted,5,adjusted|boy,descriptive,n/a,13,61
22606,Bite the bullet.,,4661,bullet,3,bite|bullet,direct-address,informal,13,61
238860,We need a firm quotation by Monday.,,12431,quotation,7,firm|monday|quotation,descriptive,n/a,13,62
57128,What is the price of this cap?,,2903,cap,7,price,direct-address,neutral,13,62
x13_45,Ten dollars.,,1702,dollars,2,ten,descriptive,n/a,13,62
57135,I paid ten dollars for this cap.,,2903,cap,7,dollars|paid,descriptive,n/a,13,62
2954939,You're entitled to the truth.,,2917,entitled,5,entitled|truth,direct-address,neutral,13,63
x13_14,Then tell me everything.,,270,tell,4,everything,direct-address,informal,13,63
2954940,You're entitled to your opinion.,,2917,entitled,5,opinion,direct-address,neutral,13,63
2187269,That's untrue.,,13620,untrue,2,untrue,descriptive,n/a,13,63
1555324,That statement is incorrect.,,7474,incorrect,4,statement,descriptive,n/a,13,63
3831439,Your information is incorrect.,,7474,incorrect,4,information,direct-address,neutral,13,63
4496948,The report is incorrect.,,7474,incorrect,4,report,descriptive,n/a,13,63
4665493,This perception is incorrect.,,7474,incorrect,4,perception,descriptive,n/a,13,63
4495624,Those answers are incorrect.,,7474,incorrect,4,answers,descriptive,n/a,13,63
60883,This data is incorrect.,,7474,incorrect,4,data,descriptive,n/a,13,63
3736371,I think this translation is incorrect.,,7474,incorrect,6,translation,descriptive,n/a,13,63
57984,When was this university founded?,,2971,founded,5,university|when,direct-address,neutral,13,64
288611,He founded the school five years ago.,,2971,founded,7,years,descriptive,n/a,13,64
61271,When was this temple built?,,3311,temple,5,built|temple,descriptive,n/a,13,64
48968,There is a very old temple in the town.,,3311,temple,9,town,descriptive,n/a,13,64
54647,This is the largest temple that I've ever seen.,,3311,temple,9,largest,descriptive,n/a,13,64
323235,Let's visit some temples tomorrow.,,10190,temples,5,temples|tomorrow|visit,direct-address,neutral,13,64
3314734,It's a family tradition.,,3006,tradition,4,family,descriptive,n/a,13,65
4012285,It's an old Irish tradition.,,3006,tradition,5,irish,descriptive,n/a,13,65
4664302,This has become a yearly tradition.,,8163,yearly,6,become|yearly,descriptive,n/a,13,65
3732288,The ceremony has ended.,,3443,ceremony,4,ended,descriptive,n/a,13,65
4501660,The ceremony was recorded.,,3443,ceremony,4,recorded,descriptive,n/a,13,65
4016747,It was a lovely ceremony.,,3443,ceremony,5,lovely,descriptive,n/a,13,65
3620284,I won't be at the opening ceremony.,,3443,ceremony,7,opening,descriptive,n/a,13,65
63623,Quite a few people were invited to the ceremony.,,3443,ceremony,9,few|invited,descriptive,n/a,13,65
1454027,You may kiss the bride.,,6061,bride,5,bride|kiss|may,direct-address,formal,13,65
2254456,Who gave away the bride?,,6061,bride,5,gave,descriptive,n/a,13,65
2301558,The bride was wearing a white wedding dress.,,6061,bride,8,dress|wedding|white,descriptive,n/a,13,65
